fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,32347.3417758942,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34129.6751499176,34234.3690395355,35250.3817081451,NaN,35437.4311670259,35688.6947154999,36421.7147827148,37023.4172344208,NaN
39997.7686405182,40169.4319248199,41250.776052475,NaN,41437.8255113557,41620.7675933838,42354.4840812683,42955.817937851,NaN
46031.8319797516,46268.5399055481,47318.8772201538,NaN,47505.9266790346,47694.8490142822,48427.8690814972,49029.5715332031,NaN
52033.618927002,52197.6227760315,53336.9250297546,NaN,53523.9744886354,53718.6312675476,54449.6445655823,55049.667596817,NaN
57951.6835212708,58051.7077445984,59071.0384845734,NaN,59258.0879434541,59296.0317134857,60027.0447731018,60627.7232170105,NaN
63819.0805912018,63963.7513160706,65139.0986442566,NaN,65392.1481031373,65546.1180210114,66277.1310806274,66878.1373500824,NaN
69753.1607151031,70047.8677749634,71073.1785297394,NaN,71326.2279886201,71545.2015399933,72278.1808376312,72879.8832893372,NaN
75804.2633533478,75965.9323692322,77008.282661438,NaN,77261.3321203188,77589.9555683136,78320.9686279297,78920.9916591644,NaN
82474.3535518646,82712.0444774628,83729.0403842926,84129.3423175812,84249.3917764619,84173.0468273163,84904.0598869324,85504.0829181671,NaN
88475.4033088684,88804.1071891785,89913.4268760681,NaN,90100.4763349489,90117.4485683441,90850.4688739777,91452.130317688,NaN
94560.5027675629,94832.1902751923,95931.5159320831,NaN,96118.5653909639,96212.5422954559,96945.5215930939,97547.2240447998,NaN
101348.271131516,101548.278808594,102601.6061306,NaN,102788.655589481,103001.621484756,103734.641551971,104336.344003677,NaN
107315.692424774,107476.378440857,108503.368616104,NaN,108690.418074985,109013.689279556,109746.709346771,110348.411798477,NaN
113249.772548676,113420.452833176,114687.796115875,114888.459205627,115008.508664508,NaN,116407.829523087,116984.791994095,NaN
119184.507846832,119393.526792526,120404.870033264,NaN,120557.919492145,120676.844358444,121409.864664078,122011.567115784,NaN
125151.92937851,125320.602655411,126371.922969818,NaN,126524.972428699,126805.648326874,127536.66138649,128136.643409729,NaN
131069.993972778,131383.706569672,132457.022428513,NaN,132610.071887393,132909.343719482,133642.03619957,134243.738651276,NaN
