fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
10080.584526062,10211.2879753113,11412.6038551331,NaN,NaN,11712.3081684113,NaN,NaN,12296.6024875641
16024.6589183807,17003.3571720123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19454.3626308441,20117.3820495605,21302.3958206177,NaN,21504.2228694999,21785.7239246368,22518.7439918518,23119.4224357605,NaN
25946.768283844,26062.4394416809,27079.4761180878,NaN,27314.30316697,27358.7822914124,28090.7785892487,NaN,28891.8333053589
31873.8441467285,32014.5008563995,33055.8269023895,NaN,33290.6539512717,33325.5484104156,34056.8482875824,34657.5677394867,NaN
37817.8775310516,37954.6020030975,39333.6021900177,NaN,39568.4292388999,39589.6022319794,40319.9191093445,40921.6213226318,NaN
43760.9686851501,43911.6604328156,44993.659734726,NaN,45228.4867836081,45315.9739971161,46048.011302948,46649.6727466583,NaN
50021.0492610931,50194.7197914124,51503.06391716,NaN,51737.8909660422,51731.0473918915,52463.0844593048,53064.7459030151,NaN
55998.7926483154,56220.7958698273,57430.098772049,NaN,57664.9258209311,57855.0999164581,58586.1129760742,59187.8154277802,NaN
62025.155544281,62118.8719272614,63140.8648490906,NaN,63375.6918979728,63520.1954841614,64253.1747817993,64855.2048206329,NaN
67935.2328777313,68077.9376029968,69433.2630634308,NaN,69668.090112313,69790.2703285217,70522.3073959351,NaN,71017.2681808472
79489.3527030945,79663.0640029907,80671.3762283325,NaN,80906.2032772147,81051.3622760773,81784.3823432922,82387.0677947998,NaN
85483.7667942047,85650.1052379608,86716.1302566528,NaN,86950.957305535,87216.1290645599,87946.4457035065,88548.1481552124,NaN
91476.5014648438,91630.1834583282,92659.1804027557,NaN,92894.0074516379,92868.5269355774,93600.5232334137,94201.2016773224,NaN
97436.5501403809,97770.2512741089,98818.5813426971,NaN,99053.4083915793,99024.2416858673,99756.2787532806,100356.26077652,NaN
103863.624572754,104138.302326202,105161.647081375,NaN,105396.474130257,105417.647123337,106149.643182755,106751.34563446,NaN
109956.711292267,110093.394756317,111105.721235275,NaN,111340.548284157,111457.731485367,112189.727783203,112791.42999649,NaN
116016.78442955,116178.453445435,117632.451534271,NaN,117867.278583153,117881.488323212,118614.795207977,119215.473651886,NaN
121993.831396103,122211.533784866,123258.840084076,NaN,123493.667132958,123666.842460632,124398.838758469,125000.541210175,NaN
128021.586894989,128205.579280853,129668.916225433,NaN,129903.743274316,130096.620559692,130827.920198441,131429.622650146,NaN
134180.98783493,134363.669395447,135395.98441124,NaN,135630.811460122,135602.996110916,136333.968400955,136935.670614243,NaN
140174.050331116,140376.720428467,141606.052875519,141773.743152618,141908.570201501,141833.05311203,142565.049171448,143165.768623352,NaN
146201.109409332,146369.782686234,147400.090456009,147533.128738403,147667.955787286,NaN,149027.144670486,149609.14516449,NaN
152178.156375885,152337.859630585,153343.181848526,NaN,153478.008897408,153605.858325958,154336.174964905,154937.877416611,NaN
158138.246059418,158295.901060104,159437.251567841,NaN,159572.078616723,159687.230348587,160420.250654221,161020.928859711,NaN
164115.29302597,164179.969072342,165397.300243378,NaN,165532.12729226,165834.302425385,166566.339492798,167168.000936508,NaN
169992.356777191,170134.037494659,171374.388217926,NaN,171509.215266808,171602.371454239,172335.391759872,172937.09397316,NaN
175953.101634979,176125.133752823,177134.429216385,NaN,177269.256265267,177350.452184677,178082.448244095,178684.150695801,NaN
181947.188138962,182125.200271606,183194.50211525,183445.218324661,183580.045373543,NaN,184921.211719513,185501.533031464,NaN
187939.554214478,188046.255111694,189121.577978134,189421.568870544,189556.395919427,189478.585243225,190212.260723114,190812.283754349,NaN
193866.630077362,194059.305906296,195181.650876999,NaN,195366.477925881,195386.655569077,196118.651866913,196719.330310822,NaN
199876.690864563,200061.379432678,201258.722305298,201458.68897438,201593.516023263,NaN,NaN,NaN,202402.734994888
205870.777368546,205964.45274353,207136.441230774,NaN,207304.268279656,207346.770763397,208078.767061234,208680.469512939,NaN
211781.51011467,211852.49376297,212912.825345993,NaN,213080.652394875,213332.828998566,214064.866304398,214666.527748108,NaN
217657.877445221,217850.59428215,218889.913320541,NaN,219057.740369424,219119.903564453,219852.923870087,220454.912900925,NaN
223667.979240417,223840.625524521,224949.986219406,225099.981784821,225234.808833703,NaN,226609.68542099,227190.006732941,NaN
229645.02620697,229790.720939636,231010.059118271,NaN,231161.886167153,231530.046463013,232263.721942902,232863.744974136,NaN
235605.074882507,235777.762174606,237187.810182571,NaN,237372.637231454,237419.807672501,238152.786970139,238752.810001373,NaN
241582.859277725,241875.846147537,243330.171823502,243497.165679932,243631.992728814,243544.843196869,244275.200843811,NaN,244841.186285019
247692.903280258,247873.905658722,248924.242973328,NaN,249076.07002221,249513.943910599,250245.243787766,250846.946239471,NaN
253702.308893204,253819.986820221,254934.303760529,NaN,255086.130809411,255163.311004639,255894.324064255,256495.002508163,NaN
259629.343748093,259764.06121254,260778.394460678,NaN,260930.22150956,261203.067779541,261933.384656906,262535.087108612,NaN
265573.417901993,265693.103075027,267022.132158279,267139.113903046,267273.940951928,NaN,268630.467414856,269213.164567947,NaN
271784.182786942,271954.166650772,272981.484413147,NaN,273116.311462029,273498.522520065,274231.501817703,274832.221031189,NaN
277776.548862457,277914.256334305,278958.572387695,NaN,279093.399436578,279355.597734451,280087.594032288,280689.296245575,NaN
283854.316473007,284052.317142487,285085.655927658,NaN,285220.48297654,285437.625169754,286170.317649841,286770.340681076,NaN
289864.377260208,290028.381109238,291045.704603195,NaN,291180.531652077,291283.723115921,292016.702413559,292618.404865265,NaN
296223.785877228,296368.456602097,297388.770341873,NaN,297523.597390755,297629.778862,298362.798929214,298964.460372925,NaN
302183.834552765,302327.522277832,303432.827949524,NaN,303567.654998406,303803.84349823,304536.863565445,305137.542009354,NaN
308143.883228302,308296.581983566,309492.900848389,309725.922346115,309860.749394997,309749.597072601,310479.913949966,311081.616401672,NaN
314271.662950516,314450.658321381,315485.963106155,NaN,315653.790155038,315719.967603683,316452.987909317,317053.666114807,NaN
320264.029026031,320385.762214661,321513.718605042,NaN,321681.545653924,321947.034597397,322678.047657013,323279.750108719,NaN
326291.088342667,326476.800918579,327989.125967026,328106.107950211,328240.934999093,NaN,329617.122173309,330198.13990593,NaN
332401.828765869,332585.862159729,333633.16822052,NaN,333767.995269402,333873.193979263,334605.190038681,335205.86848259,NaN
338395.218849182,338598.91295433,339760.251760483,NaN,339895.078809365,340176.937818527,340908.237695694,341508.957147598,NaN
344405.279636383,344567.972898483,345587.999582291,345837.323188782,345972.150237664,NaN,347313.316822052,347895.317316055,NaN
350382.367610931,350541.046619415,351564.391374588,NaN,351732.21842347,352046.367645264,352777.38070488,353379.124164581,NaN
356343.112707138,356526.121854782,357657.437086105,NaN,357825.264134988,357894.431591034,358625.444889069,359226.164102554,NaN
362353.173494339,363005.174636841,364150.498151779,NaN,364318.325200661,364404.204368591,365135.545253754,365736.223697662,NaN
368812.565326691,369031.250953674,370128.282546997,370427.577257156,370562.404306039,370489.263057709,NaN,NaN,371204.588413239
374855.63993454,374999.327659607,376037.663698196,NaN,376222.490747079,376294.64673996,377025.659799576,377627.362251282,NaN
380815.688610077,381001.401185989,382132.388830185,NaN,382317.215879067,382417.716264725,383149.712324142,383750.431776047,NaN
386809.775114059,386966.447114944,388074.783563614,NaN,388259.610612496,388358.800411224,389089.772462845,389690.491914749,NaN
392769.823789597,392887.501716614,394134.856700897,394284.852266312,394419.679315194,NaN,395763.549089432,396343.870401382,NaN
399112.889289856,399273.575305939,400527.93431282,NaN,400662.761361703,400816.907167435,401548.944234848,402149.622678757,NaN
405422.981977463,405596.652507782,406655.673265457,NaN,406790.500314339,NaN,NaN,NaN,407064.658880234
411400.029182434,411556.742191315,412765.062093735,NaN,412899.889142617,413173.06470871,413906.084775925,414507.746219635,NaN
417360.774040222,417619.80509758,418659.124135971,NaN,418793.951184853,418948.793172836,419680.134057999,420281.836509705,NaN
423437.845468521,423610.860586166,424652.186632156,NaN,424787.013681039,424932.189226151,425664.185285568,426265.887737274,NaN
429414.2370224,429658.932209015,430662.943601608,NaN,430797.77065049,431014.257669449,431746.253728867,432347.956180573,NaN
435474.310159683,435611.976623535,436772.332429886,NaN,436907.159478768,437110.334396362,437842.33045578,438444.032907486,NaN
441417.360305786,441609.053134918,442616.382360458,NaN,442751.209409341,443002.389431,443735.409498215,444337.070941925,NaN
447444.419622421,447593.104362488,448860.12005806,NaN,448994.947106942,449404.437541962,450136.474609375,450738.177061081,NaN
453404.509067535,453584.200620651,454637.20035553,NaN,454772.027404412,454897.214412689,455627.531290054,456229.233503342,NaN
459399.250984192,459579.270124435,460713.575363159,460863.570928574,460998.397977456,NaN,462391.296863556,462971.618175507,NaN
465391.657829285,465539.318799973,466640.651226044,NaN,466792.478274926,467085.640668869,467817.677736282,468419.339179993,NaN
471368.705034256,471533.405065536,473066.742658615,NaN,473251.569707497,473299.723148346,474031.719446182,474633.42165947,NaN
477345.752000809,477536.461830139,478627.799987793,478744.781732559,478879.608781441,NaN,480254.813194275,480835.789680481,NaN
483356.509208679,483569.542169571,484687.831878662,NaN,484822.658927544,484922.860383987,485655.880689621,486257.542133331,NaN
489382.912874222,489521.60358429,490697.933673859,490881.598472595,491016.425521477,NaN,492357.632875443,492937.954187393,NaN
495342.961549759,495419.638633728,496957.973480225,NaN,497109.800529107,497189.970970154,497922.991037369,498524.693489075,NaN
501237.023591995,501405.737876892,502535.046100616,NaN,502686.873149499,502933.054447174,503666.074514389,504267.735958099,NaN
507214.111566544,507260.765075684,508296.807289124,NaN,508481.634338006,508533.802032471,509265.101671219,509866.804122925,NaN
513074.177026749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
515288.187742233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
517469.881296158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
519667.221546173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521881.273269653,522743.97277832,523762.975692749,NaN,523914.802741631,523988.296747208,524721.972227097,NaN,525041.296243668
534151.414632797,534343.066453934,535384.105920792,NaN,535618.932969674,535603.405714035,536336.098194122,536936.121225357,NaN
540161.475419998,540352.144241333,541394.166707993,NaN,541628.993756875,541647.176742554,542379.172801971,542979.195833206,NaN
546155.520915985,546383.217573166,547387.556791306,NaN,547622.383840188,547662.234544754,548392.551422119,548994.253635406,NaN
552198.595523834,552353.301525116,553431.286811829,NaN,553666.113860711,553785.631656647,554517.627716064,555119.33016777,NaN
558209.352731705,558392.361879349,559407.678365707,NaN,559625.50541459,559753.667593002,560486.36007309,561086.383104324,NaN
564202.742815018,564355.400562286,565800.756216049,NaN,565985.583264931,566045.737981796,566777.77504921,567379.43649292,NaN
