fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,13252.1994113922,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14992.2211170197,15168.2262420654,16729.5804023743,NaN,NaN,17031.2509536743,17761.5675926208,18362.2870445251,NaN
20925.6048202515,21032.3054790497,22062.6544952393,NaN,NaN,22531.646490097,23265.321969986,23866.3690090179,NaN
27461.7149829865,27643.4135437012,28748.7189769745,NaN,NaN,28962.7349376678,29693.7482357025,30294.4264411926,NaN
33395.7948684692,33496.4745044708,34566.8003559113,NaN,NaN,34906.8093299866,35637.8223896027,36238.5008335114,NaN
39246.8898296356,39503.5452842712,40533.8940620422,NaN,NaN,40889.8773193359,41622.8976249695,42224.6000766754,NaN
45265.6342983246,45440.6564235687,46468.9571857452,NaN,NaN,46987.9612922668,47721.6777801514,48322.6838111877,NaN
51216.016292572,51417.7033901215,52436.0508918762,52737.0660305023,52868.6334587614,52758.0373287201,53491.0576343536,54092.7600860596,NaN
57184.0929985046,57714.8118019104,58755.8102607727,58906.1334133148,59037.7008415739,NaN,60425.1759052277,61002.1796226501,NaN
63469.2003726959,63636.8906497955,64807.199716568,NaN,64955.767144827,65029.8991203308,65760.9124183655,66361.2220287323,NaN
69387.9613876343,69512.971162796,70540.2889251709,NaN,70688.8563534299,70847.9804992676,71578.9935588837,72179.99958992,NaN
75271.3737487793,75612.0381355286,76642.3869132996,76943.3610439301,77074.9284721891,76957.3693275452,77690.3893947601,78292.0918464661,NaN
81373.4307289124,81545.1760292053,82743.460893631,82944.4515705109,83076.0189987699,NaN,NaN,NaN,83670.4676151276
87307.5106143951,87506.2077045441,88527.5452136993,88729.2323112488,88860.7997395078,88774.5339870453,89507.5542926788,90109.2567443848,NaN
93275.5875587463,93719.3071842194,94746.6249465942,94846.6084003448,94978.1758286039,NaN,96368.6408996582,97045.6278324127,NaN
99478.3651828766,99661.3743305206,100730.717182159,NaN,100862.284610418,101087.396860123,101818.409919739,102418.391942978,NaN
105428.747177124,105580.462932587,107033.478021622,107283.784627914,107415.352056173,NaN,108802.78635025,109378.806829453,NaN
111329.854488373,111430.534124374,112449.864625931,NaN,112631.43205419,112793.846607208,113526.866912842,114128.569364548,NaN
117196.923732758,117200.610160828,118551.634788513,NaN,118733.202216772,118940.959692001,119671.972751617,120272.978782654,NaN
123867.014169693,124023.686170578,125087.007761002,NaN,125268.575189261,125490.013122559,126223.729610443,126824.735641479,NaN
129785.774946213,129929.790496826,131038.086175919,131389.11318779,131520.680616049,131429.78644371,132160.799741745,132760.82277298,NaN
