fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
14098.4330177307,14234.1334819794,15247.4429607391,NaN,15409.6391603874,15478.4572124481,16211.4775180817,16813.138961792,NaN
19942.4829483032,20118.2012557983,21590.5084609985,NaN,21752.7046606468,NaN,NaN,NaN,21789.5331382751
25936.2416267395,26076.2429237366,27118.5929775238,NaN,27313.7891771721,27373.5690116882,28106.5890789032,28708.2915306091,NaN
31896.6178894043,32045.3026294708,33344.6357250214,NaN,33539.8319246697,33675.6744384766,34408.6537361145,35010.3561878204,NaN
37856.707572937,38002.402305603,39055.6886196136,NaN,39250.884819262,39272.7355957031,40005.7148933411,40607.417345047,NaN
43816.7562484741,44153.4473896027,45281.7723751068,45581.7635059357,45676.959705584,NaN,47110.4726791382,47911.4863872528,NaN
49959.8140716553,50048.5334396362,51125.8223056793,NaN,51321.0185053276,51423.8474369049,52156.8675041199,52758.5289478302,NaN
55870.9154129028,55967.5810337067,56985.8877658844,57285.9196662903,57381.1158659386,NaN,58813.6048316956,59393.9261436462,NaN
61780.9519767761,61945.6522464752,63145.9848880768,NaN,63324.1810877251,63438.6851787567,64169.6572303772,64769.6802616119,NaN
67758.6953639984,67863.716840744,68890.0516033173,NaN,69068.2478029656,69127.7422904968,69858.7555885315,70458.7376117706,NaN
73668.0765151978,73765.7661437988,74783.7858200073,NaN,74961.9820196556,75019.1011428833,75752.1212100983,76353.8236618042,NaN
79578.8502693176,79727.8625965118,80777.1759033203,NaN,80955.3721029686,81420.8624362946,82151.8754959106,82751.8985271454,NaN
85538.8989448547,85651.9074440002,86704.2517662048,NaN,86882.4479658531,87201.2605667114,87932.2736263275,88532.9520702362,NaN
91465.2783870697,91654.9642086029,92747.2853660583,NaN,92925.4815657067,93167.0024394989,93898.0157375336,94497.9977607727,NaN
97459.3648910522,97924.0560531616,98942.0757293701,NaN,99087.2719290184,99175.3840446472,99908.3631038666,100510.065555573,NaN
103735.419750214,103872.103452682,104885.126113892,NaN,105030.32231354,105142.436742783,105873.449802399,106474.128246307,NaN
109679.535150528,109913.170814514,110928.487300873,NaN,111073.683500521,NaN,NaN,NaN,111372.206926346
115722.568750381,116152.239084244,117237.556219101,NaN,117382.752418749,117462.262630463,118193.275928497,118793.257951736,NaN
121966.633796692,122274.325370789,123415.348052979,NaN,123560.544252627,123671.634912491,124402.647972107,125003.326416016,NaN
128092.693328857,128240.395307541,129458.709478378,NaN,129620.905678027,129705.698251724,130439.414739609,131039.724588394,NaN
134053.766012192,134210.438013077,135468.770265579,NaN,135630.966465228,135796.777963638,136529.798030853,137131.500482559,NaN
140029.829978943,140199.527263641,141711.852550507,141862.544298172,141957.74049782,NaN,143387.853860855,143968.871355057,NaN
146006.877183914,146086.585283279,147106.612205505,NaN,147218.808405154,147351.92155838,148084.900856018,148686.603307724,NaN
151900.939226151,152109.630346298,153148.990392685,NaN,153294.186592333,153381.643295288,154113.680362701,154713.989973068,NaN
157928.039312363,158162.699222565,159193.048000336,159276.032924652,159371.2291243,NaN,160804.742097855,161385.063409805,NaN
163971.072912216,164157.768726349,165270.119428635,NaN,165365.315628283,165522.80163765,166253.814697266,166853.796720505,NaN
169965.85559845,170226.852893829,171413.873672485,NaN,171509.069872134,171697.193861008,172430.173158646,173030.892372131,NaN
176041.247606277,176189.932584763,177407.222747803,NaN,177502.418947451,177740.268468857,178473.247766495,179074.949979782,NaN
