fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
31532.8931808472,31695.5451965332,32797.9018688202,NaN,NaN,33058.8989257813,33790.894985199,34392.5974369049,NaN
37509.9401473999,37654.6108722687,38892.6267623901,NaN,39073.7231800667,39117.9478168488,39850.640296936,40450.6633281708,NaN
43469.988822937,43611.7103099823,44652.0125865936,NaN,44833.1090042702,44919.0306663513,45650.0437259674,46251.7051696777,NaN
49463.0510807037,49708.770275116,50945.1069831848,NaN,51126.2034008614,51470.0911045074,52203.111410141,52803.7898540497,NaN
55540.1225090027,55577.8057575226,56839.8241996765,NaN,57020.9206173531,57293.1694984436,58025.1657962799,58626.8682479858,NaN
61650.2077579498,61912.8842353821,63298.2332706451,NaN,63479.3296883217,63911.2405776978,64642.2536373138,65243.9150810242,NaN
67727.2789478302,67861.9554042816,69042.299747467,NaN,69223.3961651436,69246.280670166,69978.2767295837,70579.9791812897,NaN
73688.0240440369,73835.0293636322,74886.3496780396,75120.0265884399,75234.1230061165,NaN,76583.36353302,77164.3810272217,NaN
80080.4054737091,80236.0944747925,81363.1088733673,NaN,81510.2052910439,81656.0957431793,82387.1088027954,82987.1318340302,NaN
86040.4541492462,86197.1669197083,87372.4732398987,NaN,87519.5696575753,87582.1883678436,88312.5052452087,88914.2076969147,NaN
92002.2230148315,92141.241312027,93283.5748195648,NaN,93430.6712372414,93532.8571796417,94266.2460803986,94866.2691116333,NaN
97961.6162776947,98060.2889060974,99409.6343517303,NaN,99556.7307694069,99813.622713089,100546.642780304,101148.34523201,NaN
103871.652841568,103963.362216949,104970.69144249,NaN,105117.787860166,105227.674484253,105959.670782089,106561.372995377,NaN
109782.426595688,109895.435094833,110947.738647461,111197.758436203,111311.85485388,NaN,112677.766084671,113258.783578873,NaN
115709.502458572,115844.506502151,116874.814510345,NaN,117055.910928022,117109.802007675,117842.494487762,118442.517518997,NaN
121652.880430222,121763.554334641,122817.864656448,NaN,122998.961074125,123057.890176773,123789.886474609,124390.564680099,NaN
127579.91528511,127710.618495941,128745.636701584,NaN,128926.73311926,129037.640571594,129767.957448959,130369.659900665,NaN
133523.006439209,133670.667171478,134739.682197571,135005.021095276,135119.117512952,NaN,136477.041482925,137059.738636017,NaN
139500.749826431,139625.759601593,140899.083137512,NaN,141096.179555189,141160.776615143,141892.07649231,142493.778944016,NaN
145444.823980331,145569.833993912,147059.139490128,147292.816400528,147406.912818205,NaN,148755.170345306,149336.187839508,NaN
151371.85883522,151512.884140015,152536.187887192,NaN,152683.284304868,152814.879655838,153545.196533203,154146.898984909,NaN
157331.252098083,157420.954465866,158463.959932327,NaN,158611.056350004,158833.255290985,159564.964771271,160164.987802505,NaN
163224.331140518,163414.016962051,164440.351724625,NaN,164587.448142301,164665.344953537,165397.341012955,165998.019456863,NaN
169302.057981491,169453.077316284,170483.385324478,NaN,170630.481742155,170709.402561188,171442.422628403,172044.084072113,NaN
175511.471033096,175667.16003418,176810.476541519,NaN,176957.572959196,177225.483179092,177958.790063858,178560.164690018,NaN
181471.519708633,181642.199993134,182803.579807281,NaN,182950.676224958,183019.520998001,183751.558065414,184353.219509125,NaN
187449.263095856,187616.256952286,189013.607263565,NaN,189160.703681242,NaN,NaN,NaN,189314.622402191
193425.654649734,193574.33962822,194640.651226044,194908.365726471,195022.462144148,NaN,196378.379106522,196958.700418472,NaN
199385.703325272,199474.422693253,200617.739200592,NaN,200781.835618269,200976.425886154,201706.742763519,202308.445215225,NaN
205279.806375504,205413.458824158,206445.4870224,NaN,206609.583440076,NaN,NaN,NaN,207121.81854248
217133.917093277,217317.581653595,218581.934928894,NaN,218746.031346571,218824.62310791,219554.939746857,220156.642198563,NaN
223127.675771713,223220.654964447,224275.989532471,NaN,224440.085950147,224579.011440277,225311.990737915,225913.693189621,NaN
229187.052488327,229349.745512009,230486.05799675,NaN,230650.154414426,230973.072290421,231705.764770508,232305.746793747,NaN
236246.139764786,236378.809213638,237445.121049881,NaN,237609.217467558,237655.122756958,238388.839244843,238988.8215065,NaN
242190.173149109,242284.872531891,243322.880983353,NaN,243486.977401029,243549.881219864,244281.918287277,244881.900548935,NaN
248283.259868622,248435.958623886,249632.277488708,249848.259449005,249962.355866682,249858.253717422,250589.266777039,251190.969228745,NaN
254243.308544159,254355.989456177,255425.332069397,255576.024055481,255690.120473158,NaN,257083.352088928,257665.352582932,NaN
260170.384407043,260317.062139511,261569.414138794,NaN,261700.510556471,261775.401830673,262509.118318558,263109.100580215,NaN
266130.473852158,266261.136293411,267297.137498856,NaN,267428.233916532,267519.140720367,268251.178026199,268851.160049438,NaN
272074.507236481,272077.210664749,273106.535434723,NaN,273237.631852399,273342.219114304,274072.863578796,274674.238443375,NaN
277952.267169952,278111.274003983,279649.608612061,NaN,279780.705029737,279890.289545059,280621.302604675,281221.284866333,NaN
283911.660432816,284013.323307037,285043.672084808,NaN,285174.768502485,285268.665313721,286000.661373138,286601.380825043,NaN
289821.696996689,289956.414461136,291053.732872009,NaN,291184.829289686,291294.413805008,292024.730443954,NaN,292259.75894928
301359.842300415,301377.5370121,302441.841602325,NaN,302572.938020002,302665.851831436,303398.871898651,304000.574350357,NaN
307186.893701553,307364.57824707,308385.915756226,NaN,308600.012173902,308707.943439484,309439.939498901,310041.600942612,NaN
313179.956197739,313274.655580521,314411.992073059,NaN,314576.088490736,314649.969577789,315382.989645004,315983.668088913,NaN
320090.727329254,320227.738618851,321405.05194664,321571.062803268,321685.159220945,NaN,323059.057712555,323641.099214554,NaN
326333.113193512,326470.820903778,327831.143379211,NaN,327962.239796888,328060.150623322,328792.146921158,329392.825365067,NaN
332276.859760284,332431.852579117,333825.188875198,NaN,334006.285292875,334038.877010345,334769.193887711,335370.896339417,NaN
338237.236261368,338357.945203781,339369.944095612,NaN,339551.040513288,339797.279596329,340529.275894165,341129.954338074,NaN
344180.327415466,344296.981334686,345496.003627777,345762.325525284,345876.42194296,NaN,347234.345912933,347817.042827606,NaN
350108.058452606,350200.054645538,351572.378635406,NaN,351736.475053083,352001.393556595,352733.389854431,353334.109067917,NaN
356018.136024475,356114.146232605,357199.463367462,NaN,357363.559785139,357725.471735001,358458.45079422,359059.170246124,NaN
361945.170879364,362096.190452576,363126.498222351,NaN,363290.594640028,363345.511436462,364077.50749588,364678.226947784,NaN
367904.564142227,368054.272890091,369087.284088135,NaN,369251.380505811,369327.59642601,370059.592723846,370661.294937134,NaN
