fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,14774.5597362518,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16346.8911647797,16508.6011886597,17584.620475769,NaN,17768.365324642,17770.9064483643,18501.9197463989,19103.6219596863,NaN
22650.6762504578,22911.6733074188,23937.0250701904,24087.0203971863,24203.7652460592,24135.6809139252,24866.6939735413,25466.717004776,NaN
28684.7395896912,28804.7523498535,30138.0822658539,30239.0894889832,30355.8343378561,NaN,31761.1222267151,32437.126159668,NaN
35304.1622638702,35710.8540534973,36992.164850235,37243.2086467743,37359.9534956472,NaN,38763.8895511627,39340.1968479156,NaN
42024.2645740509,42210.9603881836,43528.2747745514,NaN,43695.0196234243,43956.9623470306,44687.9754066467,45287.9984378815,NaN
48778.0771255493,48988.0380630493,50014.3728256226,NaN,50181.1176744955,50292.3684120178,51025.3884792328,51627.0499229431,NaN
54745.4166412354,54962.0950222015,56017.1427726746,NaN,56183.8876215475,56357.1517467499,57088.164806366,57688.1468296051,NaN
60714.1897678375,60798.1986999512,61816.5051937103,NaN,61983.2500425833,62020.5271244049,62753.5471916199,63355.2496433258,NaN
66564.5885467529,66658.2639217377,67684.5986843109,NaN,67901.3435331838,68034.6019268036,68767.6219940186,69369.3244457245,NaN
72414.6595001221,72540.3656959534,73669.3871021271,NaN,73886.131951,74030.695438385,74763.7155056,75365.3769493103,NaN
78299.7512817383,78513.439655304,79820.760011673,NaN,80037.5048605459,80122.1027374268,80854.795217514,81456.49766922,NaN
84283.8435173035,84369.5318698883,85420.8521842957,NaN,85637.5970331686,85770.8554267883,86503.8754940033,87105.5369377136,NaN
90134.9384784698,90366.6083812714,91488.9123439789,NaN,91705.6571928518,91731.9281101227,92462.9411697388,93063.6196136475,NaN
96118.9897060394,96306.6685199738,97323.0090141296,NaN,97539.7538630026,97512.6945972443,98243.7078952789,98844.0175056458,NaN
102689.096689224,102927.770614624,104260.772705078,NaN,104477.517553951,104452.096939087,105183.109998703,105783.788442612,NaN
108707.144737244,108830.843925476,109877.166986465,NaN,110093.911835338,110169.867277145,110900.880336761,111500.903367996,NaN
114591.253519058,114676.941871643,116212.941646576,NaN,116429.686495449,116594.279289246,117327.299594879,117928.961038589,NaN
120442.307472229,120611.021757126,121829.335927963,NaN,122013.080776836,122022.339582443,122755.359649658,123357.062101364,NaN
126744.413137436,127002.09236145,128032.113552094,NaN,128215.858400966,128328.418254852,129061.438322067,129663.140773773,NaN
132762.501955032,132921.181201935,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134701.507568359,134913.188695908,136021.525382996,NaN,136205.270231869,136440.546274185,137173.5663414,137775.22778511,NaN
140669.584274292,140741.305351257,141756.29401207,NaN,141940.038860943,142094.295978546,142824.612855911,143425.332069397,NaN
146503.680944443,146593.383312225,147907.707929611,148057.703256607,148174.44810548,NaN,149579.735994339,150255.739927292,NaN
153189.786672592,153369.437217712,154426.778554916,154627.769231796,154744.514080669,154693.796873093,155426.816940308,156028.478384018,NaN
159123.866558075,159323.546648026,160377.856969833,NaN,160527.601818706,160600.925207138,161331.897258759,161932.903289795,NaN
165275.935649872,165472.625494003,166495.970249176,166647.644996643,166764.389845516,NaN,168168.285131454,168744.961023331,NaN
171528.029203415,171715.707778931,172765.021085739,173066.036224365,173182.781073238,173135.053634644,173869.056940079,174470.062971115,NaN
177479.107618332,177626.768350601,178933.105707169,179184.108495712,179300.853344585,NaN,180706.140995026,181282.161712646,NaN
183714.202642441,184004.854679108,185068.217277527,NaN,185234.9621264,185448.203086853,186179.216384888,186779.894828796,NaN
189766.943693161,189938.934803009,191136.27743721,NaN,191353.022286083,191511.307239532,192244.286298752,192845.988750458,NaN
195700.368404388,195892.020225525,196937.360286713,197238.375425339,197355.120274212,NaN,198757.376909256,199334.38038826,NaN
201651.446819305,201739.101171494,203139.441490173,NaN,203373.186339046,203512.464284897,204245.48459053,204847.145795822,NaN
207502.500772476,207714.182138443,209307.526111603,209708.524465561,209825.269314434,209717.535734177,210450.555801392,211052.258253098,NaN
213470.577478409,213558.272838593,214991.627216339,NaN,215208.372065212,215186.596870422,215919.616937637,216521.319389343,NaN
219320.648670197,219484.365701675,220508.365869522,NaN,220725.110718395,220713.3705616,221444.383621216,222044.406652451,NaN
225238.754272461,225344.430923462,226376.459121704,NaN,226593.203970577,226613.781452179,227346.760749817,227948.462963104,NaN
231106.519937515,231207.527399063,232309.842824936,NaN,232476.587673809,232518.86177063,233251.841068268,233853.543281555,NaN
236973.917007446,237157.581806183,238178.632736206,NaN,238345.377585079,238549.935102463,239282.955169678,239884.616613388,NaN
242924.995422363,243148.678064346,244211.99965477,NaN,244378.744503643,244541.031360626,245274.010658264,245875.712871552,NaN
248909.087657928,249069.773674011,250096.108436584,250297.099113464,250413.843962337,250306.11038208,251037.082672119,251637.801885605,NaN
254827.152252197,255147.828102112,256215.163946152,256315.188169479,256431.933018352,NaN,257835.213661194,258511.873006821,NaN
260912.25194931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263068.263292313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
265509.315490723,265682.986021042,266880.984067917,NaN,266997.72891679,267077.305316925,267808.318376541,268409.037828445,NaN
271443.395614624,271530.06696701,272547.390460968,272647.414684296,272764.159533169,NaN,274167.399406433,274745.099306107,NaN
277294.449567795,277463.163852692,278616.146802902,NaN,278732.891651775,278980.486154556,279714.161634445,280314.18466568,NaN
283213.210582733,283352.228879929,284482.560873032,NaN,284599.305721905,284686.541795731,285419.561862946,286021.264314651,NaN
289114.317655563,289298.310041428,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290901.648283005,291245.34368515,292489.667415619,292691.354513168,292808.099362041,NaN,NaN,NaN,293878.703117371
297755.730867386,297978.430509567,298992.763757706,NaN,299142.508606579,299321.754455566,300054.7747612,300656.477212906,NaN
303739.823102951,303922.504663467,304960.840702057,NaN,305110.58555093,305376.830339432,306109.850645065,306711.552858353,NaN
309691.597700119,309850.604534149,311044.916152954,NaN,311244.661001827,311378.904104233,312111.924171448,312713.626623154,NaN
315609.662294388,315835.679769516,317164.012432098,NaN,317363.757280971,317601.014614105,318335.01791954,318936.023950577,NaN
321610.056638718,321738.752841949,323115.090847015,323315.098524094,323431.843372967,323379.078149796,324112.09821701,324713.800668716,NaN
327611.147165298,327969.833850861,329116.181373596,NaN,329265.926222469,329467.495441437,330200.187921524,330801.890134811,NaN
333730.243444443,333921.936273575,334967.931747437,335067.915201187,335184.66005006,NaN,336587.285518646,337264.272212982,NaN
339681.32185936,339786.998748779,340801.332235336,NaN,340918.077084209,341012.317180634,341743.33024025,342344.049692154,NaN
345548.391342163,345624.085426331,346651.403188705,NaN,346768.148037578,347029.422998428,347760.436058044,348361.114501953,NaN
351382.488012314,351606.170654297,353087.488889694,353288.479566574,353405.224415447,NaN,354807.522296906,355384.525775909,NaN
357367.563247681,357446.247339249,358620.570659637,358872.269868851,358989.014717724,NaN,360391.598939896,361068.58587265,NaN
363217.63420105,363219.313621521,364655.658006668,NaN,364872.402855541,365027.656555176,365758.997440338,366360.658884048,NaN
368985.703468323,369191.40458107,370556.724071503,NaN,370756.468920376,370762.753009796,371495.732069016,372097.434520721,NaN
374953.493356705,375397.499799728,376407.819271088,376675.492763519,376792.237612392,376768.799781799,377501.819849014,378103.52230072,NaN
