fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
34718.7209129333,34854.421377182,36050.7402420044,NaN,NaN,36327.7525901794,37060.7318878174,37662.4343395233,NaN
40796.4885234833,41130.476474762,42527.8267860413,42660.8240604401,42747.7435696638,NaN,44187.5259876251,44887.8192901611,NaN
46939.8741722107,47098.5531806946,48288.5642051697,48553.8620948792,48640.7816041029,NaN,NaN,NaN,48681.86211586
52915.9381389618,53144.6177959442,54680.9456348419,54946.9399452209,55033.8594544447,NaN,56474.9526977539,57177.6623725891,NaN
58959.9957466125,59115.6847476959,60325.0288963318,NaN,60494.9484055555,60689.6955966949,61420.7088947296,62020.7319259644,NaN
64920.0444221497,65066.7631626129,66135.7781887054,NaN,66305.6976979292,66473.7801551819,67204.7522068024,67804.7752380371,NaN
70880.8302879333,71025.8288383484,72046.1423397064,NaN,72216.0618489302,72401.1425971985,73132.1558952332,73732.8343391418,NaN
76840.1827812195,76950.897693634,77989.1927242279,NaN,78159.1122334517,78457.2014808655,79190.221786499,79791.924238205,NaN
82767.258644104,82938.9629364014,83949.282169342,NaN,84119.2016785658,84412.2531414032,85145.2732086182,85747.3032474518,NaN
88944.313287735,89100.0022888184,90176.3491630554,NaN,90346.2686722792,90470.3600406647,91203.339099884,91805.04155159,NaN
94921.4012622833,95097.0788002014,96121.0787296295,NaN,96290.9982388533,96432.4157238007,97165.39478302,97767.097234726,NaN
100914.463758469,100921.140193939,101996.463060379,NaN,102166.382569603,102262.170553207,102993.183612823,103593.165636063,NaN
106725.499868393,106883.195877075,107957.535743713,NaN,108127.455252937,108289.229869843,NaN,NaN,108460.23774147
112769.270658493,112933.274507523,114383.586168289,NaN,114553.505677513,114627.298116684,115358.311414719,115958.293437958,NaN
118746.358633041,118899.344205856,120160.666465759,NaN,120330.585974983,120426.988363266,121160.0086689,121761.383295059,NaN
124722.709417343,124859.392881393,126038.42663765,126237.737894058,126324.657403282,NaN,127764.76764679,128466.740131378,NaN
130683.454275131,130765.456199646,132081.787824631,132414.505958557,132501.425467781,NaN,NaN,NaN,132797.482013702
136576.861143112,136753.521680832,137859.56454277,NaN,138013.484051994,138362.880945206,139095.860242844,139697.562456131,NaN
142570.619821548,142733.599662781,143968.912363052,NaN,144122.831872276,144225.936412811,144958.956480026,145560.617923737,NaN
148546.97060585,148696.679353714,149762.007951736,NaN,149915.92746096,149994.005441666,150727.025508881,151328.686952591,NaN
154507.060050964,154631.742477417,155806.065559387,NaN,155959.985068611,156051.047325134,156782.06038475,157382.779836655,NaN
160451.093435287,160590.807914734,161666.130781174,161866.138458252,161953.057967476,NaN,163393.127441406,164095.837116241,NaN
166411.18311882,166491.874217987,167693.190097809,NaN,167863.109607033,167988.880395889,168719.893455505,169319.91648674,NaN
173537.240028381,173832.930326462,174835.262298584,NaN,175005.181807808,175092.286348343,175825.265645981,176426.968097687,NaN
179647.32503891,179737.027406693,180895.335435867,181228.340148926,181315.25965815,181266.350984573,NaN,NaN,181558.354854584
191152.12893486,191342.142343521,192599.450588226,NaN,192753.37009745,192974.152565002,193705.165863037,194305.188894272,NaN
197145.191431046,197270.201206207,198360.515594482,NaN,198514.435103706,198813.533067703,199546.553373337,200148.255586624,NaN
203088.569164276,203229.266881943,204287.591457367,204486.615896225,204573.535405449,NaN,NaN,NaN,205313.311576843
209049.355268478,209159.332752228,210263.655424118,210464.359283447,210551.278792671,NaN,NaN,NaN,211061.679124832
214975.734710693,215076.414346695,216340.726613998,NaN,216460.646123222,216643.748760223,217376.728057861,217978.430509567,NaN
220885.812044144,221129.483222961,222151.803731918,NaN,222271.723241142,222401.127338409,223134.106636047,223735.481262207,NaN
226945.844173431,227174.523830414,228578.550815582,NaN,228698.470324806,228956.857204437,229689.877510071,230291.579723358,NaN
232989.901781082,233153.618812561,234337.936401367,NaN,234457.855910591,234657.629013062,235388.642311096,235988.624334335,NaN
