fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
44695.5120563507,44847.1868038177,45860.5372905731,NaN,NaN,46085.2029323578,46816.2159919739,47416.2390232086,NaN
50656.2569141388,50748.2531070709,51937.6087188721,NaN,NaN,52153.918504715,52885.627746582,53487.2891902924,NaN
56565.6380653381,56655.3404331207,57681.675195694,NaN,NaN,57922.6837158203,58655.6630134583,59257.3654651642,NaN
62476.6986370087,62570.415019989,64140.739440918,NaN,64256.1230028097,64345.7443714142,65078.7234306335,65680.4258823395,NaN
68386.775970459,68488.4796142578,69535.7859134674,NaN,69651.1694753591,69871.780872345,NaN,NaN,70552.8228282928
79907.9229831696,80056.6077232361,81072.9072093964,NaN,81188.2907712881,81273.9388942719,82005.9349536896,82607.6374053955,NaN
85867.9714202881,85984.6665859222,87016.9813632965,NaN,87132.3649251882,87343.6784744263,88074.6915340424,88674.6735572815,NaN
91795.0472831726,91884.7088813782,92993.7417507172,NaN,93109.1253126089,93190.0629997253,93921.0760593414,94521.7545032501,NaN
97705.0838470459,97859.7898483276,99054.1014671326,99320.1365470886,99402.5201089804,NaN,100846.838712692,101397.136211395,NaN
103765.156745911,103906.837463379,105430.18078804,NaN,105562.564349932,105746.883630753,106477.200269699,107078.902721405,NaN
109725.901842117,109844.931602478,110907.229185104,NaN,111039.612746996,111084.954500198,111815.926790237,112415.949821472,NaN
115652.977705002,115744.973659515,116901.315450668,NaN,117033.69901256,117115.331411362,117848.351716995,118450.013160706,NaN
121562.358617783,121710.060358047,122761.380910873,NaN,122893.764472765,123014.063119888,123745.076179504,124345.099210739,NaN
127523.431301117,127692.104578018,128756.122589111,NaN,128888.506151003,128942.449569702,129673.462629318,130274.141073227,NaN
133500.478506088,133596.201896667,134965.494632721,NaN,135097.878194613,135328.523159027,136061.543464661,136663.532495499,NaN
139411.252260208,139548.263311386,140958.557128906,NaN,141090.940690798,141376.594781876,NaN,NaN,141954.5814991
150964.675426483,151142.359972,152645.714759827,NaN,152778.098321718,152846.705675125,153577.718734741,154179.421186447,NaN
156957.737922668,157064.438819885,158373.766183853,NaN,158506.149745745,158575.78086853,159306.793928146,159907.472372055,NaN
162868.798494339,163032.515525818,164216.832876205,NaN,164349.216438097,164537.836551666,165270.856618881,165872.518062592,NaN
168845.886468887,168940.585851669,169961.595773697,NaN,170093.979335589,170171.597719193,170902.610778809,171502.593040466,NaN
174755.963802338,174914.642810822,176471.655368805,NaN,176604.038930697,177141.679048538,177872.651100159,NaN,178379.98175621
186327.778339386,186475.766658783,187525.079965591,NaN,187657.463527483,187926.07831955,188659.098625183,189260.80083847,NaN
192287.130594254,192401.81851387,193752.843141556,NaN,193885.226703448,NaN,NaN,NaN,194162.85276413
198214.902639389,198361.908197403,199462.216615677,199729.890346527,199812.273908419,NaN,NaN,NaN,199855.227947235
204174.255132675,204270.961523056,205306.266546249,NaN,205438.650108141,205512.295246124,206243.308544159,206843.986988068,NaN
210084.332466125,210249.032735825,211416.351556778,NaN,211548.73511867,211649.045467377,212382.065534592,212983.071565628,NaN
216061.420440674,216228.086709976,217559.409618378,217693.430662155,217775.814224047,NaN,NaN,NaN,217826.427936554
222255.146026611,222400.144338608,223886.500835419,224020.194292068,224102.57785396,224081.511259079,224812.483549118,225413.202762604,NaN
228214.539289474,228320.215940475,229347.53370285,NaN,229446.917264742,229548.565387726,230279.865264893,230881.280899048,NaN
234125.599622726,234286.285638809,235357.635498047,235407.606601715,235489.990163607,NaN,236934.636592865,237636.649847031,NaN
240102.687597275,240246.375322342,241268.368244171,NaN,241350.751806063,241544.356822968,242275.369882584,242875.392913818,NaN
246328.730583191,246478.439331055,247711.458206177,NaN,247793.841768068,247936.73825264,248669.758319855,249271.460771561,NaN
252288.820266724,252434.473991394,253470.802783966,NaN,253553.186345858,253713.81855011,254444.831609726,255045.510053635,NaN
258265.867233276,258404.557704926,259414.877176285,259547.874212265,259630.257774157,NaN,NaN,NaN,259681.895256042
264210.637807846,264356.619119644,265557.934999466,NaN,265657.318561358,265788.949489594,266519.96254921,267120.640993118,NaN
270169.990062714,270299.669504166,271835.014104843,NaN,271934.397666735,272162.693977356,272893.707275391,273493.730306625,NaN
276114.760637283,276268.770217896,277312.062501907,277445.755720139,277528.13928203,NaN,278973.113298416,279524.80340004,NaN
282257.818460464,282397.819757462,283722.138643265,283922.842502594,284005.226064486,283962.164163589,284695.143461227,285296.845674515,NaN
288217.211723328,288369.869709015,NaN,NaN,NaN,NaN,NaN,NaN,NaN
289765.909433365,289927.906274796,291364.250659943,NaN,291479.634221834,291622.216701508,292355.236768723,292956.939220428,NaN
295742.301225662,295860.962152481,296941.282272339,297074.279308319,297156.662870211,NaN,298601.30906105,299153.32698822,NaN
301669.336080551,301792.052268982,303317.361593246,NaN,303466.745155138,303546.082258224,304277.054309845,304877.07734108,NaN
307597.108125687,307690.08731842,308695.409536362,NaN,308844.793098253,308897.424221039,309630.444526672,310232.146978378,NaN
313506.489276886,313637.15171814,315006.198644638,315204.486131668,315286.86969356,315255.481243134,315988.501548767,316589.179754257,NaN
319849.554777145,319975.2202034,321265.58303833,321315.554141998,321397.93770389,NaN,322842.58389473,323394.601821899,NaN
326110.290765762,326296.290159225,327325.614929199,NaN,327407.998491091,327575.63495636,328308.655023575,328910.316467285,NaN
332103.680849075,332291.35966301,333784.720420837,NaN,333867.103982729,334009.71364975,334742.692708969,335344.395160675,NaN
338113.741636276,338266.440629959,339313.460111618,NaN,339395.84367351,339692.749738693,340425.769805908,341027.472257614,NaN
344074.486732483,344250.491857529,345555.845975876,NaN,345638.229537768,NaN,NaN,NaN,345883.853673935
350067.876815796,350176.584720612,351299.912691116,351498.896360397,351581.279922289,351519.581079483,352250.594139099,352850.576400757,NaN
355994.95267868,356147.651433945,357593.662500381,NaN,357709.046062273,357878.948688507,358611.968994141,359213.671445847,NaN
361971.016645432,362143.703937531,363153.040409088,363203.011512756,363285.395074648,NaN,364730.041265488,365432.054758072,NaN
367965.062141418,368124.7651577,369297.081232071,369497.088909149,369579.472471041,NaN,NaN,NaN,370087.773084641
373942.846298218,374046.843767166,375374.15266037,375573.83275032,375656.216312212,NaN,377100.166082382,377651.856422424,NaN
379852.227449417,379983.913898468,381001.892805099,NaN,381117.276366991,381275.915145874,382006.92820549,382606.910467148,NaN
385796.957015991,385925.981044769,386961.286067963,NaN,387076.669629854,387214.296102524,387947.316169739,388548.977613449,NaN
391739.351987839,391846.01187706,392938.333034515,NaN,393053.716596407,393244.345188141,393975.358486176,394576.036691666,NaN
397649.388551712,397791.110038757,398881.424427032,NaN,398996.807988924,399104.123830795,399835.095882416,400435.119152069,NaN
403594.159126282,403695.166349411,405141.505002975,NaN,405256.888564867,405459.477424622,406192.497491837,406794.199943542,NaN
409504.236459732,409680.241584778,410702.562332153,NaN,410817.945894045,410909.533023834,411642.553329468,412244.255781174,NaN
415497.585535049,415643.280267715,416696.32101059,NaN,416811.704572481,417003.602981567,417736.623048782,418338.325500488,NaN
421457.675218582,421553.357839584,422623.355865479,NaN,422755.73942737,422842.696666718,423575.675725937,424177.378177643,NaN
427367.711782455,427576.402902603,429015.737295151,NaN,429148.120857042,429257.769823074,429990.749120712,430592.451572418,NaN
433527.808904648,433672.479629517,434709.832668304,NaN,434842.216230196,435041.485786438,435772.498846054,436372.521877289,NaN
439487.857580185,439597.548484802,440737.547159195,440786.863088608,440869.2466505,NaN,NaN,NaN,441359.893321991
445714.924573898,445886.628866196,446929.961919785,446980.629444122,447063.013006014,NaN,448505.979776382,449057.670116425,NaN
451692.667722702,451833.693027496,452890.993595123,NaN,452973.377157015,453111.030817032,453842.043876648,454442.722320557,NaN
457652.061223984,457787.761688232,458901.09539032,459034.0924263,459116.475988192,459140.096902847,459871.109962463,460471.788406372,NaN
463596.135377884,463794.832229614,464811.131715775,464861.840248108,464944.22381,NaN,NaN,NaN,465342.137336731
469606.196165085,469742.879629135,471254.91809845,471304.234027863,471386.617589754,NaN,472830.935955048,473381.233692169,NaN
475583.243131638,475746.960401535,476898.263931274,NaN,476980.647493166,477121.946573257,477852.959632874,478452.982664108,NaN
481709.343671799,481864.008665085,482892.022609711,NaN,482974.406171602,483149.33347702,483880.346536636,484481.065988541,NaN
487669.392347336,487865.099191666,488885.412693024,NaN,488967.796254915,489119.417190552,489852.437496185,490454.098939896,NaN
493796.475887299,493949.133634567,494962.484121323,495161.467790604,495243.851352495,NaN,NaN,NaN,495288.484811783
499757.220745087,499935.232877731,500955.546617508,NaN,501070.9301794,501187.544107437,501918.557167053,502519.235610962,NaN
505750.6108284,505887.29429245,506900.276184082,507098.604440689,507180.988002581,NaN,NaN,NaN,507235.615730286
511693.661212921,511852.340221405,513025.680303574,NaN,513141.063865465,513235.682249069,513968.702316284,514570.363759995,NaN
517670.708179474,517814.395904541,518952.756166458,519152.722835541,519235.106397433,NaN,520678.442001343,521228.780508041,NaN
523630.797863007,523799.471139908,525212.795734406,NaN,525328.179296297,525439.796209335,526172.81627655,526774.518728256,NaN
529608.54101181,529739.53127861,531172.885417938,NaN,531288.26897983,531391.89863205,532122.87068367,532723.590135574,NaN
535551.918983459,535720.592260361,537266.955137253,NaN,537382.338699145,537813.935041428,538544.948101044,539145.667552948,NaN
541529.006958008,541663.683414459,543026.996135712,NaN,543142.379697603,543528.018951416,544259.318828583,544860.693454742,NaN
547472.057342529,547566.756725311,548754.064321518,549021.082639694,549103.466201586,549068.063735962,549801.083803177,NaN,550029.067277908
558976.16481781,559120.876550674,560242.893695831,560375.194549561,560457.578111452,NaN,561902.224302292,562604.237794876,NaN
564937.237501144,565115.94581604,566219.940900803,NaN,566369.324462694,566444.278717041,567177.258014679,567778.960227966,NaN
570930.299758911,571053.998947144,572112.323522568,NaN,572261.707084459,572333.015918732,573064.029216766,573664.011240005,NaN
576874.37415123,576999.056339264,578057.094097137,578256.405353546,578338.788915438,NaN,579782.41109848,580334.42902565,NaN
582818.120718002,582916.137933731,583949.476718903,NaN,584064.860280794,584161.44490242,584894.464969635,585496.167421341,NaN
588728.52563858,588829.205513,589927.220106125,NaN,590042.603668017,590244.537353516,590975.837230682,591577.211856842,NaN
594638.562202454,594804.28647995,595870.598077774,NaN,595985.981639666,596173.579216003,596906.599283218,597508.301734924,NaN
600615.650177002,600756.347894669,601763.636112213,NaN,601879.019674105,602052.649974823,602785.670042038,603387.372493744,NaN
606575.698852539,606672.405481339,607691.408395767,NaN,607806.791957659,608025.396108627,608755.753993988,609356.432199478,NaN
612486.472606659,612581.458806992,614033.777475357,NaN,614149.161037249,614260.777950287,614991.791009903,615592.510461807,NaN
618395.853757858,618533.52022171,619561.861991882,619827.856302261,619910.239864153,619850.548267365,620581.561326981,621181.54335022,NaN
624340.583324432,624516.588449478,625604.936599731,NaN,625737.320161623,625906.607151031,626637.620210648,627237.602233887,NaN
630332.949399948,630450.66857338,631599.678277969,NaN,631732.061839861,631876.690864563,632607.662916183,633207.686185837,NaN
636260.721683502,636407.727003098,637609.042882919,NaN,637741.426444811,637821.051836014,638554.071903229,639155.733346939,NaN
642221.097946167,642343.773126602,643569.132566452,643619.80009079,643702.183652682,NaN,645145.15042305,645846.139907837,NaN
648164.14809227,648300.872564316,649313.158035278,649513.165712357,649595.549274248,NaN,651038.884878159,651589.223384857,NaN
654108.222484589,654207.919120789,655489.229679108,NaN,655654.613240999,655757.230997086,656489.268064499,657090.929508209,NaN
660018.299818039,660192.994117737,661516.330003738,NaN,661681.71356563,661791.335344315,662522.307395935,663123.026847839,NaN
666011.362314224,666217.063426971,667327.366113663,NaN,667492.749675554,667598.398447037,668329.370498657,668930.089950562,NaN
672022.447109222,672162.120580673,673220.445156097,NaN,673385.828717989,673445.110797882,674176.123857498,674776.146888733,NaN
677983.19196701,678083.175420761,679114.507198334,679315.211296082,679397.594857973,NaN,NaN,NaN,680742.544412613
689504.297971725,689583.309650421,691001.631736755,NaN,691117.015298647,691209.626436234,691942.646741867,692544.349193573,NaN
695397.37701416,695549.379587173,696578.745365143,NaN,696694.128927035,696818.402290344,697549.41534996,698149.397373199,NaN
701357.425689697,701485.425710678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702706.443309784,702863.442897797,703937.782764435,NaN,704087.166326327,704213.771104813,704946.791410446,705548.493862152,NaN
708682.834863663,708786.504745483,709832.541227341,NaN,709981.924789232,710048.850774765,710781.871080399,711382.549524307,NaN
714592.912197113,714750.567436218,716107.899904251,NaN,716257.283466143,716321.915864944,717052.928924561,717653.607368469,NaN
720569.959402084,720715.65413475,722167.972803116,722367.980480194,722450.364042086,NaN,723894.682645798,724445.021152496,NaN
726530.048847198,726634.701728821,727729.030132294,NaN,727844.413694185,728165.049314499,728896.062374115,729496.740818024,NaN
732457.083940506,732610.765695572,733639.107465744,NaN,733804.491027636,733932.790756226,734663.803815842,735263.826847076,NaN
738417.828798294,738580.849647522,739766.191005707,NaN,739931.574567599,739968.164682388,740701.184988022,741302.887439728,NaN
744394.220590591,744512.922525406,745659.925460815,NaN,745825.309022707,746150.257587433,746883.236885071,747484.939098358,NaN
750321.296215057,750604.985237122,751903.294324875,NaN,752068.677886767,752141.312837601,752874.333143234,753475.994586945,NaN
756414.342164993,756540.048360825,757563.352108002,NaN,757695.735669893,757819.065332413,758550.078392029,759150.060415268,NaN
762359.112739563,762504.111051559,763540.44008255,NaN,763672.823644442,763752.449035645,764485.428094864,765087.13054657,NaN
768318.506002426,768426.189661026,769484.51423645,769683.497905731,769765.881467623,769751.491546631,770482.832431793,771084.207057953,NaN
774245.540857315,774355.231761932,775527.547836304,NaN,775642.931398195,775739.556789398,776470.569849014,777071.289300919,NaN
780172.6167202,780320.318460464,781537.6496315,NaN,781653.033193392,781838.623762131,782571.643829346,783173.346281052,NaN
786132.665157318,786227.364778519,787248.702287674,NaN,787364.085849566,787485.697031021,788218.717098236,788820.419549942,NaN
792042.742729187,792188.437461853,793224.766492844,793274.778604507,793357.162166399,NaN,NaN,NaN,793828.762531281
798003.815412521,798131.487607956,799401.821136475,799451.833248138,799534.21681003,NaN,NaN,NaN,800060.539722443
803947.561979294,804044.555187225,805062.90268898,NaN,805145.286250872,805285.888910294,806016.90196991,806617.580413818,NaN
809856.943130493,809988.629341125,811055.965185165,NaN,811138.348747057,811276.657581329,812007.670640945,812607.652902603,NaN
815801.713705063,815911.691188812,816933.028697968,NaN,817015.412259859,817163.019180298,817894.032239914,818494.710683823,NaN
821761.06595993,821889.762163162,822910.075902939,NaN,822992.459464831,823140.76256752,823871.775627136,824471.798658371,NaN
827705.8365345,827806.843757629,828937.175989151,NaN,829019.559551043,829229.179859161,829960.151910782,830560.871362686,NaN
833615.217685699,833737.892866135,834830.21402359,NaN,834912.597585482,835054.92067337,835785.933732986,836385.915756226,NaN
839708.263397217,839834.95259285,841107.989549637,841157.305240631,841239.688802523,NaN,842682.983398438,843233.321905136,NaN
845652.337551117,845778.043746948,846834.361314774,NaN,846916.744876665,847070.372819901,847803.35187912,848405.054330826,NaN
851596.411943436,851744.113683701,852877.435922623,853077.402591705,853159.786153597,NaN,854604.10451889,855154.443264008,NaN
857556.460380554,857722.143650055,858854.482889175,NaN,858969.866451067,859105.158090591,859835.515737534,860436.522006989,NaN
863533.548355103,863715.20614624,864732.242822647,NaN,864881.626384539,864967.558145523,865700.578212738,866302.239656448,NaN
869527.307271957,869661.287307739,870974.628686905,NaN,871124.012248797,871227.638721466,871960.618019104,872562.320232391,NaN
875470.685005188,875563.336610794,877118.669748306,NaN,877268.053310198,877380.363225937,878111.376285553,878711.399316788,NaN
881380.721569061,881612.43224144,882746.450901031,NaN,882895.834462923,882962.760686874,883695.739746094,884297.4421978,NaN
887423.79617691,887543.481349945,888572.806119919,NaN,888722.189681811,888778.834819794,889511.814117432,890113.516569138,NaN
893350.872039795,893513.565063477,894532.895565033,NaN,894682.279126925,894778.901338577,895511.880636215,896113.583087921,NaN
899328.615427017,899488.60502243,900509.942770004,NaN,900642.326331896,900768.932819366,901501.952886581,902103.655338287,NaN
905305.006980896,905496.699810028,906620.027780533,NaN,906752.411342425,906963.026762009,907694.040060043,908294.718503952,NaN
911315.067768097,911476.7370224,912514.089822769,NaN,912646.473384661,912741.78647995,913472.758769989,914072.781801224,NaN
917292.811155319,917450.834989548,918507.152318954,NaN,918639.535880846,918729.155540466,919460.168600082,920060.888051987,NaN
923585.209369659,923725.865840912,924834.202528,924967.19956398,925049.583125872,NaN,NaN,NaN,926230.24225235
935139.328956604,935239.025592804,936255.325078964,936454.349756241,936536.733318133,NaN,937981.051921844,938681.344985962,NaN
941051.085710526,941208.085536957,942215.414762497,NaN,942330.798324389,942420.419454575,943153.398752213,943755.101203918,NaN
947026.453495026,947188.163518906,948559.176683426,NaN,948674.560245318,948837.172269821,949568.185329437,950168.167352676,NaN
953087.22281456,953262.203931808,954318.521261215,NaN,954433.904823107,954624.24659729,955355.218887329,955955.241918564,NaN
959148.278713226,959258.297204971,960395.592689514,NaN,960510.976251406,960632.300376892,961363.354444504,961963.295698166,NaN
965074.330568314,965166.326761246,966489.662408829,NaN,966605.04597072,966828.688383102,967561.667442322,968163.369894028,NaN
970985.391139984,971124.409198761,972199.732065201,NaN,972315.115627093,972420.752286911,973151.72457695,973752.443790436,NaN
976944.784402847,977048.454046249,978209.792852402,NaN,978359.176414293,978445.804357529,979176.817655563,979777.496099472,NaN
982854.861736298,982969.549655914,984119.870424271,NaN,984269.253986162,984352.850914001,985084.887981415,985686.549425125,NaN
988781.896591187,988889.621496201,990046.946287155,NaN,990179.329849047,990299.62849617,991030.641555786,991630.623579025,NaN
994691.974163055,994855.650186539,996041.687965393,NaN,996174.071527285,996373.013496399,997104.026556015,997704.704999924,NaN
1000669.71755028,1000805.74560165,1001818.07208061,NaN,1001950.4556425,1002167.05107689,1002899.08838272,1003500.74982643,NaN
1006613.09528351,1006707.79490471,1007828.13286781,NaN,1007960.5164297,1008066.11037254,1008799.13043976,1009400.83289146,NaN
1012523.17285538,1012616.84823036,1013955.17539978,NaN,1014087.55896167,1014269.2155838,1015002.89130211,1015603.20091248,NaN
1018766.2551403,1018913.91587257,1019965.27719498,NaN,1020097.66075687,1020210.25896072,1020941.27202034,1021541.95046425,NaN
1024726.30357742,1024879.98557091,1025975.33798218,NaN,1026107.72154407,1026218.31274033,1026949.32579994,1027550.04501343,NaN
1030703.39179039,1030836.06100082,1031852.40149498,1031903.06901932,1031985.45258121,NaN,1033427.3955822,1034128.42583656,NaN
1036647.42493629,1036797.13368416,1037912.47463226,NaN,1037994.85819415,1038162.78100014,1038895.47348022,1039497.17593193,NaN
