fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
24344.4540500641,24436.1634254456,25593.4882164001,NaN,NaN,25834.4969749451,26565.4690265656,27166.1884784698,NaN
30337.5165462494,30419.2316532135,31736.5462779999,NaN,NaN,32011.551618576,32742.5646781921,33343.2431221008,NaN
36331.6028118134,36376.2903213501,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37596.6114997864,37753.2835006714,39178.6096096039,NaN,39324.7617382889,39470.6134796143,40203.6335468292,40805.3359985352,NaN
43674.3791103363,43820.360660553,44922.6760864258,NaN,45134.8282151108,45178.7171363831,45911.6961956024,46513.3986473083,NaN
49733.7558269501,49835.4184627533,51082.7734470367,NaN,51278.9255757218,51378.7503242493,52111.7706298828,52714.4560813904,NaN
55743.816614151,55891.5183544159,57276.4987945557,NaN,57472.6509232407,57518.8181400299,58251.8384456635,58853.5408973694,NaN
61804.5859336853,61973.5867977142,62985.9132766724,NaN,63182.0654053574,63288.566827774,64019.5798873901,64619.6029186249,NaN
67880.9609413147,68023.6246585846,69046.6415882111,NaN,69242.7937168961,69557.9862594604,70290.9653186798,70892.6677703857,NaN
73941.0338401794,74080.7075500488,75157.0134162903,75456.0215473175,75535.1736760025,NaN,76983.7474822998,77564.0687942505,NaN
80184.0751171112,80344.7613716125,81550.0912666321,NaN,81696.2433953171,82018.1002616882,82749.1133213043,83349.791765213,NaN
86261.1465454102,86539.8383140564,87693.1900978088,NaN,87839.3422264939,87917.159318924,88650.1796245575,89251.8818378448,NaN
92454.9129009247,92615.9267425537,93920.2568531036,NaN,94099.4089817887,94133.2490444183,94866.2691116333,95468.9545631409,NaN
98531.9843292236,98647.9830741882,100163.298130035,100462.306261063,100541.458389748,NaN,NaN,NaN,100543.325185776
104558.347225189,104731.034517288,106107.085704803,106407.076835632,106486.228964317,106439.721822739,107172.701120377,107774.075746536,NaN
