fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
11413.3410453796,11541.0134792328,12645.3359127045,NaN,12860.7091196646,12890.3586864471,13621.3717460632,14223.0331897736,NaN
17257.3909759521,17416.069984436,18472.428560257,NaN,18687.801767217,18758.4111690521,19489.4242286682,20091.1266803741,NaN
23217.4806594849,23351.133108139,24366.4906024933,NaN,24581.8638094534,24741.1515712738,25473.1888771057,26073.1709003448,NaN
29177.529335022,29360.2108955383,30460.2327346802,NaN,30675.6059416403,30701.5688419342,31434.5481395721,32036.2505912781,NaN
35171.5748310089,35372.2786903381,36387.3083591461,NaN,36602.6815661062,36836.9264602661,37568.9635276794,38170.2973842621,NaN
41181.6763877869,41343.3456420898,42363.6591434479,NaN,42579.032350408,42606.6749095917,43338.6709690094,43940.3734207153,NaN
47158.7235927582,47333.4178924561,48656.7535400391,NaN,48872.1267469992,48883.7540149689,49616.7740821838,50218.4355258942,NaN
53152.4822711945,53300.47082901,54350.8079051971,NaN,54566.1811121572,54954.8041820526,55685.8172416687,56286.4956855774,NaN
59128.8738250732,59353.5394668579,60478.5468578339,NaN,60693.920064794,60880.8970451355,61613.8761043549,62215.5785560608,NaN
65188.9469623566,65376.6255378723,66387.9280090332,NaN,66603.3012159933,66809.611082077,67541.6483879089,68141.6304111481,NaN
71182.9922199249,71385.662317276,72648.7050056458,NaN,72864.0782126058,72967.0050144196,73700.0253200531,74301.727771759,NaN
77193.0530071259,77296.7638969421,78358.0784797668,NaN,78573.4516867269,78775.092124939,79507.416009903,80108.7906360626,NaN
83253.8223266602,83442.8117275238,84635.1573467255,84885.8325481415,85034.2057551016,84896.8508243561,85628.8471221924,86228.8291454315,NaN
89263.1869316101,89417.8926944733,90445.9068775177,NaN,90627.2800844778,90786.2026691437,91518.1987285614,92119.9011802673,NaN
95706.2768936157,95887.9344463348,97321.9850063324,97421.9682216644,97570.3414286245,NaN,98947.9739665985,99748.9879131317,NaN
101766.34979248,101940.020084381,102999.040842056,103215.350627899,103363.723834859,NaN,104657.34744072,105239.389181137,NaN
107926.406145096,108086.068153381,109109.085083008,109375.406980515,109523.780187475,109423.084497452,110153.442144394,110754.120588303,NaN
113904.149532318,114095.145940781,115202.499628067,NaN,115383.872835027,115575.481176376,116306.494474411,116908.196687698,NaN
120912.528276443,121071.248292923,122094.5520401,122227.54907608,122375.92228304,NaN,123704.279899597,124505.252838135,NaN
126889.616250992,127040.308237076,128255.304574966,NaN,128453.677781927,128551.322460175,129283.318758011,129883.341789246,NaN
132900.373458862,133074.371576309,134098.699092865,NaN,134297.072299825,134394.676208496,135126.713275909,135728.37471962,NaN
138910.434246063,139076.445102692,140141.773700714,140358.738899231,140507.112106191,NaN,141817.775011063,142399.775743484,NaN
145736.500263214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148149.863243103,148975.534915924,150047.867774963,NaN,150246.240981923,150500.885486603,151233.864545822,151835.566997528,NaN
154792.92011261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156973.958015442,157282.63258934,158306.632518768,NaN,158505.005725728,158551.942110062,159283.979177475,159885.640621185,NaN
163084.002256393,163295.68362236,164366.009235382,NaN,164564.382442342,164821.03395462,165554.054021835,166155.715465546,NaN
169111.06133461,169918.751716614,170959.094762802,NaN,171157.467969762,171238.114118576,171971.093416214,172572.79586792,NaN
175737.160682678,175957.853078842,177052.836894989,NaN,177251.210101949,177502.864360809,178233.180999756,178834.187269211,NaN
181764.916181564,181920.89176178,182996.21462822,NaN,183194.58783518,183434.241056442,184167.261123657,184768.922567368,NaN
188157.297611237,188324.987888336,189339.280366898,NaN,189537.653573858,189610.312700272,190343.291759491,190944.994211197,NaN
194134.344577789,194279.056310654,195300.066232681,NaN,195498.439439641,195541.361570358,196273.357868195,196875.060081482,NaN
200094.434261322,200453.120946884,201660.130262375,NaN,201858.503469335,202019.431352615,202750.444412231,203351.12285614,NaN
206254.490613937,206682.194948196,208185.508728027,NaN,208383.881934987,208438.518762589,209171.497821808,209773.200273514,NaN
212498.22807312,212674.233198166,213729.56776619,NaN,213927.94097315,214205.563783646,214936.576843262,215537.296295166,NaN
218657.629013062,218869.310379028,220189.656019211,NaN,220388.029226171,220487.639904022,221220.660209656,221822.362661362,NaN
224685.384750366,225088.390111923,226199.716806412,NaN,226398.090013372,226573.722600937,227306.701660156,227908.404111862,NaN
230928.426027298,230987.449169159,232059.782028198,NaN,232258.155235158,232356.783151627,233087.796211243,233688.474655151,NaN
236804.834127426,237053.502321243,238086.841344833,NaN,238285.214551793,238399.529933929,239130.829811096,239732.532262802,NaN
242864.907264709,243119.596481323,244197.581768036,NaN,244395.954974996,244658.586502075,245389.599561691,245989.622831345,NaN
249308.65240097,249506.65307045,250589.963197708,NaN,250788.336404668,251027.661800385,251759.002447128,252360.663890839,NaN
255335.015296936,255477.720022202,256900.055885315,NaN,257098.429092275,257167.033195496,257899.35708046,258500.731945038,NaN
261295.104980469,261389.763593674,262677.095413208,NaN,262875.468620168,263110.411167145,263842.12064743,264443.823099136,NaN
267222.139835358,267367.834568024,268521.841526031,NaN,268703.214732992,268794.184684753,269526.877164841,270126.85918808,NaN
273182.22951889,273353.933811188,274381.906986237,274581.259250641,274729.632457601,274633.237361908,275366.257667542,275967.959880829,NaN
279159.276485443,279422.976970673,280508.29410553,NaN,280673.66731249,280925.307750702,281658.328056335,282260.030508041,NaN
286618.379116058,286796.063661575,287834.071874619,287967.069149017,288115.442355977,NaN,289441.424369812,290243.421077728,NaN
292762.133359909,292910.121917725,294143.468379974,NaN,294291.841586934,294422.446966171,295155.467271805,295757.169485092,NaN
298722.182035446,298740.204572678,299770.512342453,NaN,299918.885549413,300013.528108597,300746.548175812,301348.209619522,NaN
304548.578262329,304765.256643295,306180.58848381,306397.266864777,306545.640071737,306474.271774292,NaN,NaN,306567.619562149
310576.333761215,310665.339946747,311674.676179886,NaN,311840.049386846,311946.650505066,312679.670810699,313280.34901619,NaN
316469.699621201,316694.406032562,317867.705345154,NaN,318033.078552114,318103.716850281,318836.736917496,319438.439369202,NaN
322513.470411301,322668.462991714,323744.768857956,323927.778244019,324076.151450979,NaN,325406.475305557,325986.796379089,NaN
328522.834777832,328697.529315948,329738.855361938,NaN,329904.228568899,330329.53953743,331060.880422592,331661.558628082,NaN
334499.922990799,334600.602626801,335749.612569809,NaN,335914.985776769,336238.920688629,336971.940755844,337572.619199753,NaN
340426.957845688,340566.672325134,341609.677791595,NaN,341775.050998556,NaN,NaN,NaN,342292.972564697
352231.097221375,352433.808326721,353879.122972488,NaN,354060.496179448,354118.820905685,354849.137544632,NaN,355496.838092804
358241.158008575,358257.869720459,359290.184736252,NaN,359471.557943212,359566.869497299,360298.210144043,360899.871587753,NaN
364068.250656128,364151.931762695,365683.262348175,NaN,365864.635555135,365910.262823105,366642.258882523,367243.961334229,NaN
369962.312698364,370174.977064133,371245.016098022,NaN,371426.389304983,371528.991699219,372260.332584381,372862.034797668,NaN
376005.387306213,376098.038673401,377570.386886597,NaN,377751.760093557,377774.367570877,378507.387876511,379109.090328217,NaN
381932.422161102,382106.133460999,383347.426176071,383497.462749481,383645.835956441,NaN,384972.47338295,385554.146289825,NaN
387910.165548325,388111.196994781,389274.502038956,NaN,389422.875245916,389506.212711334,390238.209009171,390838.232040405,NaN
394202.563524246,394378.241062164,395385.283470154,395634.566068649,395782.939275609,NaN,397110.600709915,397692.601203918,NaN
400213.320732117,400358.319044113,401411.646366119,NaN,401593.019573079,401752.638339996,402485.65864563,403087.360858917,NaN
407321.723937988,407495.394229889,409036.719083786,NaN,409218.092290746,409299.723148346,410032.415628433,410632.438659668,NaN
413298.770904541,413467.485189438,414663.803815842,NaN,414845.177022802,415203.779459,415935.488939285,416535.51197052,NaN
419276.514291763,419455.50942421,420507.853746414,NaN,420689.226953374,420796.867609024,421527.88066864,422128.559112549,NaN
425285.91966629,425522.586584091,426567.926645279,NaN,426799.299852239,426923.910140991,427655.619621277,428255.642652512,NaN
431345.992565155,431457.649707794,432627.999782562,NaN,432859.372989522,432925.983667374,433658.020734787,434258.699178696,NaN
437273.027420044,437422.736406326,438505.063295364,NaN,438736.436502324,438900.040626526,439631.750106812,440231.773138046,NaN
443233.813524246,443293.778896332,444349.113225937,444698.133468628,444846.506675588,444715.828180313,445447.12805748,446048.830509186,NaN
449260.176420212,449435.853719711,450442.19994545,NaN,450640.57315241,450808.177709579,451540.214776993,452141.876220703,NaN
455270.237207413,455430.923223495,456785.265684128,NaN,456983.638891088,457093.243837357,457824.256896973,458424.976348877,NaN
461247.325181961,461411.001205444,462446.306228638,462630.011796951,462778.385003911,NaN,464123.044729233,464703.325033188,NaN
467758.08095932,467953.050613403,468972.38111496,NaN,469137.75432192,469372.068881989,470104.105949402,470705.111980438,NaN
474083.49275589,474367.140769958,475548.468112946,NaN,475713.841319906,475986.453533173,476718.531608582,477319.169044495,NaN
480194.192409515,480330.220460892,481908.532142639,NaN,482073.905349599,482270.536661148,483003.556728363,483604.235172272,NaN
486138.266563416,486351.258516312,487402.578830719,487718.585252762,487866.958459722,NaN,489179.300785065,489759.622097015,NaN
492413.666248322,492587.336540222,493595.649003983,NaN,493794.022210943,493901.661157608,494633.657217026,495234.37666893,NaN
498390.713214874,498551.399469376,499572.736978531,NaN,499771.110185491,499822.429180145,500554.753065109,501156.455278397,NaN
504633.795499802,504836.465597153,506065.798044205,NaN,506264.171251165,506499.810218811,507232.830286026,507834.491729736,NaN
510661.550998688,510715.536355972,511759.852409363,NaN,511958.225616323,512260.875225067,512992.871284485,513594.573736191,NaN
516537.959337234,516698.60458374,517970.617294312,NaN,518168.990501272,518493.922233582,519225.631713867,519825.654745102,NaN
522515.661716461,522719.683408737,524012.995481491,NaN,524211.368688451,524273.70595932,525005.005836487,525606.708049774,NaN
528525.067090988,528690.750360489,529940.767765045,NaN,530139.140972005,530198.774814606,530929.746866226,531529.769897461,NaN
534502.114295959,534655.796051025,536000.84066391,NaN,536232.21387087,536237.138986588,536969.831466675,537569.85449791,NaN
540462.162971497,540681.872367859,542077.215671539,NaN,542308.588878499,542511.88325882,543242.896318436,543842.91934967,NaN
546489.263057709,547033.949136734,548137.943983078,NaN,548369.317190038,548753.94153595,549485.978603363,550086.984634399,NaN
552850.023269653,553027.011394501,554064.323425293,NaN,554295.696632253,NaN,NaN,NaN,554535.322666168
558842.389345169,558980.05604744,560175.104856491,NaN,560406.478063451,560706.110477448,561438.106536865,562038.088560104,NaN
564787.119150162,565042.135953903,566301.492214203,NaN,566516.865421163,566582.477807999,567314.473867416,567916.50390625,NaN
