fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,14444.5858001709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19587.9330635071,19845.6535339355,21008.9583396912,NaN,21185.3035146273,21342.6594734192,22075.6797790527,22675.6618022919,NaN
25606.0221195221,25796.7319488525,27311.7604255676,NaN,27488.1056005038,27702.0680904388,28433.0813884735,29033.7595939636,NaN
31557.1005344391,31755.7973861694,32794.1334247589,NaN,32970.4785996951,33121.8135356903,33852.8265953064,34452.8496265411,NaN
37524.8906612396,37731.9023609161,38862.1935844421,39163.2087230682,39272.5538980044,39204.9059867859,39935.919046402,40535.9420776367,NaN
43492.9673671722,43802.9525279999,44813.3130073547,45013.9760971069,45123.3212720431,NaN,46534.3291759491,47211.3161087036,NaN
50028.3811092377,50278.0733108521,51867.4032688141,52119.0614700317,52228.4066449679,NaN,53635.4005336761,54312.4284744263,NaN
56046.4291572571,56235.1317405701,57300.4605770111,57601.4754772186,57710.8206521548,NaN,59120.4771995544,59697.4806785583,NaN
61997.5485801697,62385.2348327637,63452.570438385,NaN,63628.9156133212,63900.5501270294,64631.5631866455,65232.2416305542,NaN
68150.3138542175,68362.2817993164,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69570.6429481506,69762.3357772827,71041.6393280029,NaN,71217.9845029391,71281.6648483276,72012.6781463623,72613.356590271,NaN
76658.7300300598,77014.4264698029,78112.7688884735,NaN,78339.1140634097,78560.7485771179,79291.761636734,79892.4400806427,NaN
82776.8023014069,83063.5223388672,84264.8379802704,NaN,84491.1831552065,84657.5214862823,85388.534784317,85988.5578155518,NaN
88828.601360321,89073.5831260681,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90231.9319248199,90861.6099357605,91937.6292228699,NaN,92146.974397806,92325.9298801422,93057.2707653046,93658.9732170105,NaN
96618.0055141449,96830.6696414948,98089.0018939972,98390.0170326233,98499.3622075594,98457.355260849,99190.0477409363,99791.7501926422,NaN
102586.082220078,102861.783981323,103890.0847435,NaN,104066.429918436,NaN,NaN,NaN,104586.814403534
114220.237731934,114355.938196182,115374.941110611,115524.240255356,115633.585430292,NaN,117044.265985489,117721.29368782,NaN
120121.304035187,120196.998119354,121225.339889526,NaN,121351.685064463,NaN,NaN,NaN,121922.028541565
131555.49287796,131805.184841156,133044.183969498,NaN,133170.529144434,NaN,NaN,NaN,133737.514019012
143157.61756897,143400.305509567,144445.358991623,NaN,144571.704166559,144962.970495224,145695.662975311,146297.365427017,NaN
149158.708095551,149273.396253586,150797.435760498,151047.742366791,151157.087541727,NaN,152565.760850906,153141.781330109,NaN
155360.78953743,155775.509357452,156964.823961258,NaN,157124.169136194,157297.828912735,158031.504392624,158631.527423859,NaN
165140.603780746,165384.643554688,166593.946456909,NaN,166803.291631845,166918.964147568,167651.984214783,168253.645658493,NaN
171158.037424088,171181.712388992,172344.034194946,172595.73340416,172705.078579096,NaN,174115.062713623,174792.049646378,NaN
180034.151315689,180522.845029831,181555.160045624,NaN,181714.50522056,182233.170986176,182964.184045792,183564.8624897,NaN
186286.203861237,186501.899242401,187556.250572205,NaN,187715.595747141,188013.937711716,188744.950771332,189345.260381699,NaN
