fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,17525.9246826172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19089.2450809479,19236.9468212128,20393.9440250397,NaN,20580.6315676122,20735.9600067139,21466.97306633,22066.9960975647,NaN
25006.326675415,25208.0137729645,26360.3415489197,NaN,26580.0290914922,26625.3526210785,27358.3726882935,27960.0751399994,NaN
30974.4036197662,31009.096622467,32111.4530563354,NaN,32331.140598908,32482.4278354645,33213.4408950806,33815.1433467865,NaN
36776.1826515198,36891.1983966827,37945.5087184906,NaN,38165.1962610631,38262.8259658813,38995.5184459686,39597.2208976746,NaN
42659.5952510834,42731.2750816345,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43913.5856628418,44097.2912311554,45216.6051864624,NaN,45436.2927290349,45512.6230716705,46245.6431388855,46847.3045825958,NaN
49864.6640777588,50027.3571014404,51051.3980388641,NaN,51254.0855814367,51252.388715744,51982.7055931091,52583.3840370178,NaN
55782.4418544769,56251.4338493347,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57420.4733371735,57617.4499988556,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59893.8019275665,60090.491771698,61682.8527450562,61783.860206604,61903.5477491765,NaN,63300.8546829224,63977.8826236725,NaN
65845.9043502808,66564.5885467529,67600.917339325,NaN,67720.6048818975,68008.9199542999,68739.933013916,69340.6114578247,NaN
72982.9795360565,73434.686422348,74505.7084560394,74705.0199508667,74824.7074934392,74791.0358905792,75522.0079421997,76123.7103939056,NaN
79202.7554512024,79533.753156662,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80957.1132659912,81129.8005580902,82228.1019687653,82328.1264305115,82447.813973084,NaN,83849.8313426971,84425.1554012299,NaN
86892.1763896942,87014.8515701294,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88179.1803836823,88277.8940200806,89332.204580307,89583.9037895203,89703.5913320928,89601.2296676636,90334.9053859711,90935.9114170074,NaN
94046.2908744812,94719.9599742889,95852.2992134094,96052.3068904877,96171.9944330602,96113.99269104,96845.0057506561,97445.0287818909,NaN
100482.37657547,100655.064105988,101720.064878464,NaN,101872.752421036,102017.39358902,102750.413656235,103352.075099945,NaN
106416.456699371,106542.121887207,107705.140113831,NaN,107857.827656403,107989.484548569,108723.160028458,109324.166059494,NaN
112301.507472992,112458.220481873,113538.540363312,NaN,113691.227905884,113913.529157639,114646.549463272,115248.251914978,NaN
118435.595273972,118693.315505981,119723.623275757,NaN,119876.310818329,119982.326745987,120713.339805603,121313.321828842,NaN
124738.68393898,125246.382951736,126376.715183258,126476.698637009,126596.386179581,NaN,127995.741128922,128573.441028595,NaN
131006.792545319,131274.466276169,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132444.816350937,133070.48034668,134383.821725845,NaN,134520.509268418,134661.817312241,135392.830371857,135993.549823761,NaN
138830.889940262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140970.599412918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144262.964248657,144598.631381989,145616.978883743,NaN,145753.666426316,145854.997396469,146587.976694107,147189.679145813,NaN
150365.061998367,150584.730625153,151619.052410126,NaN,151755.739952698,151981.056928635,152714.07699585,153315.779447556,NaN
156349.809646606,156865.823745728,158238.147497177,158389.167070389,158508.854612961,158503.158807755,159234.171867371,159834.850311279,NaN
162635.20359993,162787.902355194,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164189.225912094,164297.93381691,165343.232870102,NaN,165479.920412674,165604.230165482,166337.250232697,166938.952684402,NaN
170057.974815369,170116.99795723,171127.317428589,171227.341651917,171347.029194489,NaN,172750.35738945,173327.360868454,NaN
175874.376535416,176034.079790115,177614.111661911,NaN,177733.799204484,177859.421014786,NaN,NaN,178566.103935242
181793.137550354,182138.143777847,183363.502979279,183514.481544495,183634.169087067,NaN,185034.507274628,185610.52775383,NaN
