fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,9160.41827201843,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11527.4555683136,11876.434803009,13080.7816982269,NaN,NaN,13502.792596817,14233.8056564331,14835.4671001434,NaN
17644.8316574097,17889.5266056061,19349.8735427856,NaN,19536.4401494686,19578.8810253143,20311.8600845337,20913.5625362396,NaN
24498.9142417908,24740.6191825867,25786.6146564484,NaN,25973.1812631313,26212.9673957825,26945.9464550018,27546.6659069061,NaN
30500.7011890411,30547.6822853088,31637.0134353638,31837.7175331116,31957.2841397945,NaN,33358.7260246277,34034.7299575806,NaN
44737.2093200684,45054.8949241638,46388.5526657104,46390.2320861816,46509.7986928646,46745.2323436737,47476.2454032898,48076.9238471985,NaN
50811.9869232178,50840.2903079987,51837.6252651215,51838.9768600464,51958.5434667293,52278.3138751984,53011.9893550873,53612.012386322,NaN
56607.3763370514,56719.033241272,57741.6815757751,57743.3609962463,57862.9276029293,NaN,59416.4130687714,59993.4165477753,NaN
62477.4358272552,62545.1426506042,63643.1574821472,63643.7718868256,63763.3384935085,NaN,65369.1709041595,66044.4784164429,NaN
68299.5312213898,68428.2274246216,69443.8717365265,69445.2233314514,69564.7899381344,NaN,71275.5618095398,71951.5657424927,NaN
74184.2954158783,74438.2882118225,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77333.6279392242,77618.3407306671,79145.6573009491,79147.664308548,79267.2309152309,79600.6820201874,80331.6950798035,80932.3735237122,NaN
83379.7333240509,83572.4093914032,84596.4503288269,84597.3923206329,84716.9589273159,84976.7637252808,85708.7600231171,86310.462474823,NaN
89330.4841518402,89644.4835662842,90664.1416549683,NaN,90900.7082616512,91020.5347537994,91751.5478134155,92351.5298366547,NaN
95397.1927165985,96038.5851860046,97164.9034023285,NaN,97401.4700090114,97499.9151229858,98232.9354286194,98833.6138725281,NaN
101796.987771988,101902.664661407,103284.982681274,NaN,103521.549287957,NaN,NaN,NaN,103840.687036514
107664.057254791,107730.740070343,108751.749992371,NaN,108988.316599054,109229.753255844,109960.070133209,110560.830354691,NaN
113482.834815979,113548.82144928,114568.151950836,NaN,114804.718557519,115059.180498123,115790.152549744,116391.85500145,NaN
119299.892187119,119574.897527695,121021.236181259,NaN,121257.802787942,121217.22984314,121950.249910355,122551.952362061,NaN
125328.303098679,125399.98292923,126744.617938995,NaN,126981.184545678,127033.303976059,127766.324043274,128368.02649498,NaN
131596.37093544,131978.077173233,132993.106842041,NaN,133229.673448724,133283.390283585,134017.106771469,134617.129802704,NaN
137729.475498199,137954.141139984,138974.495649338,NaN,139211.062256021,139508.163452148,140241.183757782,140843.213796616,NaN
143708.52971077,143900.222301483,145190.871953964,NaN,145427.438560647,145503.56054306,146237.604856491,146840.290307999,NaN
150124.626874924,150482.330560684,151496.336221695,NaN,151732.902828378,152006.656885147,152739.677190781,153341.379404068,NaN
156242.699146271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158400.43091774,158584.423303604,159620.465517044,NaN,159857.032123727,159891.456842422,160621.773719788,161223.476171494,NaN
164819.518327713,165071.545362473,166122.86567688,NaN,166359.432283563,166342.534065247,167073.874950409,167674.553155899,NaN
