fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,14569.5958137512,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16116.6141033173,16338.6173248291,17369.9491024017,NaN,17571.2949605917,17811.9485378265,18542.9615974426,19143.6810493469,NaN
22100.7063388824,22324.7165679932,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24039.7527217865,24459.7563743591,25510.0526809692,25761.0557079315,25895.4015661215,NaN,27282.7606201172,27958.1091403961,NaN
30927.1357059479,31147.8281021118,32398.1730937958,NaN,32582.5189519857,32877.1593570709,33608.172416687,34208.8508605957,NaN
36911.2279415131,37145.9286212921,38165.2591228485,NaN,38349.6049810385,38626.2640953064,39359.2431545258,39960.9456062317,NaN
42912.3184680939,43360.9943389893,44434.0233802795,NaN,44618.3692384695,44987.3518943787,45721.0276126862,46322.3612308502,NaN
49114.3996715546,49142.0886516571,50167.3994064331,NaN,50351.7452646231,NaN,NaN,NaN,50863.3916378021
60498.5353946686,60678.2269477844,61735.5682849884,62136.5666389465,62270.9124971365,62194.2384243011,62925.2514839172,63525.274515152,NaN
66432.6152801514,67099.3213653564,68205.3232192993,NaN,68439.6690774893,68690.6583309174,69425.3578186035,70027.3468494415,NaN
72868.7012195587,72962.4176025391,73988.7113571167,NaN,74223.0572153067,74477.4050712585,75207.7629566193,75808.4411621094,NaN
78719.7961807251,78802.4942874908,79906.8169593811,NaN,80141.1628175711,80358.1142425537,81090.806722641,81692.5091743469,NaN
84570.8501338959,84760.5769634247,85857.8953742981,NaN,86092.2412324881,86373.9094734192,87104.9225330353,87705.600976944,NaN
90521.9695568085,90716.6523933411,92142.9615020752,92494.6441650391,92628.990023229,92581.9709300995,93314.9909973145,93916.6934490204,NaN
96489.0224933624,96634.7172260284,97693.0415630341,97994.0567016602,98128.4025598501,NaN,99515.7616138458,100191.765546799,NaN
102407.783269882,102698.804140091,104112.128973007,104513.823747635,104648.169605825,104618.148803711,105351.168870926,105952.830314636,NaN
108458.189725876,108480.881690979,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109645.906925201,109906.903982162,111116.24789238,111367.906332016,111502.252190206,NaN,112886.252403259,113562.256336212,NaN
116064.297914505,116220.96991539,117619.30346489,118020.301818848,118154.647677038,118032.303094864,118763.357162476,119364.035606384,NaN
121982.362508774,122416.088104248,123436.401605606,NaN,123670.747463796,NaN,NaN,NaN,124132.393836975
133767.537593842,133885.215759277,134904.546260834,NaN,135138.892119024,135427.564382553,136160.584688187,136762.246131897,NaN
139651.605367661,139833.303928375,141324.329853058,NaN,141558.675711248,141710.62374115,142441.636800766,143043.339252472,NaN
145903.698921204,146204.386234283,147257.71355629,147558.728694916,147693.074553106,NaN,149080.065011978,149657.437086105,NaN
151972.455263138,152166.482925415,153409.782648087,NaN,153611.128506277,153848.50525856,154578.822135925,155179.500579834,NaN
158859.879255295,159093.556165695,160112.886667252,NaN,160364.232525442,160515.892267227,161247.888326645,161849.590778351,NaN
164860.970020294,165010.637760162,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166180.98783493,166267.659187317,167718.994855881,NaN,167936.340714071,168409.7032547,169140.716552734,169740.698575974,NaN
174924.104690552,175121.777534485,176178.791284561,176479.806423187,176614.152281377,176587.121486664,177320.141792297,177921.803236008,NaN
180875.183105469,181185.864686966,182296.208381653,NaN,182497.554239843,182521.201610565,183254.22167778,183855.88312149,NaN
186943.939447403,187118.961572647,188147.262334824,NaN,188348.608193014,188654.961585999,189385.974645615,189985.997676849,NaN
192877.323150635,193104.036808014,194149.049282074,NaN,194350.395140264,194575.361013412,195308.381080627,195910.083532333,NaN
198863.094806671,199045.120954514,200383.447885513,NaN,200584.793743703,200863.458156586,201594.47145462,202195.14966011,NaN
204796.478509903,205232.210874557,206685.512542725,NaN,206886.858400915,207102.526426315,207835.54649353,208437.248945236,NaN
211433.595895767,211670.262813568,212770.612239838,NaN,212971.958098028,213024.605035782,213757.625341415,214359.327554703,NaN
217435.341835022,217645.343780518,218654.680013657,NaN,218856.025871847,219151.688575745,219882.701635361,220483.380079269,NaN
223403.418540955,223629.435777664,224672.769069672,NaN,224874.114927862,225124.107122421,225856.799602509,226458.461046219,NaN
229386.81435585,229713.51146698,230740.869998932,NaN,230942.215857122,231130.522489548,231861.535787582,232461.558818817,NaN
235471.913814545,235756.585836411,236776.612758636,NaN,236977.958616826,237115.63873291,237846.651792526,238446.961641312,NaN
241540.014982224,242073.682785034,243195.70016861,243446.006774902,243580.352633092,NaN,244965.049266815,245542.052745819,NaN
247842.079639435,247957.750797272,249146.082162857,NaN,249330.428021047,249587.09859848,250320.118665695,250921.821117401,NaN
253726.147413254,254032.855987549,255314.166784286,255732.204437256,255866.550295446,255791.883230209,256522.896289825,257122.878313065,NaN
259794.945001602,260296.950817108,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261968.282461166,262152.9712677,263656.981468201,263806.280612946,263940.626471136,NaN,265326.019525528,265901.343584061,NaN
267919.360876083,268195.062637329,269339.36214447,269640.377283096,269774.723141286,NaN,271159.419775009,271836.079120636,NaN
273953.424215317,274137.130022049,275158.139944077,NaN,275409.485802267,275563.152313232,276294.165372849,276894.147396088,NaN
279905.199050903,280093.205451965,281292.555093765,281609.54451561,281743.8903738,NaN,283113.554954529,283790.58265686,NaN
285855.581045151,286043.300867081,287243.633508682,NaN,287444.979366872,287785.616397858,288518.636465073,289120.338916779,NaN
291806.659460068,292090.348482132,293244.683265686,NaN,293446.029123876,NaN,NaN,NaN,293938.709497452
303458.837509155,303493.530511856,304745.841503143,305097.565174103,305231.911032293,305112.55645752,305843.569517136,306443.551778793,NaN
309259.592533112,309442.601919174,310462.915420532,310680.617809296,310814.963667486,NaN,312183.972835541,312759.952306747,NaN
315210.015773773,315470.685005188,316498.002767563,316748.022794724,316882.368652913,316780.012369156,317511.025667191,318111.704111099,NaN
321228.760004044,321453.753232956,323000.116109848,NaN,323184.461968038,323511.092185974,324244.112253189,324845.814704895,NaN
327213.179826736,327436.862468719,328466.187238693,328567.194461823,328701.540320012,NaN,330089.186191559,330766.91031456,NaN
333214.229345322,333426.934719086,334518.928289413,334785.25018692,334919.59604511,NaN,336288.277387619,336965.960741043,NaN
339667.313575745,340112.016201019,341121.352672577,NaN,341305.698530767,341570.028543472,342301.041603088,342901.064634323,NaN
345886.106491089,345986.089944839,347122.443199158,347473.429441452,347607.775299642,347601.429462433,348332.442522049,348933.120965958,NaN
354561.516523361,354809.242486954,356316.570520401,NaN,356533.916378591,356758.569955826,357491.590023041,358093.251466751,NaN
360579.605340958,360817.296266556,361983.632326126,362200.63829422,362334.98415241,NaN,363704.361915588,364380.365848541,NaN
366580.696105957,366803.39550972,368052.388906479,368402.719736099,368537.065594289,368454.738855362,369188.414335251,369789.748191833,NaN
372565.443515778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374721.823692322,375015.506982803,376076.493740082,NaN,376243.839598272,376601.846694946,377332.859754562,377933.538198471,NaN
380772.885322571,380978.586435318,382110.884904861,NaN,382278.230763051,382528.922557831,383261.901855469,383863.604068756,NaN
386740.962266922,387002.655744553,388078.674793243,NaN,388246.020651433,388420.690774918,389151.704072952,389751.686096191,NaN
