fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
57257.8210830688,57356.4937114716,58889.8313045502,NaN,NaN,59132.847070694,59863.8601303101,60464.5385742188,NaN
63168.8816547394,63314.5763874054,64350.946187973,NaN,64505.0993629089,64580.5680751801,65311.5811347961,65911.6041660309,NaN
69129.6265125275,69289.6573543549,70327.9523849487,NaN,70482.1055598846,70830.6953907013,71561.6674423218,72161.6497039795,NaN
75106.7144870758,75189.6994113922,76321.0146427155,NaN,76475.1678176514,76596.0202217102,77329.0402889252,77930.7427406311,NaN
80999.7525215149,81088.7587070465,82115.0934696198,NaN,82253.2466445557,82291.7947769165,83022.8080749512,83622.7900981903,NaN
86893.8148021698,87030.8258533478,88208.1391811371,NaN,88346.292356073,88558.4700107574,89290.4663085938,89891.881942749,NaN
92853.208065033,93017.9080963135,94035.231590271,NaN,94156.3847652069,94245.2335357666,94978.2538414001,95579.9152851105,NaN
98830.2960395813,98982.9540252686,100012.278795242,NaN,100133.431970178,100227.277755737,100960.297822952,101562.000274658,NaN
104791.040897369,104895.038366318,105922.356128693,NaN,106043.509303629,106223.043441772,106953.360319138,107555.062770844,NaN
110717.420578003,110876.099586487,112416.113615036,112465.429544449,112536.582719385,NaN,113992.131471634,114542.469978333,NaN
116694.467544556,116791.174173355,118226.494312286,NaN,118297.647487222,118448.169946671,119179.183006287,119779.206037521,NaN
122605.241298676,122743.235588074,124019.549131393,NaN,124090.702306329,124332.23772049,125063.250780106,125663.27381134,NaN
128549.27444458,128712.295293808,129896.612882614,NaN,129967.76605755,130115.625858307,130846.638917923,131447.317361832,NaN
134525.666236877,134691.349506378,135707.690000534,135906.673669815,135977.826844751,135947.674512863,136680.694818497,137282.397031784,NaN
140501.730203629,140636.40666008,141833.7495327,NaN,141937.902707636,142236.754894257,142967.767953873,143568.446397781,NaN
146495.816707611,146630.493164063,147660.800933838,NaN,147764.954108774,147874.816894531,148605.830192566,149206.549406052,NaN
152439.849853516,152616.551399231,154020.905971527,154153.903007507,154225.056182443,NaN,155681.91576004,156384.584665298,NaN
158432.953357697,158516.634464264,159531.950950623,NaN,159670.104125558,159787.950992584,160520.971298218,161122.673511505,NaN
164327.670812607,164480.697154999,165575.066566467,165708.719015121,165779.872190057,NaN,167236.035585403,167937.02507019,NaN
