fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,21210.1538181305,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22859.4901561737,22968.1570529938,24548.5167503357,NaN,24797.7708167936,24820.4910755157,25551.5043735504,26152.5104045868,NaN
27725.2106666565,27881.2272548676,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29112.2391223907,29202.2280693054,30298.5634803772,NaN,30547.8175468351,30658.5609912872,31389.5740509033,31990.2935028076,NaN
34962.6376628876,35287.3277664185,36635.3621482849,NaN,36884.6162147429,37012.6857757568,37745.6648349762,38347.3672866821,NaN
41047.7373600006,41447.4248886108,42484.7369194031,NaN,42733.990985861,42773.7507820129,43506.7708492279,44108.4322929382,NaN
47215.8217430115,48013.5178565979,49271.8498706818,NaN,49488.1039371397,49578.8450241089,50311.8653297424,50913.5267734528,NaN
53768.8891887665,53984.584569931,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55289.8979187012,55383.6143016815,56459.9204063416,NaN,56676.1744727995,56844.616651535,57577.63671875,58177.6597499847,NaN
61157.9914093018,61281.6905975342,62328.7100791931,62678.9999008179,62795.2539672758,NaN,64199.0256309509,64876.0533332825,NaN
67042.7556037903,67443.7539577484,68479.0997505188,NaN,68678.3538169767,68956.1200141907,69689.0993118286,70290.801525116,NaN
73210.8399868011,73367.8395748138,74781.1644077301,NaN,75014.418474188,75070.17827034,75801.5189170837,76403.2213687897,NaN
79128.249168396,79335.916519165,80365.9377098083,NaN,80599.1917762663,80756.2453746796,81487.2586727142,82087.9778862,NaN
85096.3261127472,85344.0113067627,86366.3318157196,86667.3469543457,86783.6010208036,86733.3333492279,87466.3536548615,88068.0561065674,NaN
91114.0873432159,91556.0867786407,92618.4253692627,NaN,92801.6794357206,92908.0944061279,93639.107465744,94239.458322525,NaN
97315.4723644257,97486.1936569214,98502.4931430817,NaN,98685.7472095396,98848.5231399536,99581.5024375916,100183.204889297,NaN
103250.576257706,103487.243175507,104537.580490112,NaN,104720.83455657,104829.584360123,105560.597419739,106161.275863647,NaN
109251.666784286,109330.351114273,110337.721347809,NaN,110520.975414267,110809.662342072,111540.675401688,112142.377853394,NaN
115102.720975876,115231.417179108,116273.439645767,116472.751140594,116589.005207052,NaN,117995.766639709,118571.787118912,NaN
120986.788749695,121265.480518341,122324.501514435,NaN,122473.755580893,122699.817895889,123432.837963104,124034.54041481,NaN
127038.587808609,127336.571931839,128374.90773201,128625.910758972,128742.16482543,128663.92159462,129396.941661835,129998.603105545,NaN
133105.992555618,133318.656921387,134728.008747101,134827.991962433,134944.246028891,NaN,136347.034454346,137024.0213871,NaN
139091.723203659,139335.7629776,140361.073493958,140562.760591507,140679.014657965,NaN,142083.400726318,142760.100841522,NaN
145092.117547989,145372.816324234,146663.834571838,NaN,146813.088638296,147090.146303177,147823.166370392,148424.868822098,NaN
151143.220186234,151273.923397064,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152581.243753433,152705.926179886,153985.270738602,NaN,154168.52480506,154400.277376175,155131.290435791,155731.9688797,NaN
158465.311765671,158644.020080566,159685.346126556,160037.02878952,160153.282855978,NaN,161557.341098785,162234.369039536,NaN
164400.088071823,164649.083852768,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166022.104024887,166240.093231201,167275.439023972,NaN,167474.69309043,167708.427190781,168439.440250397,169040.159702301,NaN
172005.499839783,172185.191392899,173210.215330124,NaN,173426.469396582,173502.506017685,174235.5260849,174837.228536606,NaN
178642.576217651,178854.298591614,179979.592561722,180230.595588684,180346.849655142,NaN,181750.621080399,182427.649021149,NaN
184626.668453217,184701.379537582,185730.704307556,186082.38697052,186198.641036978,NaN,187601.716041565,188278.702974319,NaN
