fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
15047.8038787842,15181.4563274384,16379.781961441,NaN,16535.4171311265,16632.5051784515,17363.5184764862,17963.5004997253,NaN
20891.5259838104,21053.5228252411,22206.8746089935,NaN,22362.509778679,22456.85338974,23189.8736953735,23790.5519008636,NaN
26867.9177761078,27008.6152553558,28183.9215755463,28333.63032341,28422.2654930955,NaN,NaN,NaN,29697.9670524597
32812.6883506775,32946.6683864594,33994.0156936646,NaN,34099.6508633501,34328.9866447449,35062.0067119598,35663.7091636658,NaN
38755.7384967804,38915.7283306122,40137.0735168457,40337.7366065979,40426.3717762834,NaN,41863.086938858,42444.1046714783,NaN
44732.7857017517,44835.7999324799,45998.1219768524,46247.1177577972,46335.7529274827,NaN,47774.1475105286,48356.1482429504,NaN
50642.1666145325,50795.8896160126,51825.1733779907,NaN,51963.8085476762,52186.891078949,52917.9043769836,53517.8864002228,NaN
56603.2392978668,56774.9435901642,58001.9414424896,NaN,58190.5766121751,58229.2695045471,58962.2895717621,59563.9510154724,NaN
62580.3272724152,62712.9967212677,63762.3100280762,NaN,63917.9451977617,64029.3283462524,64762.3484134674,65364.0098571777,NaN
68523.3776569366,68634.0515613556,69655.3890705109,69806.0810565948,69894.7162262804,NaN,71331.3903808594,72132.404088974,NaN
74450.4535198212,74478.1424999237,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75699.4466781616,75835.1471424103,76864.471912384,NaN,76986.1070820695,77174.4573116302,77907.4773788452,78509.1798305511,NaN
81642.5378322601,81800.1930713654,82891.5312290192,NaN,83013.1663987047,83186.5251064301,83919.545173645,84521.247625351,NaN
87619.5850372314,87752.295255661,88818.6070919037,89068.2992935181,89156.9344632036,NaN,90593.6086177826,91174.6263504028,NaN
93564.3556118011,93729.3424606323,94761.6572380066,95128.6587715149,95217.2939412004,95162.3690128326,95892.6856517792,96493.6919212341,NaN
99540.4195785522,99706.4304351807,100838.728666306,NaN,101010.363835991,101066.752910614,101797.725200653,102398.444414139,NaN
106032.784223557,106175.488948822,107214.807987213,NaN,107386.443156899,107602.494478226,108333.507537842,108934.513568878,NaN
111993.856906891,112141.558647156,113176.576852798,NaN,113348.212022484,113405.871152878,114139.587402344,114739.569664001,NaN
117953.946590424,118101.607322693,119118.93081665,NaN,119290.565986336,119388.939142227,120119.952201843,120720.630645752,NaN
123913.995265961,124023.686170578,125179.003715515,NaN,125350.638885201,125494.027137756,126224.999427795,126825.718641281,NaN
