fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
21028.4962654114,21132.1661472321,22176.4822006226,NaN,NaN,22408.1928730011,23139.2061710358,23739.1881942749,NaN
27039.2124652863,27183.2277774811,28237.5791072845,NaN,NaN,28464.5795822144,29195.5516338348,29796.2710857391,NaN
33098.6301898956,33235.3136539459,34263.6144161224,34397.6354598999,34514.1444109688,NaN,35924.6242046356,36506.6659450531,NaN
39141.6637897491,39283.3852767944,40307.6720237732,NaN,40441.180974842,40582.6773643494,41313.690662384,41914.4098758698,NaN
45202.7606964111,45294.429063797,46317.7738189697,46517.7404880524,46634.2494391212,NaN,48044.442653656,48624.7637271881,NaN
51212.8214836121,51365.4794692993,52494.8284626007,52760.8227729797,52877.3317240486,52780.8113098145,53513.8313770294,54115.5745983124,NaN
57288.8689041138,57431.5733909607,58438.5750293732,NaN,58588.083980442,58630.8822631836,59361.8953227997,59962.5737667084,NaN
63332.9265117645,63495.6195354462,64531.9485664368,NaN,64681.4575175056,64949.9452114105,65682.9655170441,66284.6677303314,NaN
69410.6941223145,69540.7011508942,70825.042963028,70875.0140666962,70991.523017765,NaN,72402.0438194275,73204.0405273438,NaN
75986.0846996307,76133.7864398956,77185.1069927216,77451.101064682,77567.6100157509,NaN,78977.8032302856,79558.1245422363,NaN
82046.1578369141,82180.8342933655,83195.1677799225,NaN,83361.6767309913,83386.860370636,84117.8736686707,84717.8556919098,NaN
88089.8876190186,88295.916557312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89521.2349891663,89632.9329013824,90886.9230747223,NaN,91086.4320257911,91108.2301139832,91841.2501811981,92442.9526329041,NaN
95548.2940673828,95691.98179245,96747.3161220551,NaN,96930.8250731239,96966.0015106201,97697.0148086548,98296.9968318939,NaN
101608.366966248,101764.055967331,102824.059724808,NaN,103007.568675877,103048.356771469,103781.376838684,104383.07929039,NaN
107668.440103531,107833.099126816,108867.421150208,NaN,109050.930101276,109239.460706711,109970.43299675,110571.152210236,NaN
113745.511293411,113854.178190231,114994.545698166,NaN,115144.054649235,115184.518098831,115917.497158051,116519.199609756,NaN
119772.570610046,119922.238349915,120938.251256943,121070.592880249,121187.101831318,NaN,122598.605871201,123181.302785873,NaN
126166.303634644,126317.323207855,127497.626543045,NaN,127631.135494114,127708.652496338,128441.672563553,129043.334007263,NaN
132225.680351257,132350.362539291,133375.386476517,NaN,133508.895427586,133598.700523376,134331.720590591,134933.423042297,NaN
138268.754959106,138431.447982788,140000.789403915,NaN,140134.298354984,140224.799633026,140957.778930664,141559.48138237,NaN
144345.826148987,144448.513031006,145495.532512665,NaN,145629.041463734,145985.864639282,146718.84393692,147320.587158203,NaN
150355.886936188,150516.573190689,151787.889480591,NaN,151921.39843166,152010.589122772,152741.602182388,153341.625213623,NaN
156433.654785156,156572.632074356,157730.980873108,NaN,157914.489824177,158029.988765717,158761.001825333,NaN,159367.005109787
162809.07869339,162952.725410461,163991.061449051,164191.028118134,164307.537069202,164229.038953781,164962.059259415,165563.761711121,NaN
168869.110822678,169011.774301529,170251.101016998,NaN,170400.609968067,170617.119789124,171349.115848541,171950.818300247,NaN
175046.165466309,175222.866773605,176245.187520981,NaN,176394.69647205,176653.190135956,177384.203195572,177984.881639481,NaN
181139.211177826,181255.90634346,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182704.251766205,182911.919116974,183970.243453979,NaN,184119.752405048,184339.293003082,185070.265293121,185670.984745026,NaN
188814.296007156,188966.994762421,190230.324268341,NaN,190379.83321941,190544.323444366,191275.336742401,191876.014947891,NaN
194876.048326492,195007.079362869,196190.413713455,196324.066162109,196440.575113178,NaN,NaN,NaN,196695.081949234
200918.467521667,201018.123149872,202451.149702072,202583.450555801,202699.95950687,NaN,204110.480308533,204912.477016449,NaN
206928.528308868,207057.183742523,208510.526418686,NaN,208644.035369755,208732.529640198,209465.549707413,210067.252159119,NaN
212972.585916519,213130.281925201,214621.266841888,NaN,214754.775792957,215106.601953506,215839.622020721,216441.283464432,NaN
219048.633337021,219142.349720001,220364.678144455,220563.661813736,220680.170764805,NaN,222090.363740921,222670.685052872,NaN
225058.694124222,225152.410507202,226474.722146988,NaN,226624.231098057,226711.716890335,227444.73695755,228046.439409256,NaN
231069.77891922,231214.449644089,232267.776966095,NaN,232467.285917164,232475.771903992,233206.784963608,233807.504415512,NaN
237129.851818085,237314.5403862,238394.860506058,NaN,238594.369457127,238602.896213531,239335.875511169,239937.577962875,NaN
243572.900772095,243753.616333008,244987.945795059,NaN,245171.454746128,245234.934806824,245967.954874039,246569.616317749,NaN
249665.987491608,249862.677335739,250914.980888367,NaN,251098.489839436,251254.989862442,251986.002922058,252586.681365967,NaN
256009.053230286,256178.750276566,257508.066177368,NaN,257691.575128437,257870.767116547,258601.780176163,259201.762199402,NaN
262086.820840836,262220.800876617,263718.134641647,263917.814731598,264034.323682667,NaN,NaN,NaN,264474.133491516
268129.199028015,268232.868909836,269328.180074692,NaN,269477.689025761,269701.202869415,270432.215929031,271032.89437294,NaN
274140.242815018,274313.954114914,275322.266578674,275521.250247955,275637.759199024,NaN,277047.952413559,277628.273487091,NaN
280233.329534531,280368.005990982,281631.335258484,NaN,281814.844209553,281933.333396912,282666.353702545,283268.015146255,NaN
286276.40414238,286452.081680298,287841.403722763,288041.411399841,288157.92035091,288052.388906479,288785.408973694,289387.1114254,NaN
292370.432853699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
294567.486286163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296765.481948853,296941.200256348,298297.508716583,NaN,298414.017667652,298605.527877808,299338.507175446,299940.209627151,NaN
302858.568668365,303062.262773514,304573.563814163,NaN,304690.072765232,304794.256210327,305525.269508362,306125.292539597,NaN
308968.612909317,309241.324424744,310418.310165405,310467.6258564,310584.134807468,NaN,311993.345022202,312573.666334152,NaN
315162.706851959,315267.400741577,316311.716794968,316444.713830948,316561.222782017,NaN,317971.415996552,318772.429704666,NaN
