fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
20107.264995575,20235.9611988068,21322.2613334656,NaN,NaN,21564.2530918121,22295.2661514282,22896.9686031342,NaN
26050.3561496735,26206.0041427612,27299.3495464325,NaN,27504.1641821773,27541.3410663605,28274.361371994,28875.0395774841,NaN
32027.4031162262,32176.0880947113,33359.3814373016,NaN,33564.1960730465,33637.4180316925,34370.4380989075,34972.0995426178,NaN
37988.1482124329,38141.1337852478,39236.4859580994,NaN,39441.3005938442,39449.4781494141,40182.498216629,40783.1766605377,NaN
43965.1951789856,44101.2234687805,45196.5346336365,NaN,45401.3492693813,45560.5461597443,46293.5254573822,46895.2279090881,NaN
49941.586971283,50008.2697868347,51590.3089046478,51806.6184520721,51944.433087817,NaN,NaN,NaN,53091.2880897522
55818.6504840851,55969.3424701691,57084.3555927277,NaN,57272.1702284725,57284.3632698059,58015.376329422,58615.6861782074,NaN
61779.3955802917,61888.3900642395,63393.7110900879,NaN,63581.5257258327,63621.7353343964,64354.7554016113,64955.43384552,NaN
67705.7750225067,67885.4665756226,68988.4784221649,NaN,69176.2930579097,69210.4816436768,69940.7982826233,70542.5007343292,NaN
73715.8358097076,73856.5335273743,74865.5421733856,NaN,75053.3568091304,75275.8793830872,76007.5478553772,76607.5708866119,NaN
79659.9099636078,79807.6119422913,81157.9401493073,NaN,81345.7547850521,81396.9416618347,82129.9209594727,82730.640411377,NaN
85619.9586391449,85814.6824836731,86885.6637477875,NaN,87056.4783835323,87120.6922531128,87851.6643047333,88451.687335968,NaN
91630.0194263458,91806.7209720612,92829.7379016876,NaN,93000.5525374324,93150.0451564789,93881.058216095,94482.7606678009,NaN
97640.1212215424,97746.7811107635,98839.1025066376,98972.0995426178,99109.9141783626,NaN,100449.158191681,101030.134677887,NaN
103567.852497101,103644.857168198,104949.187517166,NaN,105087.002152911,105288.172483444,106019.18554306,106620.887994766,NaN
109461.218118668,109562.922000885,110576.231241226,NaN,110714.045876971,110831.944704056,111562.261343002,112163.963794708,NaN
115371.992111206,115518.997430801,116553.319454193,NaN,116691.134089938,116794.327974319,117527.307271957,118129.009485245,NaN
121714.361190796,121863.046169281,122913.383245468,NaN,123051.197881213,123162.379264832,123894.375324249,124496.077775955,NaN
127691.449165344,127828.132867813,129023.42748642,NaN,129161.242122164,129288.438796997,130019.451856613,130621.481895447,NaN
133985.198974609,134125.200271606,135166.526317596,NaN,135354.340953341,135532.504081726,136264.541149139,NaN,136644.526958466
145538.622379303,145803.305864334,146821.325778961,NaN,146976.140414706,147043.656587601,147775.652885437,148376.331090927,NaN
151616.389989853,151840.400218964,152930.714607239,NaN,153085.529242984,153218.704223633,153951.724529266,154553.426980972,NaN
157642.752885818,157745.439767838,159190.795183182,NaN,159345.609818927,159442.781209946,160176.456689835,160776.479721069,NaN
163552.830457687,163700.491189957,164884.84954834,NaN,165039.664184085,165256.848335266,165989.868402481,166591.529846191,NaN
169512.879133224,169655.583620071,170844.898223877,NaN,170999.712859622,171177.575349808,171908.91623497,172509.922266006,NaN
175490.622282028,175646.639108658,177154.991149902,NaN,177309.805785647,177543.660402298,178273.977279663,178874.696731567,NaN
181467.710494995,181635.687351227,182732.022762299,182849.04551506,182986.860150805,NaN,184327.742338181,184908.063650131,NaN
187444.757461548,187549.778938293,188659.098625183,NaN,188796.913260928,188874.097585678,189607.814073563,190208.820104599,NaN
193354.138612747,193463.829517365,194553.85684967,NaN,194691.671485415,194783.15114975,195514.164209366,196114.883422852,NaN
199281.214475632,199446.897506714,200796.242952347,NaN,200934.057588092,NaN,NaN,NaN,201174.918174744
205258.957862854,205409.977197647,206440.285205841,NaN,206645.099841586,206819.288015366,207550.301074982,208150.97951889,NaN
211218.351125717,211320.01376152,212367.361068726,NaN,212572.17570447,212717.3640728,213451.039791107,214051.062822342,NaN
217145.426988602,217243.075609207,218327.409505844,NaN,218532.224141589,218685.113191605,219415.43006897,220016.108512878,NaN
223056.159734726,223202.141046524,224570.491790771,NaN,224775.306426516,224867.165088654,225597.481966019,226198.201179504,NaN
229032.551288605,229067.203521729,230232.228755951,NaN,230437.043391696,230569.534301758,231302.267789841,231902.24981308,NaN
234992.599964142,235177.288532257,236191.622018814,NaN,236396.436654559,236412.601232529,237144.638299942,237746.299743652,NaN
240987.34164238,241188.373327255,242301.707267761,NaN,242506.521903506,242605.671405792,243337.708473206,243938.386917114,NaN
246997.402667999,247118.439435959,248361.73915863,248695.440292358,248833.254928103,NaN,NaN,NaN,248812.749862671
252923.782110214,253014.467477798,254038.795232773,NaN,254209.609868518,254372.127771378,255103.837013245,255705.498456955,NaN
258833.859443665,259045.540809631,260115.866661072,NaN,260286.681296817,260361.872196198,261094.564676285,261694.587945938,NaN
264844.616651535,264948.614120483,265992.930173874,NaN,266163.744809619,266210.960388184,266942.956447601,267544.658899307,NaN
270770.99609375,270862.664699554,271953.019857407,NaN,272123.834493151,272240.681886673,272970.998764038,273571.717977524,NaN
276665.058135986,276763.730764389,277980.775356293,NaN,278151.589992038,278207.079410553,278940.099477768,279541.760921478,NaN
282908.140420914,283050.804138184,284173.804521561,NaN,284344.619157306,284542.157649994,285273.129940033,285873.849391937,NaN
288868.189096451,289042.883396149,290267.218828201,290550.211429596,290688.026065341,NaN,291992.904663086,292573.225975037,NaN
294845.236063004,294948.94695282,296160.25686264,NaN,296331.071498385,296382.260084152,297115.280389786,297716.982603073,NaN
300755.313634872,300903.998374939,302371.021747589,NaN,302541.836383334,302738.351106644,NaN,NaN,303100.027799606
306732.401609421,306857.083797455,307915.080547333,NaN,308102.895183078,308133.397340775,308866.417646408,309468.120098114,NaN
312660.132884979,312750.121831894,313908.470630646,NaN,314096.285266391,314323.477506638,315054.490566254,315657.176017761,NaN
318570.21021843,318675.19068718,319768.536090851,NaN,319939.350726596,320013.231039047,320744.530916214,321346.23336792,NaN
324546.561002731,324680.254459381,325728.584527969,NaN,325899.399163714,325962.589025497,326693.602323532,327295.304536819,NaN
330490.635156631,330631.332874298,331672.658920288,NaN,331843.473556033,331922.67870903,332655.002593994,333256.377220154,NaN
