fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
34294.74401474,34441.7493343353,35842.0488834381,NaN,NaN,36121.0684776306,36852.0815372467,37452.7599811554,NaN
40254.0962696075,40409.7852706909,41670.1245307922,NaN,NaN,41967.8218364716,42698.8348960876,43298.8169193268,NaN
46231.1842441559,46391.8704986572,47563.8589859009,NaN,47716.0262108397,47768.8636779785,48499.8767375946,49099.8997688293,NaN
52208.5590362549,52361.9132041931,53373.9528656006,53423.2687950134,53542.4360199522,NaN,NaN,NaN,54433.2604408264
63780.045747757,63914.0667915344,65327.3916244507,NaN,65446.5588493895,65548.3708381653,66279.3838977814,66880.1033496857,NaN
69722.4407196045,69861.1311912537,70921.4627742767,NaN,71090.6299992155,71152.4362564087,71885.4563236237,72487.1587753296,NaN
75683.5131645203,75845.1824188232,77164.5040512085,NaN,77333.6712761473,77625.5087852478,78358.5288524628,78960.2313041687,NaN
81659.5773696899,81822.229385376,83391.5708065033,NaN,83560.7380314421,83700.2863883972,84431.2584400177,85031.281709671,NaN
87870.3010082245,88047.3301410675,89202.3203372955,89251.6362667084,89370.8034916472,NaN,90777.3551940918,91477.6892662048,NaN
93864.387512207,93971.3749885559,94978.7042140961,95179.4083118439,95298.5755367827,NaN,96705.7416439056,97406.7311286926,NaN
99790.766954422,99929.4576644897,100972.790718079,NaN,101124.957943017,101403.444051743,102134.457349777,102734.480381012,NaN
105734.513521194,105913.508892059,107198.833703995,NaN,107351.000928934,107449.836492538,108182.856559753,108784.559011459,NaN
111727.903604507,111893.586874008,113009.910821915,NaN,113162.078046853,113264.600038528,113995.613098145,114595.595121384,NaN
117705.64699173,117803.623437881,118852.977514267,119186.637639999,119305.804864938,119202.653169632,119935.673236847,120536.679267883,NaN
123615.028142929,123708.703756332,124730.041265488,124930.048942566,125049.216167505,NaN,126456.75110817,127007.048606873,NaN
129525.064706802,129712.784290314,131074.090003967,NaN,131243.257228906,131336.111068726,132069.131135941,132670.792579651,NaN
135535.166501999,135718.831062317,136734.147548676,136784.856081009,136904.023305948,NaN,138309.182405472,138860.872745514,NaN
141845.91460228,142027.899742126,143044.240236282,NaN,143163.407461221,143345.910787582,144076.923847198,144676.946878433,NaN
148338.975667953,148514.980792999,149620.286464691,NaN,149739.45368963,149907.293081284,150638.3061409,151239.025592804,NaN
154332.365751266,154461.061954498,155547.362327576,NaN,155666.529552514,155786.363840103,156517.376899719,157118.055343628,NaN
160275.415897369,160560.128927231,161990.452051163,162256.446361542,162375.613586481,162304.451465607,163038.126945496,163638.477802277,NaN
