fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
20259.8819732666,20394.558429718,21508.8751316071,NaN,NaN,21753.8979053497,22484.9109649658,23085.5894088745,NaN
26203.9561271667,26305.61876297,27502.9616355896,NaN,NaN,27717.9605960846,28448.9736557007,29049.6520996094,NaN
32114.0336990356,32228.6806106567,33363.7232780457,NaN,NaN,33598.0553627014,34331.0346603394,34932.7368736267,NaN
38041.0685539246,38178.7760257721,39356.7855358124,39656.7766666412,39754.3754355819,NaN,41182.1269989014,41763.103723526,NaN
43985.8391284943,44117.8121566772,45267.1496868134,NaN,45431.748455754,45765.1824951172,46496.1545467377,47096.873998642,NaN
49928.8892745972,50031.9037437439,51277.2104740143,NaN,51441.809242955,51493.5202598572,52225.2297401428,52826.9321918488,NaN
55839.2944335938,55983.9651584625,57004.2786598206,NaN,57168.8774287612,57234.9653244019,57965.9786224365,58566.0016536713,NaN
62581.3512802124,62736.0572814941,63764.030456543,NaN,63961.6292254836,64103.0564308167,NaN,NaN,64659.3749523163
68541.3999557495,68701.1029720306,69957.4282169342,NaN,70155.0269858749,70437.4384880066,71168.4515476227,71769.1299915314,NaN
74518.4879302979,74684.1711997986,75734.5085144043,NaN,75882.107283345,75952.1698951721,76682.4867725372,77283.2059860229,NaN
80578.5610675812,80760.2186203003,81828.2506465912,NaN,81975.8494155319,82078.5570144653,82809.8978996277,83411.2725257874,NaN
87221.6176986694,87377.3064613342,88620.6474304199,NaN,88768.2461993606,88838.6363983154,89571.656703949,90173.3589172363,NaN
93181.7071437836,93330.3918838501,94514.38164711,NaN,94661.9804160507,94757.7250003815,95490.7042980194,96092.4067497253,NaN
99143.4352397919,99242.4354553223,100257.751941681,100407.747507095,100505.346276036,NaN,101935.473680496,102515.794992447,NaN
105052.816390991,105159.517049789,106201.826334,NaN,106316.42510294,106560.513019562,107291.526079178,107891.549110413,NaN
110962.893724442,111123.579740524,112578.601837158,NaN,112693.200606099,112812.893152237,113545.913219452,114147.615671158,NaN
116939.940690994,117046.641588211,118139.659166336,NaN,118254.257935277,118372.271060944,119104.963541031,119706.665992737,NaN
122850.714445114,122946.683883667,123966.014385223,NaN,124080.613154164,124362.015724182,125095.732212067,125695.714235306,NaN
128760.095596313,128854.754209518,129959.076881409,NaN,130073.675650349,130199.102401733,130930.115461349,131530.793905258,NaN
134671.156167984,134785.844087601,135936.164855957,NaN,136050.763624898,136321.147918701,137054.167985916,137655.870437622,NaN
140598.232030869,140687.893390656,141796.926498413,NaN,141911.525267354,142151.230335236,NaN,NaN,142875.239372253
152102.339506149,152211.006402969,153300.337553024,NaN,153414.936321965,153457.050561905,154188.063621521,154788.04564476,NaN
158030.111789703,158114.079713821,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159677.440881729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161892.148256302,162113.168239594,163390.465021133,NaN,163538.063790074,163639.788389206,164372.808694839,164974.183320999,NaN
167968.523263931,168221.205472946,169250.53024292,NaN,169398.129011861,169485.230922699,170216.244220734,170816.226243973,NaN
174029.25157547,174124.278783798,175127.593994141,NaN,175275.192763081,175367.291927338,176098.304986954,176698.287010193,NaN
