fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
15179.7358989716,15305.4423332214,16345.7443714142,NaN,NaN,16597.4435806274,17328.4566402435,17928.4386634827,NaN
21123.8102912903,21235.5082035065,22306.4892292023,NaN,22455.8920802295,22550.8155822754,23283.8358879089,23885.5383396149,NaN
27050.8861541748,27188.5526180267,28332.8931331635,28481.9056987762,28564.3085498034,29444.9162483215,NaN,NaN,29450.8962631226
38605.046749115,38700.6883621216,39754.7121047974,NaN,39854.1149558246,40003.3392906189,40735.0077629089,41336.7099761963,NaN
44515.0830745697,44693.7506198883,45714.0643596649,45864.1006946564,45946.5035456836,NaN,47390.1064395905,47972.8035926819,NaN
50509.1285705566,50655.8063030243,51724.8213291168,NaN,51874.224180144,51937.8542900085,52668.8265800476,53268.890619278,NaN
56469.8736667633,56639.8985385895,57684.2148303986,NaN,57833.6176814258,57940.2146339417,58673.2349395752,59274.8963832855,NaN
62529.2501449585,62677.9351234436,63694.2756175995,NaN,63843.6784686267,63935.2841377258,64666.2971973419,65266.9756412506,NaN
68489.3398284912,68619.0192699432,69688.3618831635,69888.3285522461,69970.7314032733,NaN,71414.0477180481,71994.3690299988,NaN
74433.4139823914,74565.1004314423,75581.3999176025,75831.4199447632,75913.8227957904,NaN,77360.1288795471,77940.4501914978,NaN
80376.4643669128,80560.1699352264,81575.4864215851,NaN,81707.8892726123,82007.4915885925,82740.7984733582,83342.1730995178,NaN
86370.5098628998,86606.2345504761,87652.557849884,87951.5657424927,88033.9685935199,NaN,89477.5714874268,90059.5722198486,NaN
92413.5842323303,92508.2838535309,93545.5958843231,NaN,93727.9987353503,93757.6048374176,94490.6249046326,95092.3273563385,NaN
98323.6618041992,98439.3327236176,99457.3526382446,NaN,99639.7554892718,99724.3709564209,100455.384016037,101055.366039276,NaN
104250.737667084,104391.394138336,105533.441066742,105782.764434814,105865.167285842,105802.752971649,106535.732269287,107137.434482574,NaN
110211.810350418,110368.482351303,111394.48928833,NaN,111526.892139357,111796.511650085,112527.524709702,113127.506971359,NaN
116171.858787537,116329.554796219,117520.548820496,NaN,117652.951671523,117833.892822266,118566.871881485,119168.574333191,NaN
122132.603883743,122276.619195938,123363.943338394,NaN,123496.346189421,123630.265235901,124363.285541534,124964.660167694,NaN
128091.997146606,128243.671894073,129474.683761597,NaN,129607.086612624,129851.024389267,130584.003448486,131185.705900192,NaN
134052.045822144,134220.76010704,135301.776409149,135501.087665558,135583.490516585,NaN,137027.093410492,137609.790325165,NaN
140595.118999481,140729.836463928,141811.835765839,NaN,141927.238616866,142084.834337234,142815.847396851,143415.82942009,NaN
146539.1933918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148736.205816269,149022.925853729,150152.233839035,NaN,150317.636690062,150388.245344162,151119.258642197,151719.936847687,NaN
154830.275535583,154996.982812881,156112.282514572,NaN,156277.685365599,NaN,NaN,NaN,156429.312944412
160807.363510132,160890.020847321,162338.366508484,NaN,162503.769359511,162572.370767593,163305.391073227,163906.069517136,NaN
166700.401544571,166838.109016418,167849.411487579,NaN,168014.814338607,168078.132152557,168809.145212173,169409.127235413,NaN
172644.47593689,172749.169588089,173777.183771133,NaN,173942.586622161,174131.487607956,174864.507913589,175466.210126877,NaN
178554.55327034,178660.23015976,179753.575325012,NaN,179918.978176039,179973.571538925,180706.59160614,181308.25304985,NaN
184465.286016464,184598.283290863,185680.610179901,NaN,185846.013030928,185914.328098297,186644.644737244,187245.65076828,NaN
190409.360408783,190539.367437363,191923.692464828,NaN,192089.095315856,NaN,NaN,NaN,192227.370023727
196351.755142212,196441.416740417,197467.751264572,NaN,197633.154115599,197721.457481384,198452.470779419,199052.452802658,NaN
202245.817184448,202365.502357483,203395.523548126,NaN,203560.926399153,203678.843736649,204411.823034286,205013.525485992,NaN
208172.893047333,208307.569503784,209321.902990341,209570.898771286,209653.301622313,209626.891136169,210359.911441803,210961.61365509,NaN
214132.94172287,214238.618612289,215614.956378937,215814.964056015,215897.366907042,215860.962152481,216591.975450516,217192.653656006,NaN
220043.019294739,220167.701482773,221225.001811981,NaN,221340.404663008,221464.003562927,222197.023630142,222798.726081848,NaN
226004.091739655,226154.742717743,227286.098957062,NaN,227401.501808089,227592.111110687,228323.083162308,228923.802614212,NaN
231964.140415192,232155.833244324,233163.162469864,NaN,233278.565320891,233391.145944595,234124.16601181,234725.868463516,NaN
237974.201202393,238087.906122208,239506.228208542,NaN,239621.631059569,239764.235258102,240497.214317322,241098.916769028,NaN
243901.277065277,244026.942491531,245033.984899521,NaN,245149.387750548,245272.290229797,246005.310297012,246606.971740723,NaN
249844.327449799,249984.041929245,251127.030611038,NaN,251242.433462065,251372.340202332,252105.360269547,252707.062721252,NaN
255788.401603699,255920.08805275,256937.411546707,NaN,257052.814397734,257372.406721115,258105.42678833,258707.129240036,NaN
261732.475757599,261825.168371201,263330.48915863,NaN,263445.892009658,263586.161613464,264317.17467308,264917.197704315,NaN
267625.514030457,267757.241249084,268808.233976364,NaN,268923.636827391,269067.551612854,269798.564910889,270399.243116379,NaN
273569.588184357,273724.294185638,274867.610454559,274952.315807343,275034.71865837,NaN,276478.649377823,277059.625864029,NaN
279547.372579575,279711.335420609,281027.666807175,281228.370904922,281310.77375595,NaN,282754.704236984,283335.721969604,NaN
285522.740125656,285630.424022675,286705.419301987,286954.742670059,287037.145521086,NaN,288480.461835861,289060.783147812,NaN
291582.813024521,291724.493741989,292814.807891846,NaN,292947.210742873,293204.501390457,293935.514450073,294535.537481308,NaN
297527.542829514,297643.54133606,298808.894395828,NaN,298941.297246855,299057.562589645,299789.558649063,300389.581680298,NaN
303453.922271729,303585.608720779,304768.943071365,NaN,304951.345922393,305203.938245773,305936.958312988,306538.660764694,NaN
309397.996425629,309500.683307648,310896.026611328,NaN,311078.429462355,311135.069131851,311866.041183472,312466.71962738,NaN
315308.073997498,315471.750020981,316506.072044373,316756.747245789,316839.150096816,316765.758275986,317496.77157402,318096.794605255,NaN
321285.81738472,321445.806980133,322850.161552429,NaN,322982.564403456,323113.165855408,323846.841335297,324446.864366531,NaN
327261.184930801,327449.887752533,328477.205514908,328627.200841904,328709.603692931,NaN,NaN,NaN,329021.195173264
