fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,13243.884563446,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14817.1989917755,14972.8879928589,16020.8904743195,NaN,NaN,16569.9183940887,17300.9314537048,17900.913476944,NaN
20734.3215942383,21066.9577121735,22573.9989280701,22875.0140666962,22988.176450086,NaN,24391.3123607635,24968.3568477631,NaN
26819.3800449371,26977.0352840424,28173.3949184418,NaN,28353.5573018316,28618.3843612671,29349.3974208832,29950.0758647919,NaN
32737.4448776245,32921.1504459381,33990.4520511627,NaN,34203.6144345526,34357.1670055389,35088.180065155,35688.1623268127,NaN
38688.5232925415,38982.2063446045,40026.2358188629,40327.250957489,40440.4133408789,NaN,41844.5730209351,42520.5769538879,NaN
44739.6259307861,45012.2966766357,46127.637386322,NaN,46307.7997697119,46501.6431808472,47232.6562404633,47833.3346843719,NaN
50774.6722698212,50982.3803901672,52027.7206897736,NaN,52207.8830731634,52359.7013950348,53092.7217006683,53694.4239139557,NaN
57226.7735004425,57428.4603595734,58498.4996318817,NaN,58678.6620152716,58865.1325702667,59597.825050354,60199.4864940643,NaN
63194.8502063751,63442.5354003906,64531.8665504456,NaN,64745.0289338354,64863.8882637024,65596.9085693359,66198.5700130463,NaN
69212.9392623901,69300.6346225739,70349.9479293823,70616.96600914,70730.1283925299,70634.2921257019,71366.9846057892,71968.6460494995,NaN
75064.6896362305,75153.6955833435,76418.0488586426,76568.044424057,76681.2068074469,76643.0423259735,77376.0623931885,77977.7648448944,NaN
80915.7845973969,81150.7720947266,82168.0955886841,NaN,82298.2579720739,82795.1114177704,83526.1244773865,84126.8439292908,NaN
86916.1789417267,87155.8768749237,88203.1829357147,NaN,88333.3453191046,88887.2151374817,89618.2281970978,90218.9066410065,NaN
92917.2694683075,93074.9654769897,94121.2885379791,94221.2719917297,94334.4343751196,NaN,95741.2974834442,96318.3012008667,NaN
98836.0304832458,99065.037727356,100356.342792511,NaN,100469.505175901,100723.057508469,101456.077814102,102056.059837341,NaN
104920.105934143,105141.126155853,106424.443721771,NaN,106537.606105161,106809.467792511,107542.160272598,108142.142295837,NaN
110904.525756836,111155.200958252,112393.216848373,NaN,112556.379231763,112634.512424469,113367.532491684,113969.23494339,NaN
116922.573804855,117008.26215744,118076.294183731,NaN,118239.456567121,118524.601221085,119257.621526718,119859.323740005,NaN
122773.668766022,122869.351387024,124026.676177979,NaN,124189.838561368,124367.709159851,125100.68821907,125702.390670776,NaN
128640.738248825,128856.43362999,129894.769668579,130094.777345657,130207.939729047,NaN,131615.785837173,132291.789770126,NaN
134625.813484192,134722.519874573,136196.83432579,136497.849225998,136611.011609388,136510.833501816,137241.84679985,137842.566013336,NaN
140943.893432617,141250.602006912,142297.949075699,NaN,142478.111459089,142713.938951492,143446.63143158,144046.654462814,NaN
147012.690782547,147111.691236496,148132.004737854,148383.007764816,148496.170148206,148430.02986908,149163.008928299,149764.711380005,NaN
152880.088090897,153080.75094223,154134.078502655,154284.77025032,154397.93263371,NaN,155805.410146713,156482.110500336,NaN
158848.164796829,159131.853818893,160168.182611465,NaN,160298.344994855,160518.185853958,161249.199151993,161849.877357483,NaN
165016.24917984,165197.906970978,166353.265523911,NaN,166483.4279073,166756.271123886,167489.946603775,168090.952634811,NaN
170950.329303741,171000.013828278,172338.340759277,NaN,172468.503142667,172700.345277786,173433.365345001,174035.067796707,NaN
176768.41044426,177051.075458527,178072.4132061,178273.11706543,178386.27944882,NaN,179794.453382492,180370.432853699,NaN
182819.472312927,183090.177059174,184357.520341873,184708.506584167,184821.668967557,184747.172832489,185478.185892105,186078.20892334,NaN
188855.256080627,189028.270959854,190057.595729828,190308.59875679,190421.76114018,NaN,191829.935073853,192507.29060173,NaN
194788.639783859,194926.347255707,196026.328086853,NaN,196189.490470243,196446.659564972,197179.679632187,197781.382083893,NaN
200689.705848694,200993.424415588,202511.729478836,202863.453149796,202976.615533185,202963.764190674,203698.46367836,204299.469709396,NaN
206757.807016373,207001.477956772,208027.812719345,208279.511928558,208392.674311948,NaN,209797.85823822,210474.558353424,NaN
212758.897542953,212913.56253624,214045.90177536,214346.916675568,214460.079058957,NaN,215868.9494133,216544.953346252,NaN
219128.669023514,219553.670167923,220616.008520126,NaN,220796.170903516,221057.680368423,221789.676427841,222389.699459076,NaN
225313.055753708,225737.729072571,226768.774032593,NaN,226948.936415983,227138.069391251,227871.417284012,228473.119735718,NaN
231498.138666153,231621.837854385,232685.85562706,233036.145687103,233149.308070493,233071.166276932,233804.841995239,234405.848026276,NaN
237383.230447769,237474.898815155,238503.240585327,238703.248262405,238816.410645795,238854.923248291,239585.239887238,240185.959339142,NaN
243233.301401138,243345.982313156,244370.31006813,244470.334291458,244583.496674848,NaN,245990.319013596,246567.363500595,NaN
249101.394891739,249312.052249908,250321.388483047,NaN,250434.550866437,250689.700841904,251422.393321991,252024.095773697,NaN
255069.471597672,255281.152963638,256406.487941742,NaN,256519.650325132,256774.800300598,257507.492780685,258109.195232391,NaN
261054.219245911,261245.215654373,262474.548101425,262726.247310638,262839.409694028,NaN,264244.5936203,264822.293519974,NaN
267004.642248154,267183.309793472,268191.622018814,NaN,268404.784402204,268528.640985489,269261.98887825,269864.346504211,NaN
272938.722133636,273140.409231186,274226.709365845,NaN,274439.871749235,274513.716220856,275244.729280472,275846.431732178,NaN
278906.799077988,279000.474452972,280193.803310394,280444.806098938,280557.968482328,280466.801643372,281197.814702988,281798.820734024,NaN
284757.853031158,284832.564115524,285860.864877701,NaN,286024.027261091,286486.569881439,287217.582941055,287817.60597229,NaN
290591.949701309,290716.631889343,292113.654613495,292230.636358261,292343.798741651,NaN,293732.680559158,294308.00485611,NaN
296476.017475128,296944.722890854,298516.07131958,298766.746520996,298879.908904386,NaN,300283.085823059,300959.089517593,NaN
302711.112737656,303136.809825897,304149.136304855,304550.831079483,304663.993462873,304613.131284714,305344.14434433,305944.822788239,NaN
308897.178649902,309102.87976265,310434.202671051,NaN,310647.365054441,310650.225639343,311383.901119232,311983.924150467,NaN
314864.272356033,314960.978984833,316018.975734711,316369.306564331,316482.468947721,316390.032291412,317120.308160782,317720.986604691,NaN
320715.3673172,320913.040399551,321935.360908508,NaN,322131.523291898,322364.376068115,323097.39613533,323699.098587036,NaN
326684.099435806,326884.107112885,327970.448255539,328221.451282501,328334.613665891,NaN,329742.173194885,330318.48025322,NaN
332635.218858719,332812.206983566,333871.514558792,NaN,334034.676942182,334145.536899567,334878.5572052,335480.218648911,NaN
338735.596418381,338940.273523331,339989.627838135,NaN,340152.790221525,340404.634475708,341137.613773346,341739.316225052,NaN
344703.673362732,344870.380401611,346408.715248108,NaN,346571.877631498,346844.693422318,347578.409910202,348179.415941238,NaN
350638.777256012,350764.442443848,351958.795309067,NaN,352121.957692457,352401.777505875,353132.831573486,353733.469009399,NaN
356522.845029831,356639.540195465,357692.867517471,NaN,357906.029900861,357944.157123566,358676.849603653,359278.552055359,NaN
362406.913042068,362554.614782333,363661.640644073,363910.923242569,364024.085625959,364014.920711517,364747.940778732,365349.643230438,NaN
368325.018644333,368978.699207306,370096.006155014,370247.025489807,370360.187873197,NaN,371768.36180687,372345.037698746,NaN
374744.06504631,374923.756361008,375964.099407196,376181.105613708,376294.267997098,376200.111150742,376933.417797089,377535.85767746,NaN
380695.184230804,380944.835424423,382015.857696533,382116.864919662,382230.027303052,NaN,383636.890649796,384313.222169876,NaN
386713.232278824,386918.933391571,387983.278989792,388150.969266891,388264.131650281,NaN,389654.283285141,390331.310987473,NaN
392680.325984955,392839.005231857,393851.331472397,394101.351261139,394214.513644529,NaN,395623.383998871,396200.059890747,NaN
399116.411924362,399431.107521057,400454.452037811,400805.438280106,400918.600663495,400854.426622391,401585.439682007,402186.159133911,NaN
405184.512853622,405373.174667358,406689.506292343,NaN,406885.668675733,407125.525474548,407857.521533966,408459.223985672,NaN
411135.632276535,411318.273067474,412573.615074158,412825.273275375,412938.435658765,NaN,414343.291759491,415019.295692444,NaN
417070.654392242,417226.343393326,418492.376089096,NaN,418655.538472486,418889.688014984,419620.7010746,420221.379518509,NaN
422987.73598671,422999.409675598,424024.761199951,NaN,424187.923583341,424423.793554306,425157.469034195,425757.451295853,NaN
428755.805015564,428871.517181396,430076.51925087,NaN,430239.68163426,430428.857326508,431162.532806396,431763.866662979,NaN
434956.903457642,435134.58776474,436310.918092728,NaN,436474.080476117,436683.940887451,437416.919946671,438018.622398376,NaN
441042.002916336,441263.678312302,442696.991682053,NaN,442860.154065442,443046.994924545,443780.01499176,444381.717443466,NaN
447027.078151703,447174.738883972,448213.074922562,NaN,448376.237305951,448493.077516556,449224.090576172,449824.769020081,NaN
452944.15974617,453067.817926407,454265.160560608,NaN,454445.322943998,454547.170162201,455279.862642288,455879.885673523,NaN
459765.924692154,459965.932369232,460985.263109207,461135.258436203,461248.420819593,NaN,462657.291173935,463233.270645142,NaN
465732.322216034,465910.006761551,466937.037706375,467153.347492218,467266.509875608,NaN,468657.357692719,469334.385633469,NaN
471668.081521988,471888.077735901,473439.437866211,NaN,473585.600249601,473760.441303253,474493.420362473,475095.122814178,NaN
477652.173757553,477668.148040771,478688.502788544,NaN,478834.665171934,479065.170764923,479796.184062958,480396.207094193,NaN
