fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
9636.70110702515,9774.40857887268,11034.747838974,NaN,NaN,11248.7227916718,11981.7430973053,12583.4455490112,NaN
15597.4459648132,15737.4472618103,17094.7797298431,NaN,17262.5619872148,17315.7999515533,18047.7962493896,18649.498462677,NaN
21789.8607254028,21860.5167865753,22888.8585567474,23104.8405170441,23205.6227744157,23114.875793457,23848.5512733459,24448.5743045807,NaN
27666.9244766235,27861.6073131561,28865.9055233002,NaN,28999.6877806718,29209.9287509918,29943.6042308807,30543.6272621155,NaN
33676.9852638245,33827.6770114899,34858.9680194855,NaN,34992.7502768571,35362.9808425903,36093.9939022064,36695.6963539124,NaN
39637.0339393616,39795.7129478455,40853.0542850494,NaN,40986.8365424211,41062.0732307434,41794.7657108307,42394.7477340698,NaN
45598.1066226959,45752.8123855591,46946.7964172363,NaN,47080.578674608,47158.1091880798,47890.1462554932,48490.8246994019,NaN
51558.1960678101,51698.8527774811,52773.1926441193,52873.8722801208,52974.6545374925,NaN,54384.1903209686,55186.2280368805,NaN
57568.256855011,57708.913564682,58983.2611083984,NaN,59084.0433657701,59196.2530612946,59928.2901287079,60529.9515724182,NaN
63528.3055305481,63652.9877185822,64710.9847068787,NaN,64811.7669642503,65100.3093719482,65831.3226699829,66432.0418834686,NaN
69455.3813934326,69598.0451107025,70687.3762607574,70954.3945789337,71055.1768363053,NaN,72464.0982151031,73044.4195270538,NaN
75432.4283599854,75590.1243686676,76614.452123642,NaN,76782.2343810136,76836.4553451538,77569.4754123688,78171.1368560791,NaN
81410.1717472076,81549.1900444031,82974.5161533356,83124.51171875,83225.2939761216,NaN,84652.2376537323,85453.2516002655,NaN
87852.5655269623,87990.2729988098,89068.2582855225,NaN,89186.0405428941,89297.5933551788,90029.5894145966,90630.3088665009,NaN
93862.6263141632,94002.3407936096,95045.3462600708,NaN,95163.1285174424,95403.6643505096,96135.6604099274,96736.3388538361,NaN
99922.699213028,100066.386938095,101171.733379364,NaN,101289.515636736,101473.731517792,102206.423997879,102806.406021118,NaN
