fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
16649.2578983307,16775.9470939636,18231.2560081482,18614.2730712891,18703.345628889,18643.2726383209,19376.2519359589,19976.9711494446,NaN
23059.2930316925,23211.0090255737,24658.0028533936,24890.3279304504,24979.4004880504,24935.0154399872,25667.0114994049,26267.0345306396,NaN
28919.3584918976,29113.0583286285,30201.4064788818,NaN,30323.4790364818,30528.3901691437,31260.3862285614,31862.0886802673,NaN
34947.1139907837,35134.1373920441,36178.4534454346,NaN,36300.5260030345,36578.7556171417,37310.7926845551,37912.1673107147,NaN
40956.5193653107,41088.2058143616,42138.5021209717,42256.2210559845,42345.2936135844,42368.533372879,43102.2088527679,43702.2318840027,NaN
46901.2489318848,47072.2570419312,48115.59009552,NaN,48204.6626531199,48403.5799503326,49135.5760097504,49737.2784614563,NaN
52893.6150074005,53087.3148441315,54143.3455944061,NaN,54232.4181520061,54570.6403255463,55302.6773929596,55903.3558368683,NaN
58920.7150936127,59006.4034461975,60052.7267456055,60153.4063816071,60242.478939207,60574.7208595276,NaN,NaN,60811.4287853241
70425.518989563,70516.5321826935,71540.8189296722,NaN,71629.8914872722,71950.8693218231,72682.8656196594,73284.5270633698,NaN
76452.5783061981,76610.5608940125,77716.9315814972,77800.8995056152,77889.9720632152,NaN,79327.9292583466,79908.9469909668,NaN
82611.9792461395,82782.6595306396,83876.9879341125,NaN,83966.0604917125,84098.9909172058,84830.9872150421,85432.689666748,NaN
88589.0262126923,88776.7050266266,90054.0425777435,NaN,90143.1151353435,90257.7366828918,90989.0365600586,91590.7387733459,NaN
94582.0887088776,94687.7653598785,95748.0969429016,95914.10779953,96003.18035713,NaN,97423.8114356995,98004.1327476501,NaN
100493.14904213,100663.82932663,101791.171550751,NaN,101897.244108351,101995.848655701,102727.885723114,103327.867746353,NaN
106486.211538315,106638.910293579,107718.247413635,108084.224939346,108173.297496946,108092.25320816,108824.249267578,109425.951719284,NaN
112446.301221848,112580.977678299,113828.291416168,114011.300802231,114100.373359831,NaN,115488.318443298,116070.318937302,NaN
118390.334367752,118508.053541183,119605.371952057,NaN,119711.444509657,119836.386203766,120570.061683655,121170.37153244,NaN
124318.106651306,124408.095598221,125649.429321289,NaN,125788.501878889,125863.445520401,126594.458580017,127196.120023727,NaN
