fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,68929.7008514404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70454.0681838989,70492.7344322205,71658.0464839935,NaN,71884.3387489604,72026.0720252991,72758.7645053864,73358.7875366211,NaN
75252.1226406097,75400.8073806763,76422.8003025055,76723.8154411316,76850.1077060985,NaN,78243.1447505951,78920.1724529266,NaN
80166.1756038666,80232.8586578369,81270.2114582062,NaN,81463.5037231731,81664.205789566,82397.225856781,82998.9283084869,NaN
86000.2722740173,86092.964887619,87538.9757156372,NaN,87782.2679806041,87946.9783306122,88677.9913902283,89277.9734134674,NaN
91852.0226478577,92087.0101451874,93272.3517417908,93573.3666419983,93699.6589069652,NaN,95095.3993797302,95771.4033126831,NaN
98203.4442424774,98416.1083698273,99474.4329452515,99875.4312992096,100001.723564176,NaN,101395.457029343,102072.484731674,NaN
104171.52094841,104334.213972092,105459.221363068,NaN,105685.513628035,105816.515445709,106549.535751343,107151.23796463,NaN
110106.584072113,110271.284103394,111560.622930527,NaN,111819.915195494,112021.627902985,112754.606962204,113356.30941391,NaN
116041.360378265,116303.340435028,117611.684799194,118013.379573822,118139.671838789,118044.713973999,118778.389453888,119378.412485123,NaN
122059.449195862,122210.427761078,123429.766178131,NaN,123656.058443098,NaN,NaN,NaN,124126.45483017
133575.926780701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135716.619253159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137855.959892273,138102.662086487,139126.662015915,NaN,139352.954280882,139405.681610107,140136.694669724,140736.676692963,NaN
143857.746839523,144002.745389938,145512.080430984,NaN,145738.372695951,145835.090875626,146568.070173264,147169.772386551,NaN
149775.115251541,150241.813421249,151296.164751053,NaN,151522.45701602,151643.136978149,152376.157045364,152977.85949707,NaN
156010.906457901,156365.906953812,157631.243228912,NaN,157824.535493879,157928.244113922,158661.264419556,159262.925863266,NaN
162128.282546997,162322.96538353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163733.300209045,163885.015964508,165171.037197113,165421.343564987,165547.635829954,NaN,166940.345287323,167516.365766525,NaN
169652.101993561,169829.090118408,170954.42533493,171255.440235138,171381.732500105,171293.123483658,172023.440361023,172624.118804932,NaN
175602.484226227,175799.174070358,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176956.498861313,177056.195497513,178109.522819519,NaN,178285.815084486,178494.505882263,179227.526187897,179829.228401184,NaN
182823.568344116,183025.255441666,184328.602552414,184529.306650162,184655.598915129,184604.30431366,185335.317373276,185935.299396515,NaN
188774.646759033,189080.331087112,190128.661394119,NaN,190287.953659086,190498.366355896,191229.707241058,191830.385684967,NaN
194842.747926712,195009.413957596,196163.74874115,NaN,196323.041006117,196592.436075211,197323.449373245,197923.47240448,NaN
200777.810811996,201046.508550644,202065.511465073,202165.5356884,202291.827953367,NaN,203684.864997864,204361.851930618,NaN
206811.915159225,206846.608400345,207914.927005768,NaN,208041.219270735,208303.92408371,209036.944389343,209638.646602631,NaN
213013.996362686,213362.730026245,214452.675580978,NaN,214578.967845945,214791.701316833,215522.714614868,216123.024225235,NaN
219115.766763687,219293.778896332,220419.07286644,NaN,220545.365131407,220851.078033447,221582.091093063,222182.810544968,NaN
225050.829648972,225268.859863281,226287.16635704,NaN,226413.458622007,226640.856027603,227371.172904968,227971.892118454,NaN
231034.225702286,231106.929540634,232204.247951508,232405.238628387,232531.530893354,232421.25415802,NaN,NaN,232742.257595062
236868.322134018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
239008.35943222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
