fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,22876.079082489,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24713.4218215942,24804.1071891785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26620.109796524,26852.1072864532,27923.4569072723,28240.4463291168,28344.8725038329,28290.130853653,29023.1509208679,29623.1741905212,NaN
32604.2020320892,32826.2050151825,33957.5202465057,NaN,34128.9464212218,34481.5216064453,35214.5416736603,35816.2441253662,NaN
38588.5808467865,38743.2866096497,39758.6030960083,NaN,39930.0292707244,40130.6018829346,40863.6221885681,41465.3244018555,NaN
44505.6624412537,44663.3584499359,46043.7104701996,NaN,46215.1366449157,46481.6956520081,47214.715719223,47816.4591789246,NaN
50424.464225769,50881.4549446106,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55456.5231800079,55910.523891449,56926.8643856049,NaN,57098.2905603209,57339.8640155792,58070.8770751953,58671.555519104,NaN
61674.5789051056,61983.6220741272,63512.9456520081,NaN,63684.3718267241,63907.9229831696,64640.9430503845,65242.6455020905,NaN
67741.9836521149,67918.6851978302,68946.6991424561,NaN,69118.1253171721,69341.0210609436,70072.0341205597,70672.7125644684,NaN
73677.0877838135,73962.783575058,75031.1024188995,NaN,75202.5285936156,75506.115436554,76237.1287345886,76837.8069400787,NaN
79711.1511230469,79896.8636989594,80965.1823043823,NaN,81136.6084790984,NaN,NaN,NaN,81661.1747741699
91262.3217105865,91638.9896869659,93168.3542728424,93420.0124740601,93524.4386487762,NaN,94937.047958374,95612.396478653,NaN
101610.455989838,101888.123750687,102997.484445572,NaN,103151.910620288,103396.475791931,104129.496097565,104731.198310852,NaN
107644.519329071,107928.208351135,108948.562860489,NaN,109102.989035205,NaN,NaN,NaN,109644.555091858
119279.698848724,119516.365766525,120683.725833893,NaN,120838.152008609,121092.711448669,121825.731515884,122427.43396759,NaN
125280.789375305,125445.448637009,126885.807037354,NaN,127040.23321207,127200.789451599,127934.505939484,128534.487962723,NaN
131198.89497757,131392.553806305,132469.556093216,NaN,132623.982267932,NaN,NaN,NaN,133164.89315033
142750.024557114,142982.718467712,144238.71588707,NaN,144393.142061786,144824.03421402,145556.030511856,146157.732725143,NaN
148734.075784683,148978.770971298,150088.131427765,NaN,150242.557602481,150491.13702774,151224.812507629,151825.818538666,NaN
154752.164840698,154921.862125397,155989.197731018,156340.183973312,156444.610148028,156408.177614212,157141.197681427,157742.900133133,NaN
160687.924146652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163864.003419876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166003.344297409,166280.029058456,167358.014345169,NaN,167495.440519885,167809.352636337,168541.348695755,169143.051147461,NaN
172038.104057312,172222.096204758,173241.426944733,NaN,173378.853119449,173575.742483139,174308.434963226,174910.137176514,NaN
177988.486051559,178096.169948578,179142.493009567,NaN,179279.919184283,179693.814754486,180426.507234573,181028.209686279,NaN
183856.57954216,184338.268995285,185561.58041954,NaN,185699.006594256,185824.297904968,186555.310964584,187155.293226242,NaN
190124.647378922,190547.354459763,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191712.666511536,191956.37845993,193367.696285248,NaN,193505.122459964,193706.722259521,194439.701318741,195041.403770447,NaN
197714.740037918,198013.461351395,199052.452802658,199268.762588501,199373.188763217,NaN,200772.813796997,201449.800729752,NaN
203765.842914581,203970.520019531,205102.859258652,NaN,205240.285433368,205514.875888824,206247.854948044,206849.55739975,NaN
209733.919620514,210099.610567093,211154.944896698,211455.960035324,211560.38621004,211558.933496475,212289.946556091,212891.649007797,NaN
215868.990421295,215956.685781479,217106.023311615,217306.030988693,217410.457163409,NaN,218827.039718628,219403.101205826,NaN
221719.10238266,222035.764217377,223124.808549881,NaN,223262.234724597,223547.106266022,224280.126333237,224881.828784943,NaN
227788.18655014,228188.857316971,229259.182929993,NaN,229396.609104709,229654.897689819,230385.86974144,230985.892772675,NaN
233939.23163414,234392.94552803,235410.965442657,NaN,235548.391617374,235857.265710831,236590.285778046,237191.988229752,NaN
240158.352375031,240454.042434692,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241629.348754883,242246.042490005,243352.044582367,243669.074773788,243773.500948505,NaN,245170.381784439,245847.409486771,NaN
249101.435899734,249342.157840729,NaN,NaN,NaN,NaN,NaN,NaN,NaN
250873.488426208,251038.147449493,252444.509029388,NaN,252615.935204105,252863.488912582,253596.509218216,254198.211431503,NaN
256791.553020477,256912.261962891,258362.573862076,NaN,258534.000036792,258757.264375687,259488.277435303,260088.300466537,NaN
262676.317214966,262861.333370209,264280.67946434,NaN,264485.105639056,264663.368701935,265394.381761551,265994.36378479,NaN
268626.740217209,268933.407783508,NaN,NaN,NaN,NaN,NaN,NaN,NaN
270715.741157532,270823.42505455,272087.450504303,NaN,272291.876679019,272391.783237457,273124.762535095,273726.464986801,NaN
276583.834648132,276750.500679016,277787.526130676,NaN,277991.952305392,278320.866346359,279051.879405975,279652.557849884,NaN
282517.914533615,282717.594623566,284256.953239441,284608.635902405,284713.062077121,NaN,NaN,NaN,284665.938854218
288468.992948532,288675.677061081,289706.025838852,NaN,289893.452013568,290176.00107193,290908.038139343,291509.699583054,NaN
294437.069654465,294746.76823616,295774.085998535,296125.768661499,296230.194836215,NaN,297645.097970963,298222.142457962,NaN
302026.179552078,302314.865589142,303347.876787186,NaN,303535.302961902,303829.894065857,304560.907125473,305160.889387131,NaN
308713.268041611,308781.95810318,309799.978017807,NaN,309987.404192523,310251.602888107,310984.295368195,311585.997819901,NaN
314547.323942184,314841.048002243,315934.352397919,NaN,316121.778572635,316388.352870941,317121.700763702,317723.403215408,NaN
320598.426580429,320706.110477448,322137.130022049,NaN,322324.556196765,322436.465501785,323169.444799423,323771.147251129,NaN
327669.515132904,327963.198423386,328990.557193756,NaN,329177.983368472,329292.555093765,330026.230812073,330627.236843109,NaN
334374.29857254,334718.321561813,335760.630607605,NaN,335982.056782321,336212.337493896,336942.654371262,337543.33281517,NaN
340875.715494156,341131.38794899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
342748.734474182,342975.407123566,343985.726356506,NaN,344173.152531222,344379.433870316,345110.446929932,345710.469961166,NaN
348732.826471329,348947.497844696,350320.845842361,NaN,350508.272017078,350739.129304886,351471.862792969,352073.524236679,NaN
354700.90341568,354786.591768265,355838.608264923,NaN,356026.034439639,356091.904878616,356822.958946228,357424.620389938,NaN
361052.980184555,361361.654758453,362858.005523682,NaN,363045.431698398,363334.001541138,364065.014600754,364665.693044662,NaN
367121.040344238,367604.737043381,368759.071588516,369010.074615479,369114.500790195,NaN,370530.100107193,371207.128047943,NaN
373373.133659363,373626.839876175,374694.175720215,375095.174074173,375199.600248889,375128.474473953,375861.166954041,376462.869405746,NaN
379391.222715378,379979.89988327,NaN,NaN,NaN,NaN,NaN,NaN,NaN
382517.945289612,382935.942173004,384122.307538986,384272.303104401,384376.729279117,NaN,385793.639421463,386470.994949341,NaN
388703.028202057,388795.024394989,389989.37702179,NaN,390110.803196506,390417.367935181,391148.380994797,391749.059438705,NaN
394553.426980972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
396693.464040756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
398849.475622177,399207.179307938,400420.496225357,NaN,400541.922400073,400846.193552017,401577.206611633,402177.229642868,NaN
404967.58890152,405275.280237198,406306.284427643,406455.583572388,406560.009747104,NaN,407973.602294922,408649.605989456,NaN
411136.656284332,411484.365701675,412523.684740067,412774.687767029,412879.113941745,NaN,414293.689250946,414870.69272995,NaN
419160.433530807,419238.46244812,420430.767059326,420781.794309616,420886.220484332,420854.784965515,421587.80503273,422189.507484436,NaN
425512.838125229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
427669.586896896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
429808.927774429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
432065.946578979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
