fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
31745.6393241882,31892.3170566559,33144.6280479431,NaN,NaN,33430.3240776062,34161.3373756409,34761.3604068756,NaN
37805.712223053,38007.3993206024,39155.3852558136,39287.7271175385,39395.7030583016,39349.6994972229,40082.7195644379,40684.4220161438,NaN
43916.4528846741,44022.4573612213,45264.7740840912,NaN,45389.7500248543,45517.7838802338,46250.8041858673,46852.4656295776,NaN
49942.8157806396,50097.5215435028,51124.8393058777,NaN,51249.8152466408,51656.5411090851,52387.5541687012,52987.5364303589,NaN
56002.8886795044,56214.6108150482,57235.5797290802,NaN,57360.5556698433,57443.6156749725,58174.587726593,58774.6107578278,NaN
62129.9722194672,62284.6372127533,63512.6588344574,NaN,63637.6347752205,63840.9941196442,64572.0074176788,65172.6858615875,NaN
68190.0451183319,68346.7171192169,69355.7257652283,69405.0416946411,69513.0176354042,NaN,NaN,NaN,70695.0359344482
79961.1709117889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82158.8797569275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84356.2197685242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86553.2324314117,86717.9324626923,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88202.2409439087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90399.2533683777,90544.9481010437,91631.2892436981,NaN,91756.2651844612,91950.982093811,92681.9951534271,93281.9771766663,NaN
96460.022687912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98657.3629379272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100856.054782867,101030.052900314,102037.382125854,NaN,102178.358066618,102223.381519318,102956.401586533,103558.104038239,NaN
106948.445081711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109147.177934647,109362.176895142,110394.491910934,NaN,110602.467851698,110816.502809525,111547.515869141,NaN,112095.519781113
120984.290122986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123180.647373199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125378.64279747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127576.679468155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129774.388074875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131971.72832489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134168.740749359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136366.777181625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
