fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,20036.0355377197,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23038.3625030518,23284.0406894684,24561.0914230347,NaN,NaN,24942.4290657043,25676.1045455933,26276.086807251,NaN
29041.1324501038,29228.1558513641,30527.4889469147,NaN,NaN,30913.4960174561,31647.171497345,32248.1775283813,NaN
34991.5144443512,35379.2419433594,36662.5597476959,NaN,NaN,37088.5436534882,37821.5637207031,38423.2661724091,NaN
41143.296957016,41382.2984695435,42630.6364536285,42931.6515922546,43060.443571336,43021.6405391693,43754.6608448029,44356.3632965088,NaN
47143.6913013458,47441.3883686066,48883.4261894226,NaN,49079.2181685039,49325.7122039795,50058.732509613,50660.434961319,NaN
53196.4733600616,53279.4582843781,54415.8115386963,NaN,54611.6035177776,54811.812877655,55544.83294487,56146.4943885803,NaN
59046.8719005585,59146.5277671814,60216.8943881989,NaN,60412.6863672802,60723.8972187042,61456.8765163422,62058.5789680481,NaN
64913.9413833618,65101.6201972961,66167.9728031158,NaN,66363.7647821972,66713.969707489,67444.9827671051,68045.6612110138,NaN
70865.0197982788,71148.708820343,72737.0557785034,NaN,72932.8477575848,73178.071975708,73909.0442657471,74509.7634792328,NaN
76900.1481533051,77006.8080425262,78304.1341304779,NaN,78499.9261095592,78700.1354694366,79433.1555366516,80034.8169803619,NaN
82767.8730487823,83064.8739337921,84222.1987247467,NaN,84417.990703828,84677.223443985,85410.2025032043,86011.9049549103,NaN
88835.2777957916,89020.9493637085,90039.2968654633,NaN,90235.0888445446,90520.2901363373,91251.3034343719,91851.9816398621,NaN
94786.3562107086,94960.0265026093,96074.3434429169,96225.0351905823,96353.8271696636,NaN,97744.4055080414,98421.3922023773,NaN
100721.419095993,100814.111709595,102309.438467026,NaN,102455.230446107,102890.455961227,103623.476266861,104225.178480148,NaN
106588.488578796,106796.196699142,107825.521707535,108126.536607742,108255.328586824,NaN,109645.538330078,110223.237991333,NaN
112556.606292725,112750.265359879,113777.296304703,NaN,114023.088283784,114179.277658463,114909.635543823,115510.354757309,NaN
118507.684707642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120648.377180099,120837.366819382,121935.381412506,NaN,122181.173391587,122310.738801956,123043.718099594,123645.4205513,NaN
126599.455595016,126954.456090927,128320.799589157,NaN,128566.591568238,128697.508811951,129428.521871567,130028.503894806,NaN
132717.528104782,132816.528320313,133869.855642319,NaN,134115.6476214,134361.867189407,135092.880249023,135693.599700928,NaN
138567.926645279,138700.637102127,140121.949195862,NaN,140367.741174943,140697.969675064,141430.989742279,142032.692193985,NaN
144469.033956528,144486.687660217,145572.04580307,NaN,145817.837782151,146019.042253494,146752.062320709,147353.764772415,NaN
150253.118276596,150346.793889999,151456.113576889,NaN,151701.90555597,151877.100467682,152610.448360443,153211.822986603,NaN
159079.220056534,159265.915870667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160817.931175232,161034.937381744,162088.264703751,NaN,162334.056682832,162540.258169174,163274.95765686,163876.987934113,NaN
166802.309989929,166897.00961113,168005.346298218,NaN,168251.138277299,168394.34337616,169127.363443375,169729.065895081,NaN
172669.420480728,172805.079936981,173824.123859406,174224.426031113,174353.218010194,174285.415410995,175018.43547821,NaN,175533.425569534
184170.578956604,184392.25435257,185407.570838928,NaN,185636.36281801,186084.598779678,186817.577838898,187419.280290604,NaN
190156.309366226,190581.351280212,191626.650571823,NaN,191855.442550904,192092.65255928,192826.369047165,193426.351070404,NaN
196774.749040604,196976.436138153,197995.766639709,198346.752882004,198475.544861085,198420.439958572,199151.453018188,199751.476049423,NaN
202742.825984955,202831.50434494,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203997.512578964,204610.519886017,205669.540882111,205769.524097443,205898.316076524,NaN,207287.9114151,207865.570306778,NaN
210366.587877274,210631.598949432,212087.931871414,NaN,212216.723850496,212539.925336838,213274.625062943,213876.655101776,NaN
216400.978803635,216411.669492722,217504.072666168,NaN,217632.86464525,217831.998348236,218565.01865387,219166.720867157,NaN
