fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,25591.112613678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27889.4600868225,28115.1497364044,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29276.4477729797,29466.1333560944,30798.1526851654,NaN,30955.2784837781,31115.7975196838,31848.4899997711,32450.1922130585,NaN
35277.5382995605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37417.5753593445,37798.2575893402,39039.5913124084,39239.5989894867,39363.7247880994,NaN,40758.6007118225,41334.6211910248,NaN
43569.6444511414,43777.3525714874,45308.3555698395,NaN,45499.4813684522,45557.678937912,46290.6992435455,46892.4016952515,NaN
49538.4175777435,49854.4239997864,51024.7740745544,NaN,51215.8998731671,51379.7743320465,52110.7876300812,52712.4488353729,NaN
55621.8378543854,56313.529253006,57494.856595993,57694.8642730713,57818.990071684,NaN,59213.8659954071,59790.869474411,NaN
62074.9218463898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64230.9334278107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66370.9704875946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68526.9820690155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70667.0191287994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72807.056427002,73061.7456436157,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74228.777885437,74432.758808136,75950.080871582,NaN,76107.2066701947,76337.1119499207,77070.0912475586,77671.7936992645,NaN
80246.1705207825,80984.8432540894,82218.1897163391,NaN,82375.3155149518,82688.2057189941,83421.8811988831,84022.887468338,NaN
86748.242855072,87043.9331531525,88153.2528400421,NaN,88310.3786386548,88547.2469329834,89280.2672386169,89881.9696903229,NaN
92816.3440227509,92915.0166511536,93971.0474014282,94187.3571872711,94311.4829858838,NaN,95690.3433799744,96367.0434951782,NaN
