fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
32025.2733230591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34240.3080463409,34910.7005596161,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36325.008392334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38524.3554115295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40857.3961257935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43057.4395656586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45257.4422359467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47453.8402557373,47636.8496417999,48702.1782398224,NaN,48890.5619662617,48956.1712741852,49689.1913414001,50290.8937931061,NaN
53447.2303390503,53611.9306087494,54695.2407360077,NaN,54883.624462447,55114.2613887787,55847.2406864166,56448.9431381226,NaN
59424.2775440216,59591.9675827026,60955.9767246246,NaN,61144.3604510639,61263.2994651794,61996.319770813,62598.0219841003,NaN
65401.0376930237,65567.0485496521,66799.3712425232,NaN,66954.7549689625,67094.3651199341,67825.3781795502,68426.0976314545,NaN
71377.429485321,71510.0989341736,72909.4562530518,NaN,73064.8399794911,73168.4463024139,73901.4666080475,74503.1280517578,NaN
77321.5036392212,77460.1943492889,78487.1842861176,78619.4851398468,78707.8688662861,NaN,80147.5389003754,80849.511384964,NaN
83281.5523147583,83422.2500324249,84464.2722606659,NaN,84569.6559871052,84854.5801639557,85585.5932235718,86186.2716674805,NaN
89241.6009902954,89338.3076190948,90440.6640529633,NaN,90596.0477794026,90656.9328308105,91389.9528980255,91991.3277626038,NaN
95153.3577442169,95241.3806915283,96417.711019516,NaN,96573.0947459553,96759.6859931946,97492.7062988281,98094.4087505341,NaN
101278.761863708,101507.441520691,102511.453151703,102710.764408112,102799.148134551,NaN,104236.770153046,104788.788080215,NaN
107322.819471359,107457.495927811,108471.50182724,NaN,108592.885553679,109021.840333939,109754.860401154,110356.521844864,NaN
113265.869855881,113417.585611343,114580.890655518,NaN,114702.274381957,114814.608335495,115547.915220261,116148.593664169,NaN
119242.957830429,119381.648302078,120391.967773438,120790.959119797,120879.342846236,120825.979948044,121557.279586792,122158.65445137,NaN
125203.006505966,125359.719276428,126502.01177597,NaN,126673.39550241,126704.026460648,127435.039758682,128035.717964172,NaN
131163.09595108,131255.788564682,132329.104423523,NaN,132500.488149962,132655.801296234,133386.81435585,133986.796379089,NaN
137207.153558731,137387.828111649,138439.844846725,138705.183744431,138793.56747087,NaN,NaN,NaN,138829.169511795
143200.216054916,143293.891429901,144349.225997925,NaN,144487.609724364,144668.222427368,145401.242494583,146002.944946289,NaN
149111.276388168,149281.956911087,150376.981496811,NaN,150515.36522325,150627.288103104,151358.628749847,151960.003614426,NaN
