fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,22577.1939754486,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24605.5331230164,24636.2121105194,25675.5311489105,NaN,NaN,NaN,NaN,NaN,26373.2438087463
36006.667137146,36106.3637733459,37411.3903045654,37626.7170906067,37732.2617101152,NaN,39231.4069271088,39906.7554473877,NaN
43161.7648601532,43483.464717865,44732.7857017517,NaN,44905.3303212603,45135.7910633087,45868.8111305237,46470.5135822296,NaN
49246.53673172,49892.5578594208,51202.5814056396,NaN,51408.1260251482,51609.601020813,52340.6140804291,52940.9239292145,NaN
55648.9531993866,55829.6277523041,56851.9895076752,NaN,57057.5341271837,57215.6732082367,57946.6865062714,58546.6685295105,NaN
61583.033323288,61790.741443634,62820.0662136078,NaN,63025.6108331163,63160.0751876831,63893.054485321,64494.7566986084,NaN
67551.8064498901,67741.819858551,68922.1231937408,NaN,69127.6678132494,69386.1589431763,70119.1382408142,70720.8406925201,NaN
73519.1869735718,73663.8984680176,74823.885679245,75174.2167472839,75279.7613667925,NaN,76693.2592391968,77270.2627182007,NaN
79420.294046402,79509.955406189,80573.2769966125,NaN,80761.8216161211,80928.9736747742,81659.2905521393,82260.0100040436,NaN
85270.4060077667,85411.0627174377,86491.382598877,NaN,86729.9272183855,86925.0671863556,87658.0872535706,88258.0695152283,NaN
91171.4313030243,91349.1158485413,92358.4520816803,NaN,92596.9967011889,92696.4540481567,93427.4671077728,94029.1695594788,NaN
97106.5354347229,97336.198091507,98359.5426082611,NaN,98598.0872277697,98756.5269470215,99489.547252655,100091.249704361,NaN
103526.278018951,103741.277217865,104996.619224548,NaN,105235.163844057,105228.616714478,105959.629774094,106560.349225998,NaN
109510.370254517,109778.371572495,110830.715894699,111282.381772995,111387.926392504,111316.706180573,112049.726486206,112651.428699493,NaN
115544.761180878,115995.444059372,117115.782022476,NaN,117338.326641985,117477.499723434,118208.513021469,118808.495044708,NaN
121747.538805008,122051.543951035,123083.858966827,NaN,123306.403586336,123556.864976883,124288.205862045,124889.580488205,NaN
127814.943790436,127846.60577774,129453.630447388,NaN,129676.175066896,129776.968717575,130507.981777191,131108.6602211,NaN
133599.028110504,133950.710773468,135036.724090576,NaN,135259.268710085,135261.021137238,135994.041204453,136595.743656158,NaN
139717.100381851,140045.80450058,141539.124250412,NaN,141761.668869921,142005.82242012,142736.835479736,143336.817502975,NaN
