fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,9354.89630699158,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11049.2477416992,11145.9541320801,12688.9584064484,NaN,12870.8483478302,13220.2916145325,13951.3046741486,14551.9831180573,NaN
16900.3427028656,17057.0147037506,18070.365190506,NaN,18252.2551318878,18419.3444252014,19150.3574848175,19751.0766983032,NaN
22818.4072971344,23018.087387085,24038.4418964386,24390.1245594025,24505.0145007843,24458.4457874298,25189.4588470459,25791.1612987518,NaN
28785.5010032654,28870.165348053,29906.2075614929,NaN,30104.0975028748,30279.5581817627,31012.5372409821,31614.239692688,NaN
34636.5551948547,34794.251203537,36209.2962265015,36408.6077213287,36523.4976627106,NaN,37928.6332130432,38605.6201457977,NaN
40554.6607971191,40684.3402385712,42042.6967144012,42359.6861362457,42474.5760776276,42461.6763591766,43193.6726570129,43795.3751087189,NaN
48778.7735462189,48956.4578533173,49982.7926158905,50132.7881813049,50247.6781226868,NaN,51653.7969112396,52229.8173904419,NaN
54713.8364315033,54732.5551509857,55849.8620986938,56101.5613079071,56216.451249289,NaN,57621.5867996216,58197.8940963745,NaN
60497.9209899902,60745.6061840057,61851.9356250763,NaN,62016.8255664581,62253.9579868317,62987.6337051392,63588.6397361755,NaN
66516.0098075867,66690.7043457031,67836.0278606415,NaN,68000.9178020233,68190.7005310059,68921.058177948,69521.7366218567,NaN
72450.089931488,72689.7878646851,73837.1183872223,NaN,74002.0083286041,74202.8093338013,74933.8223934174,75533.8044166565,NaN
78451.1804580688,78647.8703022003,80173.1798648834,NaN,80388.0698062653,80532.1941375732,81263.2074356079,81863.885641098,NaN
84419.953584671,84491.9612407684,85606.278181076,85923.2676029205,86038.1575443024,NaN,87426.2948036194,88003.2982826233,NaN
90254.0092468262,90375.0050067902,91406.3370227814,NaN,91638.2269641632,91841.0453796387,92574.0656852722,93174.0477085114,NaN
96138.1180286407,96314.1231536865,97341.4409160614,NaN,97573.3308574433,97737.4422550201,98470.4623222351,99072.1237659454,NaN
102105.498552322,102259.180545807,103425.516366959,103726.531505585,103841.421446967,103835.525989532,104568.546295166,105170.207738876,NaN
108023.276567459,108200.264692307,109427.59013176,NaN,109609.480073142,109810.279369354,110541.29242897,111141.315460205,NaN
113957.643270493,113989.346265793,115011.339187622,115227.689981461,115342.579922842,NaN,116733.01076889,117309.686660767,NaN
119741.727590561,119777.403831482,120827.741146088,NaN,120975.63108747,121261.425495148,121992.438793182,122592.461824417,NaN
