fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
33547.1420288086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35747.1857070923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38214.861869812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40413.8402938843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42907.567024231,43089.2655849457,44139.6028995514,NaN,44305.1658890552,44358.2882881165,45089.3013477325,45689.2836093903,NaN
48902.3497104645,49197.3435878754,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50566.6773319244,50774.3446826935,51782.3703289032,NaN,51897.933318407,52275.6924629211,53008.7125301361,53610.3739738464,NaN
56593.7366485596,56792.4335002899,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58974.4546413422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61188.793182373,61287.4658107758,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63102.8130054474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65300.8086681366,65450.5174160004,66482.8324317932,66532.844543457,66631.4075329608,66654.8233032227,NaN,NaN,67184.5180988312
76871.967792511,77055.632352829,78453.6790847778,78502.9540061951,78601.5169956989,NaN,80029.6559333801,80729.9900054932,NaN
82865.7264709473,83014.6980285645,84130.0387382507,84263.7321949005,84362.2951844043,NaN,85791.0485267639,86492.0790195465,NaN
88825.0787258148,88956.7651748657,89974.0886688232,90240.0829792023,90338.6459687061,90264.0855312347,90997.1055984497,91598.8080501556,NaN
94769.152879715,94919.844865799,95934.8335266113,95984.1494560242,96082.712445528,NaN,97510.8516216278,98061.1901283264,NaN
100729.201555252,100827.91519165,101844.214677811,NaN,101942.777667314,102097.920894623,102828.934192657,103428.916215897,NaN
106639.975309372,106742.948770523,107954.299926758,NaN,108052.862916262,108179.29315567,108910.306215286,109510.984659195,NaN
112699.352025986,112852.05078125,114148.352861404,NaN,114246.915850908,114435.359716415,115168.37978363,115770.082235336,NaN
118660.42470932,118807.102441788,119826.105356216,NaN,119924.66834572,120342.447042465,121073.460102081,121675.121545792,NaN
124620.473384857,124719.186782837,125735.486507416,126002.504587173,126101.067576677,NaN,127529.206752777,128079.50425148,NaN
130563.564538956,130723.226547241,131895.542621613,NaN,132044.105611116,132141.548395157,132874.56870079,133476.271152496,NaN
136541.307926178,136636.294126511,137756.632089615,NaN,137905.195079119,137973.638057709,138704.937934875,139306.312561035,NaN
142450.688838959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144649.380683899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146846.720933914,147078.431606293,148111.729621887,NaN,148310.292611391,148368.753671646,149101.732730865,149703.435182571,NaN
152889.795541763,153174.467563629,154204.8163414,NaN,154403.379330904,154455.819129944,155188.798427582,NaN,155746.837377548
164726.907730103,164873.626470566,166375.629663467,NaN,166574.192652971,NaN,NaN,NaN,166742.631435394
170686.997413635,170878.690242767,171935.990810394,NaN,172134.553799898,172189.000606537,172922.02091217,173523.723125458,NaN
176698.737621307,176796.754837036,178113.086462021,NaN,178311.649451525,178401.076078415,179132.08937645,NaN,179693.077325821
188202.189683914,188300.862312317,189384.868860245,NaN,189583.431849749,189603.185653687,190336.205720901,190937.908172607,NaN
194112.226247787,194676.941871643,195710.280656815,195844.260692596,195942.8236821,NaN,197370.9628582,197921.301364899,NaN
200488.305568695,200720.016241074,201737.339735031,NaN,201852.902724535,202038.313865662,202770.350933075,203372.012376785,NaN
207464.407920837,207601.091623306,209046.406030655,NaN,209161.969020159,209326.408624649,210060.125112534,210660.107135773,NaN
213408.441305161,213569.127321243,214573.466539383,NaN,214689.029528887,214842.491865158,215575.470924377,216177.173376083,NaN
219385.529279709,219489.198923111,220517.540693283,220717.548370361,220816.111359865,220762.52245903,221493.535757065,222094.254970551,NaN
225295.606613159,225382.277965546,226410.619735718,NaN,226542.182725222,226707.620859146,227440.599918365,228042.629957199,NaN
