fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,13304.3413162231,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15224.6692180634,15374.3779659271,16394.6914672852,NaN,NaN,NaN,NaN,NaN,17090.7247066498
26742.8259849548,26896.5077400208,27929.8467636108,NaN,NaN,28260.5576515198,28991.5299415588,29591.5529727936,NaN
33128.8995742798,33524.6140956879,34548.9418506622,NaN,NaN,34989.6304607391,35720.6435203552,36321.6495513916,NaN
39296.9839572906,39390.7005786896,40417.6905155182,40718.7056541443,40847.5567714309,40778.0156135559,41511.0359191895,42112.7381324768,NaN
45148.078918457,45283.7796211243,46485.0952625275,NaN,46680.946379814,46811.0959529877,47544.1162586212,48145.8184719086,NaN
51049.1452217102,51291.8741703033,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52469.8839187622,53099.8895168304,54141.2155628204,NaN,54287.066680107,54593.2092666626,55326.2293338776,55927.9317855835,NaN
58872.2596168518,59086.9717597961,60142.9615020752,60243.968963623,60372.8200809096,NaN,61763.9944553375,62440.3259754181,NaN
65509.0491771698,65898.0464935303,66929.3782711029,NaN,67058.2293883895,67266.3969993591,67997.4102973938,68599.0717411041,NaN
71660.4630947113,72205.1491737366,73281.455039978,73482.4867248535,73611.3378421401,NaN,75002.471446991,75578.4919261932,NaN
77962.5277519226,78604.2070388794,79818.5482025146,80135.5786323547,80264.4297496413,NaN,81638.564825058,82215.5683040619,NaN
84365.3130531311,84475.2905368805,85535.6221199036,85986.6325855255,86115.4837028121,86031.6476821899,86764.6677494049,87366.3291931152,NaN
90232.7101230621,90437.3872280121,91536.7126464844,NaN,91782.563763771,NaN,NaN,NaN,92232.7048778534
101800.837993622,101986.550807953,103271.875619888,NaN,103500.726737175,103652.885437012,104383.898496628,104984.576940536,NaN
107752.612829208,108380.611419678,109456.958293915,NaN,109685.809411201,109948.642253876,110679.655313492,111279.678344727,NaN
114138.727426529,114234.696626663,115324.027776718,NaN,115552.878894005,115788.063764572,116521.042823792,117122.745275497,NaN
120005.100488663,120553.800582886,121576.121330261,121827.124118805,121955.975236092,NaN,123347.149848938,123923.825502396,NaN
126307.20615387,126475.879430771,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127778.202533722,128029.901742935,129383.916378021,129684.931516647,129813.782633934,130056.930303574,130787.94336319,131387.925386429,NaN
134816.318511963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136956.027746201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139112.407922745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141252.404212952,141490.09513855,143074.427843094,NaN,143270.27896038,143354.430437088,144087.409496307,144689.111948013,NaN
147253.453731537,147427.165031433,148640.482187271,NaN,148836.333304558,148939.162492752,149670.175790787,150270.198822021,NaN
153187.533855438,153377.260446548,154458.563566208,NaN,154654.414683494,154863.575935364,155596.596240997,156198.298454285,NaN
159138.653039932,159422.342061996,160493.323087692,NaN,160689.174204979,160871.670722961,161604.650020599,162206.352233887,NaN
165976.433515549,166175.41718483,167262.741327286,167563.756465912,167692.607583198,NaN,169084.765195847,169660.785675049,NaN
171944.5104599,172082.504749298,173481.821060181,NaN,173677.672177467,173833.503723145,174563.861370087,175164.539813995,NaN
