fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,33831.609249115,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35828.941822052,36186.6455078125,37500.9698867798,NaN,37692.5412432465,37881.9799423218,38615.0000095367,39216.7024612427,NaN
42047.0383167267,42285.7122421265,43702.0680904388,NaN,43893.6394469056,44049.081325531,44780.0943851471,45380.7728290558,NaN
48132.7931880951,48506.7989826202,49603.134393692,NaN,49794.7057501587,49931.8385124207,50662.8515720367,51262.8335952759,NaN
54267.9049968719,54394.8810100555,55421.2157726288,55738.2459640503,55862.817320517,55793.2143211365,56526.23462677,57127.9368400574,NaN
62124.3197917938,62343.9881801605,63361.311674118,NaN,63552.8830305848,63768.3312892914,64499.3443489075,65100.0227928162,NaN
68108.4117889404,68183.0818653107,69212.4066352844,NaN,69403.9779917511,69623.3992576599,70354.4125556946,70955.1317691803,NaN
73942.4674510956,74207.1509361267,75530.4868221283,75781.489610672,75906.0609671387,NaN,77302.211523056,77978.5430431366,NaN
79960.5565071106,80101.2539863586,81298.5558509827,NaN,81473.1272074494,81716.593503952,82449.57280159,83051.2752532959,NaN
85861.6228103638,86118.3190345764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87533.6508750916,87739.3519878387,88955.3725719452,NaN,89179.9439284119,89331.6719532013,90064.6922588348,90666.3944721222,NaN
93852.7548313141,94143.4478759766,95173.4690666199,NaN,95398.0404230866,95613.7480735779,96346.7683792114,96948.4708309174,NaN
99904.5128822327,100069.499731064,101591.860055923,NaN,101816.43141239,102041.559934616,102772.573232651,103372.55525589,NaN
105837.896585464,106005.586862564,107125.597000122,107476.911067963,107601.482424429,107529.913187027,108262.933492661,108864.635944366,NaN
111773.000717163,112098.673582077,113244.693517685,113545.708417892,113670.279774359,NaN,115064.054727554,115741.041660309,NaN
117874.074459076,118010.758161545,119028.777837753,119379.108905792,119503.680262259,NaN,120898.110389709,121575.13833046,NaN
123775.837182999,124162.827253342,125564.191579819,NaN,125805.762936285,125978.174448013,126709.187507629,127309.865951538,NaN
129927.250862122,130111.939430237,131598.254919052,NaN,131839.826275519,132053.935050964,132784.292697906,133384.971141815,NaN
135861.330986023,136042.00553894,137633.342504501,NaN,137874.913860968,137987.359762192,138720.666646957,139322.041273117,NaN
141812.409162521,141935.084581375,143301.100492477,NaN,143542.671848944,143720.407962799,144454.452037811,145056.113481522,NaN
147696.477174759,147863.184213638,149100.503921509,NaN,149342.075277975,149493.515253067,150226.494312286,150828.196763992,NaN
153631.581068039,153655.256032944,155185.562610626,NaN,155427.133967093,155578.573703766,156311.594009399,156913.296222687,NaN
159431.639909744,159567.340373993,160585.647106171,NaN,160793.218462637,160875.643730164,161608.664035797,162210.366487503,NaN
165332.706212997,165618.402242661,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166821.438312531,167034.430503845,168057.775020599,168308.777809143,168433.34916561,NaN,169828.762531281,170505.790472031,NaN
172788.818836212,172999.517202377,174009.50884819,NaN,174184.080204657,174345.544576645,175076.844453812,175677.563905716,NaN
178756.567955017,178943.591356277,180059.915304184,NaN,180251.486660651,180275.938272476,181006.910324097,181607.629776001,NaN
184706.99095726,184858.665943146,186095.002651215,NaN,186286.574007681,186300.990343094,187032.00340271,187633.009672165,NaN
190625.055789948,190707.753896713,191728.067398071,NaN,191919.638754538,192125.789165497,192856.761217117,193456.784248352,NaN
196459.15222168,196663.82932663,197713.839054108,NaN,197905.410410574,198103.163719177,198834.177017212,199435.183048248,NaN
202427.229166031,202520.904541016,203597.251415253,NaN,203788.822771719,203990.918159485,204721.931219101,205321.954250336,NaN
208278.979539871,208301.999092102,209481.31942749,209732.322216034,209856.893572501,NaN,211253.658533096,211930.3586483,NaN
214063.064098358,214277.080059052,215316.071271896,NaN,215490.642628363,215739.392995834,216472.413063049,217074.115514755,NaN
221016.474485397,221287.179231644,222319.494009018,NaN,222494.065365485,222532.485961914,223265.506267548,223867.208719254,NaN
227050.537824631,227219.252109528,228638.59796524,NaN,228813.169321707,228954.563617706,229688.280105591,230288.303136826,NaN
232985.641956329,233059.329032898,234206.331729889,NaN,234380.903086356,234529.670000076,235260.683298111,235861.361503601,NaN
238819.73862648,239011.390447617,240072.745800018,NaN,240247.317156485,240408.740758896,241142.416238785,241743.463277817,NaN
244770.817041397,245295.473575592,NaN,NaN,NaN,NaN,NaN,NaN,NaN
247077.847957611,247377.511262894,248782.848834991,249133.876085281,249258.447441748,249152.840614319,249883.853673935,250485.556125641,NaN
253128.909826279,253255.599021912,254649.918317795,NaN,254857.489674262,255045.919656754,255778.939723969,256380.642175674,NaN
259013.674020767,259194.676160812,260216.996908188,NaN,260424.568264655,260702.00419426,261434.041261673,262035.702705383,NaN
