fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,13877.1259784698,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15886.4598274231,16117.1464920044,17307.4851036072,17624.4745254517,17748.2156849141,17658.7989330292,18391.4914131165,18993.1938648224,NaN
21887.5503540039,22031.238079071,23057.5728416443,NaN,23248.3140011067,23535.5761051178,24268.5961723328,24870.2576160431,NaN
27788.6166572571,27955.3239345551,29342.6389694214,NaN,29533.3801288838,29739.6643161774,30472.6436138153,31074.3458271027,NaN
33723.3929634094,33798.3906269073,34825.7083892822,NaN,35016.4495487446,35308.7089061737,36042.4251556396,36642.448425293,NaN
39573.7917423248,39651.4928340912,40828.4783363342,40977.8184890747,41101.5596485371,NaN,42497.8442192078,43075.5031108856,NaN
45424.8456954956,45609.5345020294,46628.5781860352,46929.5523166656,47053.2934761281,NaN,48448.9226341248,49125.9093284607,NaN
51375.9651184082,51486.6390228271,52511.9497776031,NaN,52702.6909370656,53015.962600708,53746.9756603241,54348.67811203,NaN
57260.0328922272,57334.7029685974,58380.0432682037,58781.0416221619,58904.7827816243,58841.048002243,59574.068069458,60175.7705211639,NaN
63111.0870838165,63340.7907485962,64398.1320858002,64665.8058166504,64789.5469761128,NaN,66168.1365966797,66745.1400756836,NaN
69095.1790809631,69576.8687725067,70800.2212047577,NaN,70973.9623642201,71282.1974754333,72015.2175426483,72616.9199943542,NaN
75330.2743434906,75464.950799942,76484.2813014984,NaN,76658.0224609608,76835.5951309204,77568.2876110077,78169.9900627136,NaN
81231.3404083252,81234.0438365936,82285.0365638733,NaN,82458.7777233357,82800.3542423248,83533.3743095398,84135.0767612457,NaN
86999.1228580475,87233.1273555756,88302.4699687958,NaN,88476.2111282582,88784.44647789,89515.4595375061,90116.1789894104,NaN
93652.5013446808,93847.225189209,94989.5586967468,NaN,95163.2998562092,95471.5349674225,96202.5482654572,96803.2674789429,NaN
99603.6207675934,99875.3085136414,100890.625,NaN,101064.366159462,101433.631658554,102164.64471817,102765.323162079,NaN
105637.684106827,105952.37994194,107342.725992203,NaN,107516.467151665,107846.697807312,108580.742120743,109182.403564453,NaN
111722.783565521,111751.455783844,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113093.796730042,113308.468103409,114848.809957504,NaN,115022.551116967,115322.798967361,116055.819272995,116657.521486282,NaN
119077.847957611,119227.556705475,120515.871763229,NaN,120689.612922692,120934.196233749,121666.888713837,122268.590927124,NaN
124995.953559875,125016.638278961,126132.962226868,NaN,126306.70338633,126619.976520538,127353.283405304,127954.98585701,NaN
130780.038118362,131049.718618393,132084.737062454,NaN,132308.478221917,132384.031772614,133117.051839828,133718.754291534,NaN
136815.780878067,137081.815958023,138302.137374878,138603.152275085,138726.893434548,138686.137199402,139417.150497437,140017.828702927,NaN
142833.173513412,143099.864006042,144387.195825577,NaN,144577.936985039,144795.239448547,145528.218507767,146129.920959473,NaN
148867.277860641,148973.97851944,150004.286289215,NaN,150195.027448677,150482.289552689,151213.302612305,151813.981056213,NaN
154735.371112823,154961.060762405,155972.363233566,NaN,156163.104393029,156418.376684189,157151.396751404,157753.09920311,NaN
160736.420869827,160999.138116837,162190.459728241,162341.438293457,162465.179452919,NaN,163862.160205841,164539.188146591,NaN
167741.236209869,167906.223058701,168994.530200958,NaN,169135.271360421,169415.558099747,170146.571159363,170748.273611069,NaN
173658.604383469,173791.314840317,174811.628580093,NaN,174952.369739556,175217.623949051,175948.964834213,176550.667285919,NaN
179542.672395706,179558.360099792,180612.711429596,NaN,180753.452589058,181043.405771255,181774.418830872,182374.400854111,NaN
185309.758424759,185445.458889008,186497.475624084,NaN,186638.216783547,186921.780109406,187654.800415039,188256.502628326,NaN
191210.865497589,191424.553871155,192547.88184166,NaN,192688.623001122,193035.87937355,193769.186258316,194370.560884476,NaN
197195.940732956,197413.602352142,198499.61566925,198699.950933456,198823.692092919,NaN,200221.287250519,200797.963142395,NaN
203213.005781174,203473.716259003,204551.046133041,NaN,204757.787292504,204886.016845703,205618.054151535,206219.756364822,NaN
209382.114171982,209992.786884308,211388.826608658,NaN,211595.56776812,211797.812223434,212528.825283051,213128.848314285,NaN
215751.189470291,216002.888679504,217138.873338699,NaN,217345.614498162,217617.900371552,218348.913669586,218948.895692825,NaN
221752.935409546,221925.950288773,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223608.300447464,224062.997341156,225363.313674927,225630.331754684,225754.072914147,NaN,227134.014368057,227810.059309006,NaN
229826.356172562,229934.080839157,230997.074842453,231414.375305176,231538.116464638,231452.099561691,232182.416200638,NaN,232777.114629745
235695.145845413,235848.131418228,236997.469186783,237365.494728088,237489.235887551,237429.474115372,238162.494421005,238764.196872711,NaN
241611.531257629,241720.238924026,242731.541395187,NaN,242938.28255465,243397.551059723,244130.571126938,244732.273578644,NaN
247931.290626526,248193.311691284,249368.658781052,NaN,249575.399940514,249754.624843597,250487.645149231,251089.675188065,NaN
254550.713300705,254848.410606384,255905.424356461,NaN,256112.165515923,256278.733730316,257011.753797531,257613.456249237,NaN
260602.471351624,260819.477319717,261905.818462372,NaN,262112.559621834,262303.826808929,263036.806106567,263638.508558273,NaN
266586.891174316,266729.554891586,267756.872653961,NaN,267963.613813424,268136.899471283,268869.919776917,269471.581220627,NaN
272503.972768784,272641.639471054,273774.961709976,273974.969387054,274098.710546517,NaN,275495.691299438,276071.015357971,NaN
278405.039072037,278543.729543686,279575.716733932,NaN,279732.457893395,280007.066488266,280740.045785904,281341.74823761,NaN
284306.10537529,284532.81879425,285560.136556625,NaN,285716.877716088,286033.142805099,286766.162872314,287367.824316025,NaN
290357.208013535,290591.867923737,292146.217823029,NaN,292302.958982491,292568.228721619,293301.249027252,293902.910470963,NaN
296359.281539917,296479.949712753,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300504.351615906,300873.032569885,302110.024690628,NaN,302266.76585009,302532.363176346,303265.383243561,303867.044687271,NaN
306639.422416687,307000.116109848,308211.426258087,NaN,308368.16741755,308427.449226379,309160.469532013,309762.130975723,NaN
312757.494688034,312949.187517166,313961.513996124,NaN,314118.255155587,314292.224884033,315023.197174072,315623.220205307,NaN
318710.252523422,318831.289291382,319962.604522705,NaN,320119.345682168,320365.609884262,321098.630189896,321700.291395187,NaN
324594.361305237,324719.330310822,326064.661502838,NaN,326221.402662301,326501.376867294,327232.676744461,327833.396196365,NaN
330477.732896805,330710.426568985,331798.774719238,NaN,331955.515878701,332224.758625031,332957.778930664,333559.48138237,NaN
336478.823423386,336745.513916016,337949.860811234,338200.863599777,338324.60475924,NaN,339720.848321915,340397.876262665,NaN
342513.910770416,342769.582986832,343800.914764404,NaN,343974.655923867,344269.906759262,345004.606485367,345606.6365242,NaN
348531.999588013,349088.686943054,350621.000528336,NaN,350794.741687798,351049.032688141,351782.01174736,352383.714199066,NaN
355737.068414688,356160.758733749,357291.787147522,357592.802286148,357716.54344561,357699.093341827,358432.113647461,359033.816099167,NaN
361922.151327133,362118.841171265,363142.185926437,363393.188714981,363516.929874444,NaN,364915.221452713,365492.224931717,NaN
367873.92616272,367973.950386047,369076.26581192,NaN,369250.006971383,369505.280971527,370236.294031143,370836.972475052,NaN
373723.341703415,373825.004577637,374877.348899841,NaN,375051.090059304,375242.343425751,375975.363492966,376577.065944672,NaN
379591.39418602,379688.100814819,380711.404561996,NaN,380885.145721459,381078.119277954,381809.132575989,382409.114599228,NaN
385443.185567856,385629.184961319,386695.496559143,NaN,386869.237718605,387118.490457535,387849.831342697,388451.533794403,NaN
391393.567562103,391610.246181488,392680.57179451,NaN,392854.312953972,393157.592058182,393888.605117798,394489.283561707,NaN
397377.659797668,397587.334156036,398832.681894302,399149.671316147,399273.412475609,NaN,400652.370929718,401327.719449997,NaN
403345.777511597,403536.405324936,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404766.762018204,404786.422729492,406304.769039154,NaN,406528.510198616,406681.76484108,407412.777900696,408013.4973526,NaN
410550.846338272,411000.505208969,NaN,NaN,NaN,NaN,NaN,NaN,NaN
412422.841310501,412531.549215317,413559.849977493,NaN,413766.591136956,414082.868099213,414815.888404846,415417.590618134,NaN
418290.934801102,418533.622741699,420012.647390366,NaN,420219.388549828,420622.664690018,421353.677749634,421953.659772873,NaN
425061.008214951,425274.696588516,426298.041343689,NaN,426504.782503151,426635.060071945,427368.366956711,427969.741821289,NaN
431045.100450516,431227.782011032,432266.814470291,432516.137838364,432639.878997826,NaN,434036.163568497,434712.167263031,NaN
436996.178865433,437062.861680984,438150.185823441,438551.225185394,438674.966344857,438574.900150299,439305.913209915,439905.895471573,NaN
442830.275535583,443059.938192368,444184.986591339,NaN,444391.727750802,444525.978565216,445256.991624832,445856.973648071,NaN
449550.336837769,449869.04668808,450922.046422958,451172.393798828,451296.134958291,NaN,452692.419528961,453369.406461716,NaN
455636.132717133,455864.116191864,457257.452487946,NaN,457431.193647408,457473.475456238,458206.454753876,458808.157205582,NaN
461636.527061462,461720.208406448,463192.228794098,NaN,463415.96995356,463505.531787872,464238.552093506,464840.254306793,NaN
467488.277435303,467591.291904449,468674.642801285,NaN,468898.383960747,469032.633304596,469763.646364212,470364.324808121,NaN
473355.674505234,473484.370946884,474659.677028656,NaN,474883.418188118,475036.713838577,475769.693136215,476371.395587921,NaN
