fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
21102.5109291077,21240.2186393738,22484.5423698425,NaN,22643.5952120054,22728.541135788,23459.5541954041,24060.2326393127,NaN
26146.5711593628,26303.2431602478,27312.5796318054,NaN,27471.6324739683,27540.6038761139,28273.5829353333,28875.2853870392,NaN
32224.3387699127,32317.3179626465,33355.654001236,33489.3474578857,33598.4003000486,NaN,35015.6810283661,35816.6947364807,NaN
38566.7080879211,38727.3943424225,39831.7167758942,NaN,39957.769618057,40082.0233821869,40815.0434494019,41416.4183139801,NaN
44643.7795162201,44744.4591522217,45759.4890594482,NaN,45885.5419016111,46060.7907772064,46793.8108444214,47395.4722881317,NaN
50654.5367240906,50828.5346031189,52401.8492698669,NaN,52543.9021120298,52604.8469543457,53337.8672599792,53939.5697116852,NaN
56746.8860149384,56856.5769195557,57896.5923786163,57945.9080696106,58054.9609117735,NaN,59471.6272354126,60051.9485473633,NaN
62773.9863395691,62920.6640720367,63972.9673862457,64239.0024662018,64348.0553083646,NaN,65765.9914493561,66347.9919433594,NaN
68834.0182304382,68975.7397174835,70083.0523967743,NaN,70292.1052389372,70400.7382392883,71131.0551166534,71731.7333221436,NaN
74894.7875499725,75062.8054141998,76376.1060237885,NaN,76585.1588659513,76657.1323871613,77390.1116847992,77991.8141365051,NaN
80971.1625576019,81051.8536567688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82270.1680660248,82418.8528060913,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83885.1797580719,84059.8742961884,85250.2129077911,NaN,85442.265749954,85648.9174365997,86381.8967342377,86982.902765274,NaN
89978.2664775848,90103.9729118347,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91327.2840976715,91485.9631061554,92575.2944946289,NaN,92734.3473367918,92801.3117313385,93534.2907905579,94135.9932422638,NaN
97403.3315181732,97785.0377559662,98819.0319538116,NaN,98978.0847959745,99064.382314682,99797.3616123199,100399.064064026,NaN
103696.425914764,103873.086452484,104912.446498871,105045.443534851,105154.496377014,NaN,NaN,NaN,105765.438318253
109790.495634079,109928.162336349,111056.200742722,NaN,111182.253584884,111276.483535767,112009.503602982,112611.206054688,NaN
115833.529233932,116037.223339081,117282.571077347,NaN,117408.62391951,117578.548192978,118311.568260193,118913.598299026,NaN
121944.310665131,122096.313238144,123125.638008118,NaN,123251.690850281,123366.318941116,124097.332239151,124697.31426239,NaN
128004.383563995,128121.36554718,129219.707727432,129353.401184082,129462.454026245,NaN,130879.693746567,131460.711240768,NaN
134031.44288063,134139.413356781,135162.758111954,NaN,135321.810954117,135404.46305275,136135.43510437,136735.458135605,NaN
140058.501958847,140147.508144379,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141372.826576233,141538.509845734,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143020.852088928,143248.548746109,144303.555488586,NaN,144462.608330749,144564.880371094,145295.852422714,145896.571874619,NaN
149164.89315033,149345.608711243,150912.943124771,151045.940160751,151154.993002914,NaN,152573.625326157,153374.639034271,NaN
156007.670640945,156190.680027008,157205.996513367,NaN,157332.04935553,157408.994197845,158142.014503479,158743.716716766,NaN
162101.74036026,162247.721910477,163333.080053329,NaN,163459.132895492,163641.754627228,164372.767686844,164972.749710083,NaN
168161.117076874,168329.790353775,169742.828369141,NaN,169868.881211303,170040.157079697,170773.832559586,171374.142408371,NaN
174238.188505173,174396.867513657,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175619.19593811,175774.884700775,176835.216283798,NaN,176961.269125961,177021.912097931,177752.925157547,178352.907180786,NaN
181696.267127991,181873.951673508,182895.985603333,183095.296859741,183204.349701904,NaN,NaN,NaN,183795.303344727
187790.336847305,187940.004825592,188972.360610962,NaN,189114.413453125,189181.33854866,189912.351608276,190513.030052185,NaN
193850.409984589,194021.090269089,195048.408031464,195248.415708542,195357.468550705,NaN,196775.445461273,197357.445955276,NaN
199943.455696106,200106.148719788,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201325.487136841,201469.174623489,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202690.479040146,202863.166332245,203872.502803802,NaN,204081.555645965,204066.202640533,204797.21570015,205397.197723389,NaN
208767.550468445,208902.267932892,210250.261545181,NaN,210459.314387344,210462.270498276,211193.283557892,211793.265581131,NaN
214810.624837875,214954.312562943,216010.343313217,216342.651844025,216451.704686188,216376.320838928,217106.637716293,217707.64374733,NaN
220870.697975159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223068.734407425,223161.386013031,224466.740131378,224600.720405579,224709.773247741,NaN,226127.75015831,226709.750652313,NaN
229078.795194626,229251.482486725,230277.776241302,NaN,230403.829083465,230554.788827896,231287.808895111,231889.511346817,NaN
235172.86491394,235322.532892227,236836.864948273,NaN,236962.917790436,237063.537597656,237794.550657272,238394.573688507,NaN
241232.897043228,241377.608537674,242465.6291008,NaN,242591.681942962,242704.917430878,243437.937498093,244039.639949799,NaN
247293.010950089,247416.669130325,248874.68123436,NaN,249033.734076523,249107.334136963,249840.313196182,250441.68806076,NaN
253336.044549942,253510.73884964,254585.734128952,NaN,254744.786971115,254879.048585892,255612.068891525,256213.771104813,NaN
259430.114269257,259555.820465088,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260911.145925522,261046.805381775,262293.136358261,NaN,262452.189200424,262513.132572174,263246.152639389,263847.855091095,NaN
266971.874237061,267147.879362106,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268370.20778656,268557.886362076,269602.898836136,269652.214765549,269761.267607712,NaN,271177.933692932,271758.255004883,NaN
274463.294506073,274611.97924614,275629.302740097,NaN,275738.35558226,275854.992389679,276586.005449295,277185.987472534,NaN
280523.326396942,280702.034950256,282189.046621323,NaN,282298.099463485,282540.360689163,283273.380756378,283875.083208084,NaN
286617.396116257,286785.086393356,287815.435171127,288015.442848206,288124.495690368,NaN,NaN,NaN,288403.41591835
292693.484544754,292829.144001007,293943.174123764,NaN,294085.226965927,294203.474760056,294934.48805809,295535.207271576,NaN
