fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,18884.6907615662,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22582.0271968842,22855.721950531,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24019.0677642822,24263.7629508972,25574.7694969177,NaN,NaN,25993.0939674377,26727.7936935425,27329.7827243805,NaN
30037.8122329712,30236.8369102478,31258.1744194031,31559.1485500336,31670.181531464,31644.8369026184,32376.2185573578,32976.8559932709,NaN
36005.9299468994,36204.9136161804,37259.2239379883,37476.2301445007,37587.2631259312,NaN,38980.2813529968,39657.2680473328,NaN
41973.3104705811,42240.0009632111,43345.0198173523,43646.0349559784,43757.0679374089,43703.3379077911,44434.3509674072,45035.0294113159,NaN
48008.3978176117,48202.0976543427,49278.4035205841,49529.4063091278,49640.4392905583,NaN,51050.7426261902,51727.4429798126,NaN
54560.4822635651,54892.1763896942,55915.1933193207,NaN,56076.2263007511,56366.818189621,57099.5106697083,57701.2131214142,NaN
60645.5817222595,60758.2626342773,62166.5904521942,NaN,62327.6234336247,62679.5735359192,63410.5865955353,64011.305809021,NaN
66529.6494960785,66738.3408546448,67766.6416168213,68067.6565170288,68178.6894984593,NaN,69589.3616676331,70265.6931877136,NaN
72932.7216148376,73168.4055328369,74202.7273178101,74553.7545681,74664.7875495304,NaN,76073.7800598145,76750.4804134369,NaN
78933.8121414185,79142.5032615662,80204.5142650604,NaN,80398.5472464909,80708.854675293,81441.8339729309,82043.5364246368,NaN
84934.9026679993,85226.578950882,86657.5984954834,NaN,86851.6314769139,87166.9359207153,87899.9152183533,88501.6176700592,NaN
90987.6437187195,91634.6888542175,92908.9956283569,NaN,93103.0286097874,93606.0118675232,94337.0249271393,94937.703371048,NaN
97389.732837677,97947.7717876434,99178.0872344971,NaN,99372.1202159275,99566.1015510559,100299.121618271,100900.783061981,NaN
103725.138902664,103932.84702301,104945.828676224,105346.171855927,105457.204837357,105417.155504227,106150.175571442,106751.878023148,NaN
109692.929029465,109877.904415131,110896.251916885,NaN,111107.284898316,111384.249210358,112115.262508392,112716.96472168,NaN
115643.311023712,116009.001970291,117031.322479248,NaN,117242.355460679,117588.00983429,118319.023132324,118919.046163559,NaN
121929.401159286,122238.075733185,123334.083557129,NaN,123545.116538559,123831.419944763,124564.440011978,125166.142463684,NaN
127997.46131897,128202.179431915,129317.52038002,NaN,129528.553361451,129819.812774658,130552.505254745,131154.207706451,NaN
133965.579271317,134172.263383865,135470.244884491,NaN,135681.277865921,135896.597385406,136629.576683044,137231.27913475,NaN
139932.631969452,140099.33924675,141169.664859772,NaN,141380.697841202,141648.651123047,142381.67142868,142983.373641968,NaN
145867.736101151,146205.410242081,147421.758413315,NaN,147632.791394745,147677.758455276,148410.737514496,149012.439966202,NaN
151968.809843063,152315.495252609,153373.492240906,NaN,153584.525222336,153778.504610062,154508.821487427,155109.540700912,NaN
162534.646749496,162861.630439758,163904.963493347,NaN,164115.996474778,164272.292852402,165004.985332489,165606.687784195,NaN
169053.021192551,169249.711036682,170391.757726669,170742.047786713,170853.080768143,NaN,172260.066270828,172837.766170502,NaN
175021.097898483,175213.814735413,176241.828680038,NaN,176469.861661469,176589.824914932,177320.837974548,177920.861005783,NaN
180972.217321396,181232.886791229,182259.221315384,NaN,182487.254296814,182725.223302841,183458.89878273,184058.921813965,NaN
187007.263660431,187114.947557449,188528.968572617,NaN,188740.001554047,188922.307491302,189653.320550919,190253.998994827,NaN
192874.37415123,193395.057678223,194446.37799263,NaN,194657.41097406,194878.055334091,195609.068393707,196209.091424942,NaN
199161.119699478,199175.127983093,200347.444057465,NaN,200558.477038895,200661.156892776,201392.169952393,201992.151975632,NaN
204928.205728531,204958.229541779,206080.533504486,NaN,206291.566485917,206476.534605026,207209.55491066,207811.257362366,NaN
210728.305578232,211011.298179626,212115.620851517,212416.635751724,212527.668733155,NaN,213935.350656509,214510.633945465,NaN
216762.696743011,216804.352998734,217882.706880569,NaN,218060.739862,218391.716718674,219124.696016312,219726.398468018,NaN
222564.434766769,222655.4479599,224117.801904678,224468.788146973,224579.821128403,NaN,225987.789869308,226563.810348511,NaN
228413.850545883,228723.549127579,229768.848419189,NaN,229962.88140062,230146.868228912,230879.888296127,231481.590747833,NaN
234482.934713364,235041.629076004,236086.928367615,NaN,236280.961349045,236459.95092392,237192.971229553,237794.673681259,NaN
240801.711082458,241173.709869385,242573.026180267,NaN,242767.059161698,243104.031562805,243837.051868439,244438.754320145,NaN
246936.08546257,247099.802494049,248190.813064575,NaN,248418.846046006,248645.100355148,249376.113653183,249977.816104889,NaN
252871.844768524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255010.202646255,255699.887037277,NaN,NaN,NaN,NaN,NaN,NaN,NaN
257317.233562469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259457.270622253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261964.964866638,262298.993587494,263352.3209095,NaN,263563.353890931,263740.33498764,264473.314285278,265075.016736984,NaN
268367.381334305,268864.062309265,269988.414287567,270406.411170959,270517.44415239,270454.416275024,271187.108755112,271787.131786346,NaN
275155.149698257,275322.184562683,NaN,NaN,NaN,NaN,NaN,NaN,NaN
276491.510629654,276687.176704407,278030.214071274,278380.503892899,278491.536874329,278478.1935215,279209.206819534,279809.229850769,NaN
282459.587574005,282480.272293091,283613.266944885,283813.602209091,283924.635190522,NaN,285333.627939224,286010.61463356,NaN
288243.671894073,288566.354990005,290133.361577988,290450.392007828,290561.424989258,NaN,291950.715780258,292626.719713211,NaN
294327.747583389,294762.414932251,296317.748069763,NaN,296495.781051194,296749.466657639,297480.479717255,298080.461740494,NaN
300529.82878685,300737.4958992,301851.526021957,NaN,302029.559003388,302209.844112396,302942.86441803,303544.566631317,NaN
307350.897550583,307836.601257324,308854.948759079,NaN,309032.981740509,309242.635250092,309972.951889038,310573.630332947,NaN
