fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
28746.67096138,28889.3346786499,29995.664358139,NaN,NaN,30297.7032661438,31028.6755561829,31629.3947696686,NaN
34607.7194213867,34835.4160785675,36088.751077652,NaN,NaN,36310.4264736176,37041.4397716522,37641.462802887,NaN
40551.4659881592,40747.5004196167,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41966.5110111237,42039.5016670227,43097.8262424469,NaN,NaN,43324.8264789581,44055.8397769928,44656.5179824829,NaN
47759.8934173584,48733.553647995,49740.8828735352,49924.5884418488,50029.9035994488,NaN,51450.9220123291,52002.6121139526,NaN
54452.9621601105,54597.6328849792,55618.6428070068,NaN,55806.9579646069,55864.9764060974,56597.9554653168,57200.6819248199,NaN
60313.6827945709,60535.6860160828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61861.0289096832,62035.7232093811,63060.7471466064,NaN,63249.0623042065,63299.0524768829,64032.0725440979,64633.7339878082,NaN
67755.0909519196,67925.7712364197,68954.8091888428,NaN,69143.1243464428,69261.1081600189,NaN,NaN,69551.1050224304
79143.2406902313,79380.9316158295,80391.2508487701,NaN,80579.5660063702,80974.9307632446,81705.2476406097,82306.9500923157,NaN
85103.2893657684,85201.9619941711,86301.9835948944,86418.3101654053,86523.6253230053,NaN,87945.0120925903,88495.3098297119,NaN
90913.3424758911,91008.0418586731,92012.3810768127,NaN,92134.6962344128,92356.3632965088,93089.3833637238,93691.0858154297,NaN
96940.4015541077,97148.1096744537,98422.4162101746,98606.1220169067,98711.4371745068,NaN,100131.472349167,100683.16245079,NaN
103083.500385284,103223.215103149,104233.165740967,NaN,104371.480898567,104468.52183342,105201.501131058,105803.203582764,NaN
108945.245027542,109041.255235672,110342.554569244,NaN,110480.869726844,110589.25652504,111320.269823074,111920.251846313,NaN
114755.298137665,114850.284576416,115886.613368988,NaN,116024.928526588,116348.642349243,117081.662416458,117683.323860168,NaN
120565.351247787,120740.373373032,122046.710729599,NaN,122235.025887199,122277.684211731,123008.697271347,123609.416723251,NaN
126458.758115768,126632.428407669,127740.765094757,NaN,127929.080252357,127986.770868301,128719.750165939,129321.452379227,NaN
132352.820158005,132507.485151291,133551.514625549,NaN,133739.829783149,134087.517023087,134818.530321121,135418.51234436,NaN
138212.885379791,138375.578641891,139428.578138351,NaN,139616.893295952,139985.879898071,140718.900203705,141320.602655411,NaN
144089.949131012,144220.611572266,145304.945707321,145488.651275635,145593.966433235,NaN,147014.984607697,147715.974092484,NaN
149933.999061584,150119.711637497,151182.009220123,NaN,151370.324377723,151431.005001068,152162.018299103,152762.737512589,NaN
155827.77428627,156450.776100159,157509.100437164,NaN,157697.415594764,NaN,NaN,NaN,157845.095396042
162154.128313065,162304.82006073,163635.15996933,NaN,163823.47512693,163914.138555527,164645.151615143,165245.871067047,NaN
168014.193534851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170212.926387787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172409.242630005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174607.975244522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176804.29148674,177118.987083435,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178336.318492889,178485.986232758,179585.31165123,NaN,179773.62680883,179854.336977005,180587.35704422,181189.01848793,NaN
184196.383714676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186394.420146942,186597.131252289,187643.413543701,187826.422691345,187931.737848945,187907.441616058,188640.420675278,189242.123126984,NaN
192321.455001831,192460.145711899,193470.464944839,193520.477056503,193625.792214103,NaN,NaN,NaN,194862.490653992
203675.607919693,203792.303085327,205373.604774475,205491.282939911,205596.598097511,NaN,207016.633272171,207717.622756958,NaN
209552.671670914,209717.330932617,211101.696968079,NaN,211224.012125679,211373.671293259,212106.691598892,212708.39381218,NaN
215429.735422134,216034.427881241,217077.76093483,NaN,217250.07609243,217313.731431961,218046.751737595,218648.454189301,NaN
221739.787101746,221875.487565994,223287.829399109,NaN,223460.144556709,223631.811618805,224364.83168602,224966.534137726,NaN
227599.852561951,227736.536026001,228798.874616623,228915.856361389,229021.171518989,NaN,230442.88611412,230994.90404129,NaN
233444.598674774,233583.61697197,235008.943080902,NaN,235131.258238502,235353.949069977,236086.96937561,236688.630819321,NaN
239304.008722305,239388.673067093,240403.006315231,NaN,240525.321472831,240656.016349792,241388.995409012,241990.697860718,NaN
245331.067800522,245499.741077423,246513.746976852,246696.059942245,246801.375099846,NaN,248222.802877426,248773.100376129,NaN
251208.131551743,251309.794187546,252373.115777969,NaN,252511.430935569,252653.118371964,253386.834859848,253986.857891083,NaN
257035.182952881,257168.876409531,258234.205007553,NaN,258406.520165153,258498.192310333,259231.212377548,259832.914829254,NaN
262879.232883453,263133.922338486,264227.267503738,NaN,264399.582661338,264524.268388748,265257.288694382,265859.27772522,NaN
268856.320858002,269007.995843887,270039.000034332,NaN,270211.315191932,270305.035114288,271035.351991653,271636.35802269,NaN
274716.386318207,274844.058513641,275866.092443466,276114.39204216,276219.70719976,NaN,277641.093969345,278341.428041458,NaN
280677.131175995,280822.129487991,282158.449649811,NaN,282313.764807411,282446.4802742,NaN,NaN,282758.472681046
292030.587911606,292164.24036026,293229.568958282,293412.578344345,293517.893501945,NaN,NaN,NaN,293972.583293915
297874.637842178,298013.328313828,299040.646076202,NaN,299178.961233802,299291.648864746,300024.66917038,300626.371622086,NaN
303734.703063965,303828.37843895,304851.395606995,305033.708572388,305139.023729988,NaN,306560.410499573,307110.749006271,NaN
309545.780181885,309699.462175369,311076.782941818,NaN,311215.098099418,311323.771715164,312054.785013199,312655.463457108,NaN
315422.843933105,315534.500837326,316604.826450348,316855.54265976,316960.85781736,316908.831596375,317639.844894409,NaN,318001.8491745
326877.635478973,327141.622781754,328208.958387375,NaN,328364.273544975,328472.986459732,329206.66217804,329807.668209076,NaN
332854.027271271,332959.703922272,334169.048070908,NaN,334324.363228508,334453.023672104,335186.043739319,335787.746191025,NaN
338964.071273804,339055.780887604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340312.802314758,340461.773872375,341511.127948761,341561.099290848,341666.414448448,NaN,343087.145805359,343639.122962952,NaN
346173.154115677,346297.83654213,347321.181058884,NaN,347426.496216484,347584.881544113,348315.894603729,348915.876865387,NaN
352016.221046448,352320.922613144,353631.929159164,NaN,353737.244316765,353953.260421753,354684.273481369,355284.951925278,NaN
358027.305841446,358144.00100708,359442.351102829,NaN,359547.666260429,NaN,NaN,NaN,359802.307605743
363854.357481003,364011.070489883,365536.05222702,NaN,365708.36738462,365770.384311676,366503.404378891,367105.065822601,NaN
369731.421232224,369899.111270905,371480.12638092,NaN,371652.441538521,371851.469755173,372584.449052811,373186.151266098,NaN
