fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
12044.985294342,12161.6394519806,13176.9967079163,13510.0016593933,13601.4729568879,13544.9814796448,14277.6739597321,14877.6969909668,NaN
18055.046081543,18204.7138214111,19237.0698451996,NaN,19378.5411426942,19447.0717906952,20179.0678501129,20780.7703018188,NaN
23915.7667160034,24115.7743930817,25680.8149814606,NaN,25822.2862789552,26020.1277732849,26752.1238327026,27353.8262844086,NaN
29942.1706199646,30140.8674716949,31241.8723106384,NaN,31383.3436081331,31627.1829605103,32359.8754405975,32959.8984718323,NaN
35952.2314071655,36100.9161472321,37134.9103450775,NaN,37276.3816425721,37323.2445716858,38055.2406311035,38656.9430828094,NaN
41929.9747943878,42090.9883975983,43178.3125400543,43328.3081054688,43419.7794029634,NaN,44855.0102710724,45435.3315830231,NaN
47906.3663482666,48014.050245285,49504.3797492981,NaN,49612.8510467927,49829.3974399567,50561.3934993744,51162.0719432831,NaN
53816.4439201355,54005.1054954529,55381.4435005188,NaN,55489.9147980134,55746.4380264282,56478.4750938416,57080.1365375519,NaN
59810.4891777039,59994.194984436,61342.1883583069,NaN,61450.6596558015,61697.1888542175,62427.5054931641,63028.2249450684,NaN
65803.5516738892,65979.2292118073,67085.5586528778,NaN,67227.0299503724,67277.2514820099,68007.568359375,68609.2708110809,NaN
71780.6396484375,71972.291469574,73328.6409378052,NaN,73470.1122352998,73556.337594986,74286.6544723511,74888.3566856384,NaN
77790.7004356384,77946.3894367218,79072.7074146271,79172.6908683777,79264.1621658723,NaN,80682.3945045471,81262.7158164978,NaN
83767.7474021912,83860.4400157928,84999.7832775116,NaN,85091.2545750062,85446.7797279358,86178.7760257721,86780.478477478,NaN
89677.8249740601,89917.5229072571,91076.8547058105,NaN,91218.3260033052,91287.8396511078,92021.5151309967,92621.5381622314,NaN
95721.8825817108,95863.5632991791,96936.8789196014,NaN,97078.3502170961,NaN,NaN,NaN,97353.8928031921
101665.670156479,101775.647640228,102846.95649147,NaN,102988.427788965,103076.946973801,103808.984041214,104410.645484924,NaN
107592.008590698,107765.719890594,109007.012844086,NaN,109148.48414158,109385.032653809,110117.028713226,110718.731164932,NaN
113569.751977921,113712.784290314,114818.089962006,NaN,114959.5612595,115133.113384247,115866.092443466,116466.81189537,NaN
119529.841661453,119580.836772919,120628.143072128,NaN,120769.614369623,121003.172874451,121735.168933868,122335.847377777,NaN
125406.208992004,125543.916463852,126605.231046677,NaN,126746.702344171,126808.228731155,127540.921211243,128140.944242477,NaN
131350.283145905,131497.943878174,132682.957649231,132765.287399292,132856.758696787,NaN,NaN,NaN,133288.305521011
137310.331821442,137443.04227829,138460.03818512,NaN,138551.509482614,138684.089183807,139415.348052979,140017.050504684,NaN
143437.415361404,143591.097354889,144602.399587631,NaN,144693.870885126,144816.415786743,145549.10826683,146149.131298065,NaN
149397.464036942,149542.175769806,150762.496948242,NaN,150853.968245737,151143.506765366,151875.503063202,152477.49209404,NaN
155357.553482056,155504.231452942,156539.536237717,NaN,156631.007535211,156925.543308258,157656.556367874,158257.275819778,NaN
161317.602157593,161470.301151276,162999.624729156,NaN,163091.096026651,163220.603942871,163952.641010284,164553.319454193,NaN
167294.649362564,167366.370201111,168494.367599487,NaN,168585.838896982,168863.703966141,169595.372438431,170195.395469666,NaN
173171.712875366,173336.413145065,174353.736639023,NaN,174445.207936517,174756.74200058,175489.762306213,176090.440750122,NaN
179148.800849915,179296.502828598,180381.492137909,NaN,180472.963435404,180756.521940231,181487.493991852,182087.517023087,NaN
185108.849525452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187307.582378387,187458.560943604,188488.909721375,NaN,188580.381018869,188827.894687653,189559.931755066,190161.593198776,NaN
193266.934633255,193422.623634338,194466.653108597,NaN,194558.124406091,194672.968626022,195404.678106308,196004.660129547,NaN
199227.024316788,199395.697593689,200409.048080444,NaN,200500.519377939,200788.706302643,201519.022941589,202120.725393295,NaN
205204.07128334,205305.774927139,206386.095046997,206469.120979309,206560.592276804,NaN,207979.80761528,208780.821323395,NaN
211797.15681076,211932.857275009,212946.86293602,NaN,213038.334233515,213382.185935974,214114.181995392,214715.884447098,NaN
217757.205486298,217980.928897858,218989.937543869,NaN,219081.408841364,219196.908473969,219927.921533585,220527.944564819,NaN
223784.30557251,223892.97246933,225449.288606644,NaN,225540.759904138,225794.008016586,226524.324893951,227126.027107239,NaN
229711.340427399,229838.02986145,230860.350370407,NaN,231001.821667902,231070.352315903,231802.389383316,232404.050827026,NaN
235654.431581497,235779.11400795,237003.449201584,237104.128837585,237195.60013508,NaN,238613.463878632,239415.460824966,NaN
243680.175065994,243839.181661606,245344.502687454,NaN,245468.973984949,245524.521827698,246256.518125534,246858.22057724,NaN
249973.269462585,250110.280752182,251287.593841553,251371.602773666,251463.074071161,NaN,252899.287939072,253479.609251022,NaN
255916.647434235,256084.337711334,257414.63637352,NaN,257506.107671015,257836.64727211,258568.684577942,259170.346021652,NaN
261893.694400787,262051.39040947,263075.718164444,NaN,263167.189461939,263425.721168518,264158.741474152,264760.402917862,NaN
267853.78408432,268018.443107605,269035.766601563,NaN,269127.237899057,269422.797679901,270156.47315979,270756.496429443,NaN
273831.527471542,273914.512395859,275028.829097748,NaN,275120.300395242,275402.834892273,276135.854959488,276737.557411194,NaN
279723.910093307,279810.581445694,281255.896091461,NaN,281347.367388956,281664.922475815,282395.935773849,282997.637987137,NaN
285617.972135544,285732.660055161,286749.983787537,NaN,286841.455085031,287121.654748917,287852.99539566,288453.673839569,NaN
291545.047998428,291646.710634232,292677.714824677,NaN,292769.186122171,293054.751634598,293785.068511963,294386.729955673,NaN
297455.780744553,297644.770145416,298737.09154129,NaN,298828.562838785,298946.110486984,299678.106546402,300279.808998108,NaN
303465.145349503,303622.841358185,304747.193336487,NaN,304888.664633981,304968.868732452,305699.185609818,306300.888061523,NaN
309575.230360031,309715.928077698,310824.22375679,NaN,310965.695054285,311180.248022079,311913.268089294,312514.929533005,NaN
315535.279035568,315637.965679169,316701.287269592,316901.294946671,316992.766244165,NaN,NaN,NaN,317958.308696747
321446.339607239,321551.033258438,322578.351020813,NaN,322736.822318308,322801.050662994,323532.06372261,324132.086753845,NaN
327356.416940689,327457.096576691,328671.437740326,328822.129487991,328913.600785486,328883.44669342,329616.139173508,330216.121196747,NaN
333266.494512558,333331.170320511,334415.504217148,334516.184091568,334607.655389063,NaN,336025.519132614,336607.519626617,NaN
339143.55802536,339324.232578278,340342.580080032,NaN,340434.051377527,340683.572053909,341414.585351944,342016.287565231,NaN
345137.603521347,345360.30292511,346918.626308441,NaN,347010.097605936,347141.325712204,347871.642589569,348473.345041275,NaN
351163.679599762,351274.353504181,352313.38596344,NaN,352404.857260935,352563.692569733,353296.712636948,353897.391080856,NaN
357090.755462646,357239.440202713,358322.750329971,NaN,358414.221627466,358528.779268265,359260.447740555,359860.47077179,NaN
363067.802667618,363157.5050354,364183.839559555,NaN,364275.31085705,364419.851303101,365153.52678299,365753.549814224,NaN
368961.864709854,369125.581741333,370177.59847641,NaN,370269.069773905,370429.912090302,371161.908149719,371763.610601425,NaN
374938.952684402,375086.613416672,376103.936910629,NaN,376195.408208124,376528.978824615,377261.671304703,377861.653327942,NaN
380899.00135994,381036.708831787,382064.722776413,NaN,382156.194073908,382478.009223938,383211.029529572,383812.731742859,NaN
387092.071294785,387222.774744034,388524.073839188,388740.097045898,388831.568343393,NaN,390250.128269196,390832.784414291,NaN
393036.145687103,393188.844442368,394284.852266312,NaN,394426.323563806,394512.139081955,395243.848562241,395843.871593475,NaN
398996.194124222,399148.893117905,400278.89752388,NaN,400420.368821375,400640.205860138,401371.218919754,401972.92137146,NaN
404956.283807755,405095.957517624,406221.988677979,NaN,406363.459975473,406555.280208588,407288.300514221,407888.97895813,NaN
410900.357961655,411027.006387711,412614.370346069,NaN,412755.841643564,412835.349321365,413568.369626999,414170.072078705,NaN
416843.408346176,416995.083093643,418025.432109833,418242.397069931,418333.868367426,NaN,419751.445531845,420334.142446518,NaN
422804.153203964,422958.162784576,423969.465255737,NaN,424093.936553232,424195.482492447,424927.478790283,425528.198003769,NaN
428765.225887299,428915.221452713,430412.555217743,NaN,430571.026515238,430715.536355972,431448.556423187,NaN,432055.255889893
434724.619150162,434878.301143646,436006.62612915,436156.621694565,436248.092992059,NaN,437682.627439499,438484.624385834,NaN
440717.681646347,440866.366386414,441949.676513672,NaN,442058.147811166,442214.687585831,442946.683883667,443548.713922501,NaN
446694.7286129,446831.41207695,447927.419900894,NaN,448035.891198389,448288.769006729,449019.74105835,449621.443510056,NaN
452639.499187469,452748.493671417,454319.801330566,NaN,454428.272628061,454581.494808197,455311.811447144,455913.513898849,NaN
458565.878629684,458708.542346954,460247.573375702,460563.579797745,460655.051095239,NaN,462072.914838791,462654.915571213,NaN
464558.94112587,464700.621843338,466240.963459015,NaN,466399.434756509,466490.94247818,467223.962545395,467824.640989304,NaN
470518.989801407,470673.69556427,471751.025676727,NaN,471909.496974222,472026.031017303,472759.706497192,473359.729528427,NaN
476496.733188629,476656.763792038,478144.062280655,NaN,478302.53357815,478546.084880829,479278.080940247,479879.783391953,NaN
482473.124742508,482559.796094894,483955.139398575,NaN,484113.610696069,484218.143701553,484951.163768768,485553.153038025,NaN
488367.186784744,488551.875591278,489848.873853683,NaN,490007.345151178,490288.210868835,491020.206928253,491621.909379959,NaN
494710.948705673,494854.964256287,495958.262681961,NaN,496149.733979456,496412.263393402,497144.955873489,497744.978904724,NaN
500820.337533951,500959.028244019,502451.36475563,NaN,502642.836053125,502698.025941849,503428.342819214,504030.045032501,NaN
506763.387918472,506902.078390121,507996.078968048,NaN,508170.550265543,508276.409387589,509009.429454803,509610.43548584,NaN
512740.475893021,512862.127065659,513972.470760345,514189.476728439,514280.948025934,514823.496580124,NaN,NaN,514829.476833344
524279.276371002,524611.257314682,525643.613100052,NaN,525768.084397546,526018.601894379,526752.277374268,527352.300405502,NaN
530422.334432602,530523.341655731,531553.649663925,NaN,531678.12096142,531808.666467667,532540.703773499,533142.365217209,NaN
536331.715583801,536462.418794632,537581.405162811,NaN,537705.876460306,537864.397764206,538595.738649368,539197.440862656,NaN
542276.445150375,542431.478738785,543540.798425674,NaN,543665.269723169,543731.794834137,544463.791131973,545065.493345261,NaN
548236.53459549,548329.514026642,549667.840957642,NaN,549792.312255136,550005.842924118,NaN,NaN,550410.855293274
554146.612167358,554244.588375092,555294.925689697,NaN,555419.396987192,555830.928325653,556562.637805939,557162.619829178,NaN
560072.991609573,560150.651931763,561572.004795074,NaN,561763.476092569,561940.685749054,562671.002626419,NaN,563202.991008759
571561.124801636,571749.786615372,572826.788902283,NaN,573018.260199777,573051.782131195,573782.139778137,574383.801221848,NaN
577554.146289825,577697.834014893,578886.861801147,NaN,579061.333098642,579243.869066238,NaN,NaN,579302.196264267
583514.23573494,583674.962759018,584713.25802803,NaN,584887.729325525,584917.238712311,585649.234771729,586250.937223434,NaN
589491.979122162,589654.99997139,590723.318815231,NaN,590897.790112726,591042.315244675,591774.311304092,592375.030755997,NaN
595469.06709671,595643.065214157,596700.365781784,NaN,596874.837079279,596895.376205444,597627.372503281,598229.074954987,NaN
601462.416410446,601610.118150711,602761.135101318,602993.460178375,603084.93147587,NaN,604487.476110458,605068.452835083,NaN
607423.161268234,607601.173400879,608854.508399963,609237.525463104,609328.996760599,NaN,610748.212099075,611328.533411026,NaN
613415.568351746,613515.264987946,614980.567932129,NaN,615155.039229624,615222.272872925,615952.58975029,616554.292201996,NaN
619327.325105667,619484.32469368,620508.652448654,NaN,620683.123746149,620937.626600266,621670.64666748,622272.635936737,NaN
625302.692890167,625449.370622635,626518.713235855,NaN,626693.18453335,626755.707740784,627488.400220871,628088.423252106,NaN
631263.765335083,631429.448604584,632478.761911392,NaN,632653.233208887,632719.442844391,633449.759721756,634051.462173462,NaN
637256.827831268,637402.522563934,638722.540378571,NaN,638897.011676065,639205.17206192,639938.192367554,640539.525985718,NaN
643216.876506805,643362.571239471,644483.605384827,NaN,644658.076682321,644708.598613739,645438.915491104,646040.61794281,NaN
649194.619894028,649315.656661987,650758.964061737,NaN,650933.435359232,651036.959648132,651768.996715546,652370.658159256,NaN
655138.038635254,655288.689613342,656520.725488663,NaN,656712.196786157,656876.053333282,657608.74581337,658208.728075027,NaN
661098.087310791,661190.779924393,662663.783311844,NaN,662855.254609338,662993.101835251,663725.097894669,664326.800346375,NaN
667008.16488266,667161.846637726,668240.159749985,NaN,668398.631047479,668468.142986298,669200.180053711,669801.882505417,NaN
672968.909740448,673168.917417526,674184.233903885,NaN,674342.705201379,674461.246490479,675194.225549698,675794.945001602,NaN
678979.298114777,679208.961009979,680643.994569778,NaN,680802.465867273,681025.291204453,681758.311271667,682358.989715576,NaN
685072.344064713,685214.024543762,686271.366119385,686487.348079681,686578.819377176,NaN,687997.379541397,688580.07645607,NaN
691032.39274025,691154.084682465,692265.124797821,NaN,692389.596095316,692514.734983444,693247.427463531,693849.129915237,NaN
696959.468364716,697122.161626816,698158.490657806,NaN,698282.961955301,698435.503005981,699168.482303619,699769.201517105,NaN
702936.556577682,703082.210302353,704169.247627258,NaN,704293.718924753,704444.539785385,705176.576852798,NaN,705765.581846237
714490.676164627,714500.342607498,715639.686107635,NaN,715764.15740513,716000.379800797,716730.696678162,717332.399129868,NaN
720317.727565765,720489.432096481,721517.446041107,NaN,721708.917338602,721769.759654999,722502.738952637,723103.458166122,NaN
726478.48033905,726617.498636246,727692.821502686,727975.81410408,728067.285401575,727989.822387695,728720.835447311,729322.496891022,NaN
732421.858310699,732574.557065964,733653.89418602,NaN,733795.365483514,733983.867883682,734716.56036377,735316.583395004,NaN
738381.947755814,738494.62890625,739596.944332123,739746.939897537,739838.411195032,NaN,741256.643533707,741836.964845657,NaN
744308.982610703,744462.664604187,745474.008083344,NaN,745582.479380838,745727.714300156,746458.686351776,747058.709383011,NaN
750269.072294235,750416.733026505,751617.762327194,751867.085695267,751958.556992761,751879.086971283,752611.083269119,753212.785482407,NaN
756229.817390442,756338.81187439,757378.130912781,NaN,757519.602210275,757700.15835762,758432.154655457,759032.832860947,NaN
762156.196832657,762284.893035889,763355.218887329,763555.185556412,763646.656853906,NaN,765080.904722214,765881.918430328,NaN
768549.27444458,768685.958147049,769698.939800262,NaN,769823.411097757,770110.260248184,770843.280315399,771443.958759308,NaN
774493.348836899,774626.018285751,775841.342449188,NaN,775999.813746683,776104.346513748,776836.342811584,777437.06202507,NaN
780436.398983002,780530.074596405,781603.103637695,NaN,781761.57493519,781892.07649231,782624.113559723,783224.095582962,NaN
786347.131729126,786479.146003723,788045.497179031,NaN,788203.968476526,788390.462398529,789122.499465942,789724.160909653,NaN
792290.509700775,792447.222709656,793873.204231262,NaN,794031.675528757,794126.541852951,794860.21733284,795460.240364075,NaN
798251.254796982,798388.26584816,799432.623147964,NaN,799591.094445459,799698.289632797,800428.606510162,801030.30872345,NaN
804194.632530212,804316.324710846,805359.658002853,NaN,805518.129300348,805739.684820175,806473.360300064,807073.383331299,NaN
810121.708393097,810221.405029297,811803.403139114,NaN,811961.874436609,812338.750362396,813070.746660233,813672.44887352,NaN
816031.785964966,816043.459415436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
817679.811477661,817815.470933914,818978.816986084,NaN,819120.288283579,819384.812355042,820116.808652878,820718.511104584,NaN
823623.844861984,823725.548505783,824738.898992538,NaN,824880.370290033,825149.563789368,825879.880666733,826480.599880219,NaN
829534.618616104,829667.615652084,831048.95067215,NaN,831190.421969644,831449.949026108,NaN,NaN,831740.642309189
835494.667291641,835592.68450737,836660.020112991,NaN,836801.491410486,837151.007652283,837884.027719498,838485.730171204,NaN
841404.744625092,841545.72892189,842886.063098907,NaN,843027.534396402,843293.082475662,844026.102781296,844627.764225006,NaN
847365.817308426,847533.794164658,848680.182695389,NaN,848821.653992883,848882.15637207,849615.135669708,850216.838121414,NaN
853358.879566193,853489.869832993,854507.19332695,854590.219259262,854681.690556757,NaN,856117.904424667,856698.225498199,NaN
859302.257537842,859404.944419861,860434.269189835,NaN,860525.740487329,860659.958600998,861390.275478363,861990.953922272,NaN
865212.990283966,865379.001379013,866644.337654114,NaN,866735.808951608,867030.344724655,867763.36479187,868365.02623558,NaN
871189.382076263,871288.054704666,872738.079786301,872937.391042709,873028.862340204,872964.424610138,873696.420907974,874298.123121262,NaN
877100.155830383,877238.150119781,878364.468097687,NaN,878488.939395181,878756.455421448,879489.475488663,880091.177940369,NaN
883059.508085251,883312.190294266,884424.540996552,NaN,884549.012294046,884647.199630737,885377.557516098,885978.235721588,NaN
889119.581222534,889213.256597519,890319.299459457,890468.598604202,890560.069901697,NaN,891993.621349335,892575.622081757,NaN
895030.641555786,895178.343296051,896495.657920837,NaN,896604.129218332,896815.35077095,897545.667409897,898146.386861801,NaN
900991.386651993,901113.406419754,902155.715465546,NaN,902297.18676304,902398.403406143,903129.416704178,903729.439735413,NaN
906918.462276459,907144.479751587,908215.78836441,NaN,908357.259661905,908587.787151337,909318.800210953,909920.543670654,NaN
912960.840702057,913087.52989769,914192.835569382,NaN,914334.306866876,914590.557098389,915321.570158005,915921.552419662,NaN
919037.952899933,919216.579437256,920237.589359283,920319.919109344,920411.390406839,NaN,921845.924854279,922427.925348282,NaN
925197.968244553,925369.67253685,926379.992008209,NaN,926471.463305704,926816.011190414,927546.983242035,928147.702693939,NaN
931175.056219101,931345.73674202,932457.063436508,NaN,932548.534734003,932772.045850754,933505.762338638,934106.768369675,NaN
937152.103424072,937319.793701172,938633.135080338,NaN,938724.606377832,938857.145309448,939590.124368668,940191.826820374,NaN
943128.167390823,943227.864027023,944294.872045517,NaN,944386.343343012,944566.190958023,945297.204256058,945898.906469345,NaN
949039.227724075,949189.919710159,950470.943689346,NaN,950562.414986841,950700.278759003,951433.954238892,952033.936262131,NaN
954999.317407608,955150.009155273,956181.341171265,NaN,956272.812468759,956425.298929214,957158.318996429,957760.021448135,NaN
961425.368070602,961557.054281235,962957.394838333,NaN,963048.866135828,963404.391288757,964138.107776642,964738.417625427,NaN
967369.442224503,967464.141845703,968651.449203491,NaN,968742.920500986,968894.464969635,969627.444267273,970229.14648056,NaN
973279.519557953,973461.177349091,974511.514663696,NaN,974602.985961191,974750.516176224,975483.536243439,976085.238695145,NaN
979273.56505394,979375.268697739,980405.576705933,NaN,980497.048003427,980672.59478569,981405.574083328,982006.293535233,NaN
985183.642625809,985303.327560425,986315.654039383,NaN,986407.125336878,986699.326276779,987429.643154144,988031.34560585,NaN
991293.686628342,991462.400913239,992592.405319214,NaN,992683.876616708,992929.424285889,993660.396575928,994260.419607162,NaN
997271.47102356,997394.474029541,998868.78824234,NaN,998960.259539835,999225.795507431,999956.808567047,1000557.48701096,NaN
1003213.82498741,1003334.53416824,1004362.83493042,1004562.8426075,1004654.31390499,1004604.82645035,1005335.83974838,NaN,1006118.87192726
1009540.91620445,1009698.57120514,1011221.9145298,1011305.92346191,1011397.39475941,NaN,1012832.95321465,1013634.95016098,NaN
1015517.96317101,1015611.63878441,1016616.6741848,NaN,1016708.14548229,1017129.98485565,NaN,NaN,1017421.98872566
1021428.69591713,1021581.72249794,1022610.02326012,NaN,1022701.49455761,1023058.04371834,1023789.05701637,1024389.73546028,NaN
