fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
26561.291217804,26645.9965705872,27660.3298187256,NaN,27881.5479336953,28011.3160610199,28743.3123588562,29345.0148105621,NaN
32355.3698062897,32525.0670909882,34053.3666610718,NaN,34274.5847760415,34295.3994274139,35026.41248703,35628.0739307404,NaN
38332.417011261,38481.1017513275,39565.1490688324,NaN,39786.3671838021,39784.4488620758,40516.4451599121,41118.147611618,NaN
44292.5064563751,44418.1718826294,45857.506275177,NaN,46078.7243901467,46147.2163200378,46877.533197403,47478.2114028931,NaN
50237.2362613678,50388.2555961609,51684.5986843109,51834.5942497253,51988.812364695,NaN,NaN,NaN,51964.6012783051
56196.629524231,56291.3289070129,57328.6409378052,NaN,57499.8590527749,57546.6301441193,58279.6502113342,58881.3526630402,NaN
62106.7068576813,62207.3864936829,63256.4132213593,NaN,63427.6313363289,63478.7030220032,64209.7160816193,64811.4185333252,NaN
68017.4396038055,68119.430065155,69165.753364563,69332.7882289886,69487.0063439583,69368.7920570374,70101.4845371246,70701.4665603638,NaN
73928.5001754761,74084.5167636871,75225.8262634277,NaN,75397.0443783974,75426.530122757,76157.8710079193,76759.5324516296,NaN
79921.5626716614,80039.5684242249,81069.9172019958,NaN,81241.1353169655,81443.5951709747,82173.9120483398,82775.6145000458,NaN
85848.6382961273,85934.6544742584,87329.9567699432,NaN,87501.1748849129,NaN,NaN,NaN,87775.6834030151
91742.0451641083,91831.7065238953,92890.0310993195,NaN,93061.2492142891,93110.0270748138,93842.0233726501,94443.7258243561,NaN
98018.7554359436,98163.7947559357,99583.0998420715,NaN,99754.3179570412,99900.089263916,100633.109331131,101234.811782837,NaN
103978.845119476,104131.830692291,105643.172740936,NaN,105864.390855906,105969.173431396,106701.169490814,107302.87194252,NaN
109955.236911774,110080.902099609,111104.246616364,NaN,111325.464731333,111334.237098694,112067.912578583,112667.935609818,NaN
115882.271766663,115983.975410461,117064.99171257,NaN,117286.20982754,117258.281946182,117990.319013596,118592.021465302,NaN
121793.045520782,121883.034467697,122908.345222473,123091.354608536,123245.572723505,NaN,124585.370540619,125167.371273041,NaN
