fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
10467.9434299469,10597.6226329803,11616.9533729553,NaN,11798.4693504826,11904.983997345,12636.9800567627,13238.6825084686,NaN
16312.6895427704,16477.7173995972,17610.015630722,NaN,17791.5316082494,17904.7229290009,18636.0635757446,19237.725019455,NaN
22289.7775173187,22451.7743587494,23521.0762023926,NaN,23702.5921799199,23766.0989761353,24498.095035553,25098.8144874573,NaN
28282.1435928345,28438.8155937195,29481.1656475067,NaN,29662.681625034,29828.1788825989,30560.1749420166,31162.1642112732,NaN
34242.2332763672,34396.8982696533,35624.2237091064,NaN,35805.7396866338,35864.9046421051,36596.9417095184,37196.9237327576,NaN
40219.2802429199,40356.9469451904,41401.9594192505,NaN,41583.4753967778,41744.9994087219,42476.2992858887,43076.9774913788,NaN
46163.3546352386,46286.0298156738,47629.0671825409,47844.3529605865,47958.8689381139,NaN,49355.0806045532,49935.4019165039,NaN
52090.4304981232,52223.0999469757,53238.4161949158,53555.4466247559,53669.9626022832,53599.1101264954,54331.1061859131,NaN,54650.4304409027
63644.5500850677,63800.2390861511,64810.2307319641,64926.5570640564,65041.0730415837,NaN,66419.2624092102,66999.5837211609,NaN
69754.5943260193,69906.3100814819,70919.6195602417,71102.6287078857,71217.1446854131,NaN,72596.6448783875,73177.6623725891,NaN
75715.380191803,75806.3523769379,76963.6771678925,NaN,77095.1931454198,77260.3912353516,77991.6911125183,78593.3935642242,NaN
81625.4165172577,81786.4303588867,83289.7443771362,83556.7624568939,83671.2784344212,83603.7845611572,84336.7638587952,84937.7698898315,NaN
87601.8493175507,87708.5092067719,88733.8197231293,88983.8397502899,89098.3557278172,NaN,NaN,NaN,89581.5279483795
93512.5410556793,93642.548084259,94943.888425827,95161.5908145905,95276.1067921178,95905.5881500244,NaN,NaN,95910.9129905701
105049.990177155,105151.693820953,106265.027523041,106498.008012772,106612.523990299,NaN,NaN,NaN,107128.013849258
110960.067510605,111096.750974655,112142.746448517,NaN,112290.262426044,112320.75881958,113052.099466324,113653.760910034,NaN
116904.141664505,117048.812389374,118102.139949799,NaN,118249.655927326,118560.154438019,119292.150735855,119893.853187561,NaN
122864.886760712,123015.865325928,124229.223251343,124312.208414078,124426.724391605,NaN,125824.246644974,126625.219583511,NaN
129257.964372635,129424.958467484,130439.291715622,130606.285810471,130720.801787998,NaN,132116.317033768,132917.330980301,NaN
135234.356164932,135367.025613785,136599.348068237,NaN,136730.864045765,137119.048595428,137849.365472794,138451.0679245,NaN
141177.406311035,141331.08830452,142776.402950287,NaN,142907.918927814,143187.436580658,143919.432640076,144520.111083984,NaN
147154.453516006,147298.141002655,148437.156677246,NaN,148601.672654773,148686.808109283,149418.476581573,150020.178794861,NaN
153099.224090576,153283.216238022,154330.563545227,NaN,154495.079522754,154724.557638168,155456.553936005,156058.256387711,NaN
159091.590166092,159202.304840088,160624.313354492,NaN,160788.829332019,160980.624198914,161712.62049675,162314.322948456,NaN
165018.666028976,165129.339933395,166600.704908371,NaN,166765.220885898,166837.6994133,167569.695711136,168170.374155045,NaN
170945.741653442,171085.415363312,172578.448295593,NaN,172742.964273121,NaN,NaN,NaN,172961.751937866
176889.816045761,177046.488046646,178287.821769714,NaN,178469.337747242,178563.810348511,179295.806407928,179896.525859833,NaN
182882.878303528,183033.570289612,184498.586654663,NaN,184680.10263219,184765.891551971,185499.56703186,186099.590063095,NaN
188842.926979065,188955.607891083,190342.636585236,NaN,190524.152562763,190592.615365982,191322.973012924,191924.634456635,NaN
194770.699262619,194989.671468735,196335.002660751,NaN,196516.518638279,196602.717161179,197334.713220596,197934.736251831,NaN
200797.758340836,200972.739458084,202079.069137573,NaN,202260.585115101,202368.082761765,203100.079059601,203700.798511505,NaN
206807.122945786,206946.837425232,207989.146471024,208189.850568771,208304.366546299,NaN,209664.86120224,210245.182275772,NaN
212767.2123909,212915.897369385,214199.214935303,NaN,214380.73091283,214530.212879181,215262.905359268,215862.928390503,NaN
218744.955778122,218948.936700821,219976.295471191,220276.286363602,220390.802341129,220347.270011902,221080.290317535,221680.968523026,NaN
