fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,12566.2832260132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14594.6223735809,14770.340681076,15899.3213176727,NaN,16088.681630596,16190.6287670135,16923.6490726471,17525.3512859344,NaN
20529.3986797333,20688.4055137634,21715.7232761383,NaN,21905.0835890616,22063.7192726135,22794.7325706482,23395.4107761383,NaN
26446.7670917511,26622.4853992462,27800.7817268372,NaN,27990.1420397605,28088.8125896454,28821.8326568604,29423.4941005707,NaN
32381.5433979034,32618.537902832,33901.8967151642,NaN,34091.2570280875,34307.8920841217,35040.9123897552,35642.5738334656,NaN
38381.9375038147,38637.6509666443,39669.6381568909,NaN,39924.9984698142,40093.9836502075,40826.9629478455,41428.6651611328,NaN
44400.0265598297,44801.7213344574,45871.0639476776,NaN,46110.4242606009,46303.0691146851,47036.048412323,47637.7506256104,NaN
50569.0941810608,50982.7899932861,52307.8050613403,52658.1358909607,52780.496203884,NaN,54176.1546134949,54752.1750926971,NaN
56754.1768550873,56976.8764972687,58141.2055492401,NaN,58396.5658621634,58493.9119815826,59224.2288589478,59824.9073028564,NaN
62738.965511322,63073.9772319794,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64477.3077964783,64713.9747142792,65747.3134994507,NaN,65986.673812374,66197.300195694,66928.3132553101,67529.0327072144,NaN
70461.4000320435,70581.0852050781,71631.3815116882,NaN,71870.7418246115,72154.0720462799,72884.429693222,73485.3949546814,NaN
76345.4678058624,76577.1377086639,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77751.1739730835,77995.1727390289,79104.4924259186,79254.487991333,79376.8483042563,NaN,80774.5134830475,81351.51720047,NaN
83751.5683174133,84173.2516288757,85205.56640625,NaN,85344.9267191733,85656.9046974182,86389.5971775055,86991.2996292114,NaN
89936.6512298584,90169.3449020386,91507.6720714569,91808.6869716644,91931.0472845877,NaN,93330.0232887268,93906.699180603,NaN
95937.7417564392,96177.3986816406,97274.7581005096,NaN,97497.118413433,97514.7426128387,98245.7559108734,98846.7619419098,NaN
101938.791275024,102002.484083176,103108.813762665,103409.828901291,103532.189214214,NaN,104932.516813278,105607.865333557,NaN
107756.872653961,108042.568683624,109143.901109695,NaN,109333.261422619,109576.9302845,110309.909343719,110911.611795425,NaN
113807.975292206,114001.675128937,115111.977815628,NaN,115301.338128551,115562.005519867,116293.018579483,116893.697023392,NaN
119759.053707123,119963.730812073,121297.060728073,NaN,121486.421040996,121718.744039536,NaN,NaN,122184.090614319
125727.130651474,125909.81221199,126981.161832809,NaN,127170.522145733,127353.160619736,128084.460496902,128686.162948608,NaN
133333.238601685,133550.941228867,134737.265586853,NaN,134926.625899776,135011.246919632,135744.267225266,136345.969676971,NaN
139317.33083725,139433.984994888,140504.351615906,NaN,140693.711928829,140903.015375137,141634.028434753,142234.051465988,NaN
145201.398611069,145325.097799301,146406.114339828,NaN,146645.474652752,146705.409049988,147438.429117203,148040.131568909,NaN
