fixSpotOn,fixation,target,stopSignal,ssrt,saccade,tone,reward,timeout
NaN,18492.3350811005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20342.6620960236,20424.3772029877,21479.3839454651,NaN,NaN,21868.7088489532,22599.7219085693,23200.7279396057,NaN
26192.7740573883,26215.4660224915,27446.7644691467,NaN,27631.4777211769,27738.7683391571,28471.7884063721,29073.490858078,NaN
31977.5140285492,32141.5176391602,33330.8732509613,NaN,33515.5865029915,33614.8488521576,34347.8691577911,34949.5716094971,NaN
37911.9215011597,37999.6168613434,39015.6297683716,39215.9242630005,39333.6375150307,NaN,40737.9567623138,41313.9772415161,NaN
44348.007440567,44527.6987552643,45802.0462989807,NaN,45952.7595510109,46047.0280647278,46780.0483703613,47381.7508220673,NaN
51151.0946750641,51358.8027954102,52405.1260948181,NaN,52555.8393468483,52875.1420974731,53609.1451644897,54210.8476161957,NaN
57888.195514679,58096.8866348267,59325.1953125,NaN,59475.9085645302,NaN,NaN,NaN,60021.2285518646
69924.3733882904,70120.0394630432,71462.3804092407,NaN,71613.0936612709,71656.0802459717,72387.0935440063,72987.0755672455,NaN
75875.4518032074,76044.1250801086,77330.1463127136,NaN,77480.8595647438,77681.4601421356,78414.1526222229,79014.1756534576,NaN
81809.5319271088,82002.2077560425,83298.2640266418,83599.2381572723,83716.9514093025,NaN,85116.5602207184,85793.5881614685,NaN
89047.6143360138,89247.2944259644,90268.6319351196,NaN,90453.3451871498,90779.6490192413,91510.6620788574,92111.3405227661,NaN
94998.6927509308,95021.3847160339,96035.7179641724,NaN,96220.4312162026,96472.7203845978,97206.7234516144,97808.4259033203,NaN
100782.777309418,100938.466310501,102253.814697266,NaN,102438.527949296,102640.518188477,103371.817827225,103972.496271133,NaN
106700.841903687,106854.523897171,107920.876502991,NaN,108105.589755021,108289.885044098,109023.560523987,109624.566793442,NaN
112718.930959702,113154.62231636,114339.963912964,NaN,114524.677164994,114589.983701706,115322.962760925,115924.665212631,NaN
119506.04391098,119734.723567963,120810.046434402,NaN,120994.759686433,121141.044139862,121874.064207077,122475.766658783,NaN
125507.134437561,125685.80198288,126744.822740555,NaN,126945.535992585,127000.126361847,127731.139421463,128332.145690918,NaN
131441.214323044,131742.884874344,132812.227487564,NaN,133012.940739594,133305.222034454,134038.242340088,134639.903783798,NaN
137509.970903397,137741.968393326,138763.305902481,NaN,138964.019154511,139044.332504272,139777.311563492,140379.014015198,NaN
143511.061429977,143532.032966614,144547.390460968,NaN,144748.103712998,144837.387084961,145568.400382996,146169.078826904,NaN
149295.104980469,149459.108829498,150882.468700409,NaN,151083.181952439,151288.464307785,152021.484375,152623.186826706,NaN
155229.512691498,155407.196998596,156432.548761368,156684.206962585,156801.920214616,156726.518630981,157459.538936615,158061.241388321,NaN
161163.592576981,161545.298814774,162568.3157444,NaN,162736.02899643,162946.622371674,163679.642438889,164281.344890594,NaN
167316.358089447,167504.364490509,168986.706972122,169137.726306915,169255.439558945,169186.7146492,169917.727708817,170518.406152725,NaN
173266.78109169,173445.448637009,174486.774682999,174586.799144745,174704.512396775,NaN,176107.807636261,176784.794569016,NaN
179802.850246429,180181.525468826,181557.863235474,NaN,181675.576487504,181916.877746582,182647.890806198,183248.569250107,NaN
185937.921047211,186136.617898941,187391.959905624,NaN,187509.673157655,187771.945953369,188502.959012985,189103.67846489,NaN
191905.997753143,192092.693328857,193260.053396225,NaN,193410.766648255,193465.058326721,194198.037385941,194799.739837646,NaN
